Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-245.29176	65.61046	-168.57976	-343.73297	-0.269118	0.6901182	0.6365714	-1.5353849	1000.0	1000.0	3999	-0.45121855	2.371194	14.219504	-14.705821	-0.45139772	2.3728867	14.2525015	-14.657919	0.43831664	0.4785302	0.22794849	0.01646315	0.2923178	0.19210501	1.6821923	0.45245555	2.9237945	1.569144e-07	70.34076929092407	1.4
2	-247.81992	85.348724	-126.9592	-368.34198	70.14295	58.854122	199.63762	8.847598	1000.0	1000.0	7999	3.311458	5.2330894	24.86181	-16.775366	3.3110027	5.2329893	24.946583	-16.510809	-3.530634	2.1124322	0.36562556	0.04655663	0.4692919	0.23507637	2.7856011	0.19724981	3.4816463	2.186419	156.61104226112366	1.4
3	-96.48216	235.79317	183.45161	-379.94745	282.6031	187.7824	757.3575	91.94772	1000.0	1000.0	11999	10.70642	8.60892	48.4729	-8.408312	10.705977	8.609023	47.82816	-8.379938	-10.990702	2.718813	0.37535813	0.018539952	0.4424006	0.3150538	3.1971915	0.18441178	3.8819804	2.631617	236.74918341636658	1.4
4	947.81165	475.50903	1373.3297	150.33844	1358.8152	77.618805	1472.139	1209.2616	1000.0	1000.0	15999	17.234255	13.324981	55.609535	-6.7693768	17.234005	13.324741	55.53725	-6.0452113	-17.319706	2.2646036	0.35495263	0.017116504	0.42697898	0.29874116	3.090269	0.20907658	3.749806	2.4967754	315.0740945339203	1.4
5	1573.9524	186.70416	1832.6809	1338.835	1838.2982	128.8627	1990.8872	1516.4315	1000.0	1000.0	19999	25.791655	18.515142	74.5826	-7.062328	25.79149	18.515015	74.729095	-8.464656	-25.775032	2.8149843	0.3577531	0.021454869	0.4494453	0.29978162	3.3658872	0.28558728	4.320249	2.6249588	401.8585214614868	1.4
6	1944.5022	138.78682	2107.8655	1776.2717	2232.7727	89.43425	2352.6191	2087.7466	1000.0	1000.0	23999	39.26494	25.222956	98.88928	-7.4148936	39.26471	25.223253	98.47272	-7.9488826	-39.281628	4.8935127	0.41904375	0.030328806	0.5224527	0.33271056	4.204127	0.37161675	5.6692452	3.1531498	487.9103569984436	1.4
7	2288.0254	171.24992	2501.5352	2039.5781	2553.582	95.51837	2699.621	2385.8801	1000.0	1000.0	27999	57.39708	32.61838	119.6942	-6.077695	57.3969	32.618385	120.11652	-5.435509	-57.434555	7.061817	0.48617956	0.03039094	0.6031521	0.3966888	4.9441557	0.3327644	6.0820312	3.8855853	580.5027160644531	1.4
8	2521.3303	123.99343	2661.0378	2373.1963	2767.6516	81.14294	2898.6172	2641.7786	1000.0	1000.0	31999	77.26315	39.186916	144.14757	-8.6616335	77.26275	39.187172	144.24738	-8.258951	-77.2495	8.548176	0.5262816	0.03182732	0.67864066	0.42910227	5.377119	0.3292757	6.6457953	4.4102054	667.1429188251495	1.4
9	2688.391	76.76517	2816.3677	2612.6453	2910.8486	88.15727	3078.0227	2765.5786	1000.0	1000.0	35999	97.42512	44.287594	164.28883	-9.51929	97.42502	44.28762	164.17297	-9.1140785	-97.36278	9.286917	0.5609343	0.03085067	0.69225335	0.4579849	5.70547	0.3287827	7.0373545	4.624713	760.8607132434845	1.4
10	2832.3506	50.18961	2892.9023	2755.9202	2878.3474	77.29255	3006.5847	2786.859	1000.0	1000.0	39999	117.11312	48.09623	187.4454	-9.0783825	117.11297	48.096294	187.32915	-9.587225	-116.993126	10.234406	0.5854867	0.032142837	0.71708417	0.48300567	6.0062637	0.33862957	7.266648	4.7983627	845.8477740287781	1.4
11	2928.531	123.07549	3054.2393	2744.678	3164.6917	107.89516	3338.6394	3005.455	1000.0	1000.0	43999	135.59232	50.947086	202.44377	-9.67915	135.59227	50.947083	203.14368	-8.20337	-135.42139	10.88902	0.6110826	0.033939403	0.74998474	0.50018686	6.2243586	0.3370998	7.470135	5.050623	932.9495191574097	1.4
12	2950.5947	169.44615	3139.6938	2676.4734	3131.986	90.36281	3284.5432	2970.8303	1000.0	1000.0	47999	152.83917	52.985424	220.65744	-7.640072	152.83914	52.985355	220.7478	-4.449657	-152.6174	11.335957	0.631261	0.037615277	0.81609607	0.52376264	6.3890467	0.346371	7.6797595	5.4049926	1018.1354031562805	1.4
13	3063.5364	99.03871	3175.5725	2943.9456	3384.032	52.700138	3495.2375	3309.1294	1000.0	1000.0	51999	168.63351	54.785378	237.44733	-2.1020074	168.63368	54.78551	237.1361	0.56457317	-168.35841	11.487965	0.6486708	0.03670285	0.82910043	0.50572646	6.532492	0.34607157	7.7390904	5.3539743	1104.4851694107056	1.4
14	3220.185	69.15443	3319.3916	3141.5637	3513.595	112.4078	3791.9158	3339.6277	1000.0	1000.0	55999	183.23563	56.72182	253.59827	1.8377867	183.23563	56.721863	254.32686	2.701777	-182.94597	11.762538	0.6681494	0.03755564	0.8203962	0.5529371	6.7283196	0.36775404	7.9799094	5.3591647	1192.277844429016	1.4
15	3217.7622	85.25	3294.4355	3074.7153	3586.3684	88.57457	3690.4456	3439.0789	1000.0	1000.0	59999	197.2241	58.25538	266.54047	2.778574	197.2241	58.25547	266.99396	3.5262408	-196.89862	12.327601	0.69027025	0.038532212	0.84798694	0.56232786	6.872746	0.37672436	8.154031	5.5436387	1278.2245984077454	1.4
16	3452.913	94.04589	3576.0637	3317.3716	3591.609	50.998257	3652.557	3481.066	1000.0	1000.0	63999	210.67368	59.65341	282.13916	-0.031898618	210.67377	59.65383	281.3941	2.8749948	-210.34897	12.850025	0.7118881	0.039523553	0.8832051	0.5808577	7.140671	0.38170528	8.740947	5.9520493	1378.2885241508484	1.4
17	3502.4907	44.460968	3554.5432	3433.8672	3749.3755	68.2071	3864.995	3654.1243	1000.0	1000.0	67999	223.63535	60.908867	292.489	4.9796324	223.6353	60.90928	293.83337	5.481256	-223.28313	13.363591	0.7376503	0.040927567	0.9220069	0.5979179	7.2834716	0.38882598	8.859553	5.7228155	1458.1343104839325	1.4
18	3632.888	58.413826	3730.3774	3574.8845	3836.9485	101.641975	4046.498	3676.6091	1000.0	1000.0	71999	235.56978	62.20077	305.9269	5.907673	235.5698	62.20102	307.37668	7.9416146	-235.20653	13.699935	0.7572751	0.044451207	1.0161151	0.6182265	7.4645495	0.41302317	9.035375	5.971316	1545.5510516166687	1.4
19	3673.4712	109.48515	3820.956	3513.7458	4039.6472	87.18652	4231.4136	3865.7998	1000.0	1000.0	75999	247.46178	62.147827	322.2657	13.398837	247.4617	62.14828	321.6457	16.146961	-247.07603	14.280587	0.76495045	0.042401295	0.95467114	0.6308027	7.5612574	0.41244966	9.335192	6.1528463	1632.8491785526276	1.4
20	2973.816	1211.8702	3782.4092	878.741	3982.903	65.88122	4085.234	3879.4866	1000.0	1000.0	79999	258.01022	63.6574	333.3553	17.389154	258.01013	63.65773	333.164	17.529114	-257.58505	14.716925	0.7978787	0.045496453	0.95494133	0.6448397	7.7225723	0.41715297	9.212744	6.3718543	1716.595546722412	1.4
21	3809.8008	76.09778	3894.8289	3705.7747	4042.85	99.252	4177.689	3857.9453	1000.0	1000.0	83999	266.5857	67.7458	340.30545	13.345179	266.5855	67.746635	340.7258	15.289537	-266.12024	15.191055	0.799974	0.04370858	1.0386723	0.6473409	7.732375	0.4233777	9.222006	6.056054	1805.8861889839172	1.4
22	3900.7473	119.41173	4004.5676	3698.8733	4242.3438	85.683365	4381.671	4098.484	1000.0	1000.0	87999	275.75613	69.38574	347.52838	5.996265	275.75635	69.38644	347.827	8.455772	-275.26962	15.535751	0.8166371	0.044099756	1.0603702	0.6651975	7.8536043	0.4385665	9.812787	6.548307	1888.8166918754578	1.4
