Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
18	819.30914	302.88126	1244.8601	478.8469	1306.3987	468.69986	1678.2894	189.50687	1000.0	1000.0	71999	107.52744	64.06916	425.37082	-121.13412	107.52711	64.06946	425.09708	-119.31213	-107.320984	3.811605	0.9738839	0.07565254	1.2349226	0.7165251	2.1484616	0.22704357	3.1907017	1.5477084	1535.8094482421875	0.6
19	949.905	365.15338	1240.617	327.9244	1388.302	32.24826	1449.9299	1342.0978	1000.0	1000.0	75999	102.42264	63.999603	426.7263	-104.82331	102.42268	63.99936	427.2413	-105.13447	-102.44061	5.1865277	1.4103843	0.15038994	1.6917906	0.91271144	2.7057798	0.35467288	4.157099	1.6667475	1625.6719467639923	0.6
20	1300.0996	96.69354	1435.476	1190.078	672.478	279.5534	1102.2971	221.95882	1000.0	1000.0	79999	107.37096	66.62555	411.8255	-73.57883	107.37084	66.62563	414.7372	-74.60691	-107.61728	6.4875727	1.5417767	0.09186065	1.809194	1.2687768	3.2584848	0.31118125	4.557885	2.3433273	1722.9459819793701	0.6
21	656.3267	173.89978	870.7006	418.49774	1013.54785	252.17325	1328.8247	617.6085	1000.0	1000.0	83999	115.95033	70.13221	375.22354	-57.299194	115.94983	70.132484	373.286	-54.92209	-116.16148	6.00125	1.6477507	0.066100776	1.8544631	1.3194141	3.3351252	0.24749829	4.39143	2.4944527	1809.6085124015808	0.6
22	802.47705	294.8615	1223.5752	501.4186	1241.7292	142.45427	1406.1396	862.07294	1000.0	1000.0	87999	121.042	66.540596	340.31335	-47.504498	121.04209	66.54028	341.0037	-45.197735	-121.06241	4.9225106	1.5082104	0.13530813	1.8432354	1.1561435	3.1180546	0.29568928	4.2608147	2.0968688	1893.6427495479584	0.6
23	1692.8787	78.14519	1802.7263	1585.1396	1654.8088	102.69194	1780.3444	1503.0713	1000.0	1000.0	91999	117.51236	63.47987	371.88837	-40.097755	117.5123	63.47976	371.47354	-42.364292	-117.31711	4.731336	1.2468462	0.07382181	1.5238023	1.0048629	2.562683	0.22278267	3.399019	1.9217459	1986.6481049060822	0.6
24	1571.5164	122.121086	1720.1132	1393.5872	1961.5035	121.579865	2149.901	1745.5703	1000.0	1000.0	95999	114.64259	61.38382	393.93994	-34.82182	114.64293	61.383354	395.7165	-35.123753	-114.520256	5.245719	1.425186	0.09416052	1.7386836	1.1044856	2.6838949	0.20624782	3.4257817	2.0188642	2062.5463852882385	0.6
25	1607.0168	62.288498	1663.6636	1503.4188	1452.5548	29.438774	1478.1398	1372.1547	1000.0	1000.0	99999	114.34272	59.47388	389.8967	-29.398737	114.34278	59.473946	389.86877	-27.323763	-114.15791	5.7576914	1.2778696	0.08235598	1.548411	1.0211343	2.683828	0.19683255	3.5837893	2.1175702	2152.8370246887207	0.6
26	1622.2764	113.43657	1812.2167	1513.8917	1974.3219	274.81363	2166.442	1196.5674	1000.0	1000.0	103999	112.93982	59.20464	387.27942	-13.050559	112.93983	59.20439	387.8206	-13.240513	-112.77125	6.2953644	1.3370366	0.079072125	1.5971789	1.0643362	2.7624047	0.19944821	3.6173174	2.195318	2234.3084905147552	0.6
27	1860.594	60.70881	1959.8997	1795.0184	1551.9047	76.294044	1680.8102	1428.1179	1000.0	1000.0	107999	114.37971	59.819958	375.18198	0.61635053	114.37994	59.81976	374.90707	3.8813066	-114.26475	6.744762	1.439681	0.06795881	1.6819218	1.1835585	2.9683924	0.20824859	3.6745613	2.279684	2314.73202085495	0.6
28	1855.273	106.26344	2038.6208	1784.3066	1752.7832	37.131184	1817.153	1680.1978	1000.0	1000.0	111999	117.89958	60.536644	363.2079	7.8076982	117.89994	60.53607	362.122	10.356045	-117.798035	6.501325	1.4688689	0.06441238	1.7009085	1.2760955	3.064577	0.2044035	3.7973735	2.3968766	2403.071170568466	0.6
29	2136.5781	149.37813	2257.9663	1883.354	1279.1467	906.25995	2283.4792	250.3099	1000.0	1000.0	115999	122.05036	60.409035	346.41757	26.180061	122.05074	60.408485	345.37582	24.337046	-121.984146	6.9077954	1.5191761	0.07478643	1.7446162	1.2651495	3.1764722	0.23714878	4.136481	2.47061	2492.0120849609375	0.6
30	1628.1074	269.22028	2009.279	1266.5486	1385.7253	329.60568	1977.5879	977.633	1000.0	1000.0	119999	128.38022	59.787266	318.29474	31.68504	128.38022	59.787598	316.2707	31.793112	-128.38332	7.4926853	1.6294783	0.086792655	1.8958173	1.3666857	3.484373	0.30076942	4.6748314	2.5866113	2582.6684906482697	0.6
31	1159.8776	303.8621	1634.26	836.8456	1355.0485	93.686356	1560.6318	1223.3876	1000.0	1000.0	123999	135.15656	58.990322	374.4715	34.5227	135.15678	58.98977	380.86615	35.07405	-135.00052	7.6613703	1.6023542	0.071787484	1.8401089	1.3534822	3.3892484	0.26261404	4.3325458	2.5973456	2669.262362718582	0.6
32	1412.06	574.88	2190.618	777.6736	2179.4182	59.838303	2306.5671	2058.2732	1000.0	1000.0	127999	137.7417	59.248947	372.433	30.449055	137.74196	59.248016	373.1174	37.641083	-137.5251	8.173732	1.5756291	0.073932126	1.8518426	1.2944032	3.2413416	0.23859249	4.2380075	2.503593	2756.9606425762177	0.6
33	2215.7383	131.28525	2414.1174	2091.1995	2225.668	11.088314	2243.6626	2204.954	1000.0	1000.0	131999	139.2833	60.258705	408.08768	36.86517	139.28342	60.258728	408.23746	40.347614	-139.11662	8.85053	1.6193064	0.05712978	1.8398708	1.4075962	3.5073388	0.25792614	4.4682307	2.6548748	2850.740839242935	0.6
34	2182.2085	79.14431	2293.4526	2071.3235	2403.8247	29.642342	2448.1843	2353.3958	1000.0	1000.0	135999	144.31844	61.323296	449.35446	44.622448	144.3186	61.32313	448.31223	43.283157	-144.27385	9.3977165	1.7006755	0.058362767	1.9204525	1.4918199	3.7312481	0.26394513	4.769217	2.8992352	2939.1606295108795	0.6
35	2123.9724	170.71918	2243.4001	1830.4553	2314.77	214.55624	2748.124	2116.869	1000.0	1000.0	139999	151.54663	62.472805	476.9153	18.931814	151.54672	62.472546	478.06116	18.704824	-151.56097	9.8677225	1.7225211	0.055733323	1.9206704	1.4988737	3.8691502	0.26868266	4.9199915	3.0211618	3026.420665502548	0.6
36	2336.8967	93.11677	2460.2139	2225.1912	2475.1418	10.288014	2492.346	2455.6926	1000.0	1000.0	143999	157.01736	63.01086	484.0714	-4.2915683	157.01747	63.009895	481.9877	-6.431087	-156.82156	9.397925	1.6624893	0.05813469	1.8646609	1.4699932	3.6084392	0.27442828	4.652737	2.741915	3114.3823997974396	0.6
37	2373.9658	228.0374	2736.1348	2105.2222	2481.566	113.621315	2656.7273	2274.6292	1000.0	1000.0	147999	158.42722	62.21267	466.9495	-29.397837	158.42754	62.21261	468.7416	-28.037552	-158.12099	9.449601	1.6650655	0.04982583	1.8309295	1.5013024	3.5498774	0.2546758	4.620782	2.671245	3202.650119304657	0.6
38	2316.2798	139.22888	2523.793	2131.7039	2557.115	57.90767	2652.7175	2425.571	1000.0	1000.0	151999	159.95544	59.415764	433.12616	-53.48107	159.95528	59.417004	434.28	-55.90991	-159.6911	9.708569	1.6524372	0.052331265	1.8404461	1.471673	3.6774337	0.25592998	4.7178397	2.8329961	3296.9794521331787	0.6
39	2386.683	26.212389	2418.4297	2347.8362	2490.588	63.936893	2607.2864	2369.157	1000.0	1000.0	155999	161.61563	57.34845	448.93814	-60.004078	161.6159	57.34815	451.92395	-60.104767	-161.34671	9.791006	1.65877	0.053035036	1.90399	1.4555775	3.6697798	0.25618905	4.764075	2.8309557	3372.8463809490204	0.6
40	2274.042	142.60257	2490.9683	2127.4531	2003.7373	61.561634	2084.39	1895.3969	1000.0	1000.0	159999	164.38214	56.433224	472.5534	-58.857533	164.38188	56.43265	469.57855	-55.622616	-164.12625	10.043562	1.6601267	0.056581087	1.8483988	1.4738697	3.804599	0.26278704	5.000267	2.944629	3458.699050426483	0.6
41	2374.7405	195.35353	2591.0127	2085.3396	2283.2207	147.05824	2509.7046	1940.04	1000.0	1000.0	163999	166.4726	56.097744	481.46738	-55.22244	166.47264	56.097435	482.43658	-54.179302	-166.20569	10.202307	1.6533829	0.06664855	2.0920606	1.4718304	3.770645	0.2815991	5.579211	2.7810702	3560.06108379364	0.6
42	2397.7876	152.26985	2624.0605	2238.7625	2383.322	46.76605	2453.7449	2280.9998	1000.0	1000.0	167999	168.50803	55.9103	498.13577	-54.684555	168.50818	55.909332	500.39267	-52.505333	-168.20274	10.474648	1.6179285	0.05622679	1.9164417	1.4332657	3.7921932	0.28055212	4.933566	2.9345574	3644.2644605636597	0.6
43	2350.9702	96.04868	2451.549	2245.316	2546.8481	73.51046	2631.241	2375.4414	1000.0	1000.0	171999	169.37582	55.66517	525.9686	-58.789555	169.37592	55.663956	526.6687	-56.808308	-169.02371	10.581159	1.607322	0.0624726	1.8877696	1.4053755	3.734833	0.2944149	5.699164	2.8118095	3736.2305839061737	0.6
44	2380.206	101.53469	2479.518	2226.035	2415.8535	134.956	2664.585	2224.6287	1000.0	1000.0	175999	170.24477	56.14957	552.88525	-63.892723	170.24487	56.14896	548.15027	-67.788704	-169.86606	10.760625	1.5739598	0.05995932	1.8192513	1.3806987	3.8059366	0.2832198	5.2243896	2.8960664	3838.250631570816	0.6
