Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
18	1776.3221	382.02777	2406.2725	1375.4456	2133.6035	54.442074	2214.6418	2052.1467	1000.0	1000.0	71999	122.87681	34.622643	164.03432	20.92644	122.87682	34.622513	166.94958	21.689922	-122.7154	3.2329228	0.810003	0.05245653	1.1423457	0.67846537	4.8804846	0.22200388	5.7695727	4.2285595	1762.7197089195251
19	2336.134	87.48729	2417.3567	2190.1968	2073.334	487.78265	2569.7148	1223.0591	1000.0	1000.0	75999	131.86626	37.54004	176.90714	24.980894	131.86632	37.54017	177.41644	25.55633	-131.70734	3.4179409	0.8385419	0.051449586	1.0200284	0.6849759	5.039586	0.22849365	5.8891625	4.244315	1864.3949520587921
20	1720.9811	546.2169	2501.95	1142.5306	1664.6584	667.0748	2732.4846	943.10675	1000.0	1000.0	79999	142.05699	40.632553	192.9792	23.751852	142.0568	40.63265	192.75035	24.91732	-141.93906	3.9516206	0.9250622	0.06213003	1.1496274	0.7661321	5.3894296	0.25732917	6.3603463	4.6190286	1957.0355234146118
21	1276.413	77.79891	1401.3253	1187.7087	1420.4352	553.83624	2937.202	722.297	1000.0	1000.0	83999	152.50943	46.69204	209.04762	24.76874	152.50945	46.691845	209.56564	23.86243	-152.41487	4.9892015	0.9834399	0.0720728	1.5587705	0.80439055	5.629803	0.28103766	7.3550806	4.8094707	2054.1998353004456
22	2300.6162	622.5557	2768.117	1233.8386	2646.892	319.36044	2931.946	1950.236	1000.0	1000.0	87999	161.35896	51.34303	221.21565	20.69716	161.35912	51.342834	222.12692	20.965979	-161.26108	5.686034	0.9798109	0.05497282	1.2959617	0.8459315	5.8390326	0.2687261	7.043746	4.992938	2151.696167230606
23	2047.0891	597.8724	2533.0825	1024.0659	1869.1641	829.51953	3440.3005	926.5853	1000.0	1000.0	91999	169.73682	55.209476	239.1327	29.652637	169.73686	55.20921	238.51791	30.295183	-169.66176	6.1014853	1.0289955	0.07090766	1.3035606	0.8473749	6.046619	0.32841384	7.386956	5.122212	2247.7948648929596
24	2375.2107	441.74426	2948.8137	1796.8491	1832.2012	767.0785	3221.977	929.3313	1000.0	1000.0	95999	178.7774	59.329487	252.7196	30.257652	178.77744	59.32944	251.79477	31.96946	-178.71368	7.395589	1.0689918	0.06306515	1.408299	0.8952761	6.3269744	0.3271192	7.5473166	5.2869215	2336.3524310588837
25	1563.2458	729.9432	2809.3481	990.36	1793.0498	601.1989	2992.6418	956.69794	1000.0	1000.0	99999	186.634	64.664986	267.28204	33.55946	186.63414	64.66534	267.58517	34.66238	-186.57619	8.506094	1.0787857	0.059851702	1.3744166	0.91672796	6.596442	0.34247127	7.944362	5.5191174	2440.5335080623627
26	2244.282	1007.8632	3308.7861	934.5524	2118.3218	660.5468	3220.2683	1089.8646	1000.0	1000.0	103999	194.00864	70.760086	277.0914	29.147772	194.0084	70.76046	276.29553	22.602869	-193.9841	9.809056	1.1047037	0.05487383	1.3831743	0.93577063	6.863153	0.35979852	8.521532	5.6054697	2540.2714369297028
27	1953.3823	744.6902	3182.6633	1293.0837	2467.0667	761.5324	3528.427	1354.2822	1000.0	1000.0	107999	200.98	75.041756	294.06165	22.25384	200.97998	75.04217	296.04834	30.52576	-200.94803	9.754379	1.1234533	0.059847943	1.385338	0.900478	6.9323306	0.36201516	8.321307	5.678136	2628.4534986019135
28	1316.4884	312.73813	1796.3932	997.3945	1259.0901	267.58765	1665.4159	826.27655	1000.0	1000.0	111999	208.1153	81.46566	306.8986	36.34688	208.11574	81.4659	306.81354	34.633667	-208.16919	11.389143	1.180936	0.05921549	1.4276752	0.99062485	7.3138685	0.40460327	8.8522835	5.951162	2730.690050840378
29	1827.786	752.0388	3016.3633	1111.9507	1805.9666	666.1324	3478.9355	1056.7959	1000.0	1000.0	115999	214.02548	87.364365	314.35547	30.67252	214.0252	87.36459	318.57385	15.074289	-214.04935	13.046795	1.1673433	0.067946665	1.5722078	0.98211896	7.3817267	0.44016567	9.895148	5.898578	2835.2105674743652
