Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	121.22856	34.80511	263.54977	78.60226	281.86172	35.711998	355.04514	209.84546	24.666666	58.6	3999	27.83727	18.178812	106.65138	-13.104977	27.83747	18.179317	107.054504	-13.1753845	-27.819887	4.5636907	1.097494	1.3653325	4.8190527	0.3207127	4.195806	3.3445115	14.019682	1.6606953e-07	158.03191757202148
2	115.26406	30.058676	220.29292	78.30972	260.28238	40.62472	342.3797	215.51013	23.511765	56.5	7999	207.41302	151.91286	735.6191	-71.708435	207.41046	151.91855	736.1077	-78.31715	-231.46768	73.72795	5.4349065	0.27642956	5.7686825	4.5400324	54.16832	31.154001	131.4806	12.251501	413.42238664627075
3	154.57661	76.331696	464.13623	82.52198	178.06302	13.439338	197.30858	146.0186	32.406506	41.4	11999	803.9922	493.01215	2167.04	-442.213	803.99365	493.0134	2139.9526	-404.0889	-895.40125	920.3883	5.699665	0.023480143	5.7691717	5.616341	215.11455	39.88479	297.15942	115.08357	665.9493985176086
4	248.77528	77.78518	493.68304	114.527534	338.4267	129.74782	641.1546	186.11993	54.589043	69.8	15999	1262.8997	766.199	2463.4285	-487.9026	1262.8887	766.2219	2454.3755	-489.23212	-1350.9801	2729.8416	5.66645	0.025159715	5.7397304	5.58057	248.30951	22.419796	327.30682	167.11336	916.4004957675934
5	241.46413	81.484474	598.44916	115.55002	166.99448	26.804302	220.51913	131.86502	50.822784	34.7	19999	1192.3915	810.60785	2416.839	-409.6745	1192.395	810.5986	2409.889	-348.9923	-1251.013	2654.4138	5.6312904	0.024821037	5.715617	5.5277333	198.03918	28.99336	306.63	127.313805	1167.392976284027
6	324.91913	113.89028	601.5049	135.65536	271.27673	80.953896	412.2017	157.48073	68.05085	61.9	23999	923.1215	713.6503	2204.407	-163.16293	923.12646	713.6557	2225.8547	-167.01735	-966.7773	2456.4346	5.6318283	0.020629352	5.7013717	5.540145	159.98636	16.322014	233.70375	111.81715	1421.0692353248596
7	342.40427	97.68092	586.13635	164.09232	444.30273	141.28632	811.0639	335.14975	75.09434	96.4	27999	741.35675	611.76105	2037.8612	-150.086	741.3635	611.7803	2042.0803	-131.98679	-776.2255	2495.5151	5.6159	0.021862319	5.6952233	5.531631	141.19203	13.604129	197.49025	94.28586	1673.309154033661
8	384.8708	104.83361	590.50287	152.69833	338.3581	66.750206	472.69897	244.58734	80.02041	74.4	31999	626.55426	542.17444	2002.6633	-104.35853	626.5503	542.19543	2080.4265	-105.542244	-655.0616	2132.8086	5.6203523	0.021579353	5.6912656	5.5356183	126.43619	13.275485	180.09904	87.54262	1925.5209126472473
9	373.97192	155.3139	1017.6028	142.78568	413.61362	107.04086	594.41626	300.9156	83.083336	94.0	35999	502.1641	441.68146	2175.2803	-96.46223	502.16367	441.69128	2057.894	-102.0657	-520.53	1610.5281	5.5939283	0.02263923	5.6653395	5.506351	101.738106	11.192023	140.58882	61.40493	2178.443109035492
10	385.32364	110.72496	766.5953	204.55925	440.19116	148.40634	772.15045	296.8811	81.52	96.9	39999	396.58084	347.26123	1535.6769	-85.09038	396.57883	347.273	1520.9869	-86.666565	-408.0196	1174.9385	5.568587	0.025720023	5.658159	5.4684367	80.9483	8.910334	123.928345	55.9304	2430.374762058258
