Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
20	114.39233	158.87924	333.23376	-98.82387	53.11568	3.8960664	58.3112	44.806114	1000.0	1000.0	79999	309.20364	40.825027	517.5391	164.465	309.20312	40.82437	517.0728	157.89532	-1.9382964	2.4194958	20.234797	-12.468625	-309.64307	11.234341	1613.9902439117432
21	493.59677	331.08008	996.1404	188.73152	385.10358	5.7632594	392.50504	374.12265	1000.0	1000.0	83999	266.84784	35.07025	438.57013	143.86917	266.84787	35.069164	441.71573	134.68773	-2.0151787	2.3764355	20.948696	-13.662987	-267.29578	10.690524	1695.1373176574707
22	550.57446	79.33748	681.06134	476.58905	463.9411	30.383669	521.02185	409.83707	1000.0	1000.0	87999	230.92088	31.06101	373.58014	112.75111	230.92049	31.060425	373.75052	112.10048	-2.0525777	2.3520098	25.869438	-13.794138	-231.40466	10.354332	1776.1868422031403
23	406.28445	243.59001	729.23627	147.64018	481.813	64.75901	614.5514	410.2577	1000.0	1000.0	91999	202.19624	29.600142	322.02036	76.79162	202.19585	29.599358	322.67447	83.02669	-1.9475466	2.4297051	26.304262	-14.643287	-202.69208	11.052684	1857.7969288825989
24	446.84872	269.4183	765.85114	72.48416	662.23914	325.63525	1067.6259	105.28678	1000.0	1000.0	95999	179.47691	29.397114	286.40692	67.320015	179.47672	29.396486	284.05942	66.73508	-2.0333521	2.3362167	21.80609	-15.527866	-179.96138	11.0051	1939.9961671829224
25	322.80115	161.52094	479.5357	90.821144	393.19028	4.261963	397.88998	382.8489	1000.0	1000.0	99999	159.53528	29.461739	265.55734	49.677727	159.53542	29.45899	261.2842	55.183105	-2.105827	2.253573	24.037243	-13.362437	-159.94218	11.143055	2022.994196176529
26	595.3246	105.68293	711.0472	445.16623	490.37604	20.512691	531.5792	459.80844	1000.0	1000.0	103999	142.40521	29.178448	246.3227	49.57676	142.40501	29.177185	250.70499	51.61771	-2.1441584	2.247207	19.496895	-14.747119	-142.79137	10.488523	2104.454910993576
27	623.4684	56.407433	712.2791	559.72925	408.76852	3.6907425	414.6206	402.55368	1000.0	1000.0	107999	128.48035	28.845985	238.95593	33.616825	128.48064	28.84389	242.27136	40.28711	-2.1404707	2.2261796	17.38593	-13.63831	-128.89322	10.146807	2186.233090877533
28	568.6647	13.652692	588.02386	549.42535	530.2694	8.585263	545.20123	518.14996	1000.0	1000.0	111999	117.75771	29.008514	226.52493	28.249416	117.7578	29.006294	231.22641	28.312227	-2.0731463	2.2558706	22.544592	-15.0752535	-118.19706	10.096612	2268.339557170868
29	569.66785	36.185535	602.9061	508.79752	430.7247	2.8448482	435.7924	426.32504	1000.0	1000.0	115999	109.74228	29.879026	231.0427	22.195162	109.74251	29.875494	232.62263	21.05677	-2.0548067	2.2753098	18.520746	-14.341024	-110.19405	9.906447	2352.544402360916
30	573.6743	44.5657	620.1852	504.612	555.54407	7.220416	569.06305	547.31165	1000.0	1000.0	119999	103.89378	31.297586	230.48651	10.1762085	103.89378	31.29487	235.9024	5.3020735	-2.0464747	2.3035202	20.58041	-13.770798	-104.37936	10.257037	2434.078222513199
31	591.01135	38.39907	634.1723	530.28845	418.54962	5.820932	428.8965	410.11227	1000.0	1000.0	123999	99.47942	32.640686	239.35376	-6.535114	99.48001	32.639034	240.02443	-2.0408192	-2.031549	2.3545952	20.237642	-13.073559	-99.96551	10.15775	2515.7251768112183
32	545.3326	30.870365	585.5318	502.08575	417.15152	6.055446	428.11777	409.14795	1000.0	1000.0	127999	95.97734	33.813297	227.56375	0.062282085	95.9776	33.811188	237.03098	3.4208043	-2.0121164	2.3650153	21.559883	-12.84798	-96.45814	10.104994	2596.86407661438
33	553.24994	68.51289	670.57935	498.0034	422.51636	5.955701	430.58292	413.70056	1000.0	1000.0	131999	93.22854	34.68293	246.49759	3.0342298	93.22879	34.679996	243.57982	4.7719326	-1.9999285	2.3899822	20.07612	-14.085907	-93.72319	9.916072	2678.7705426216125
34	531.8286	25.328474	567.31335	503.8893	442.07495	8.581864	456.31436	427.8896	1000.0	1000.0	135999	91.37107	35.474384	247.95071	4.0309153	91.3713	35.47194	243.44096	-1.5354252	-1.9479547	2.4178832	20.091278	-12.939449	-91.8773	10.05384	2761.6213479042053
35	592.32513	43.288246	635.1018	536.92126	437.21436	5.8752656	447.63608	429.37564	1000.0	1000.0	139999	90.33326	36.490498	246.19807	-4.2973924	90.33336	36.487953	245.82458	-0.19382107	-1.9450293	2.447978	22.474365	-13.123119	-90.85148	9.893145	2843.9551701545715
36	638.1266	67.11287	735.7483	551.4616	426.23663	6.145216	440.1786	419.30685	1000.0	1000.0	143999	89.54801	37.299812	238.31877	4.242202	89.54826	37.29721	239.27771	10.825457	-1.9669405	2.4628515	20.606756	-12.315975	-90.046906	9.785879	2925.0844161510468
37	606.91656	67.91898	698.6969	507.7087	409.1241	6.885422	426.91367	399.98755	1000.0	1000.0	147999	88.53572	37.698826	246.27466	8.690885	88.53601	37.696175	252.85133	4.0055804	-2.0309184	2.4211333	23.447418	-13.685239	-89.02296	9.474485	3007.5597722530365
38	603.69977	17.90671	627.21704	584.8811	472.31924	6.1433654	479.4	460.54263	1000.0	1000.0	151999	87.87305	37.800587	259.07672	16.327677	87.87339	37.798473	252.24525	10.709905	-2.0432947	2.4305115	23.861536	-15.893936	-88.35516	9.060297	3090.397356271744
39	619.8266	46.334007	692.89044	564.49994	401.64444	3.4506829	406.30875	395.18823	1000.0	1000.0	155999	87.37826	37.967438	257.9774	11.316779	87.3789	37.96465	258.06512	10.050657	-2.0791414	2.4327533	21.738134	-12.648354	-87.85537	8.917367	3173.5191757678986
40	557.3346	32.71829	591.79224	506.82678	388.0937	5.762689	397.35535	378.30737	1000.0	1000.0	159999	87.16052	38.45618	236.88628	13.523844	87.16074	38.453533	241.69579	12.444151	-2.0525632	2.4537315	24.102936	-13.448881	-87.65099	8.578422	3255.1443264484406
41	613.9724	69.53648	672.34125	497.59915	427.88104	4.867424	433.19083	418.74442	1000.0	1000.0	163999	87.03954	38.810455	246.99258	14.777265	87.03938	38.80983	250.236	11.584504	-2.0403523	2.4540021	22.206467	-13.087795	-87.526924	8.71546	3336.9518325328827
42	640.7656	53.02671	732.48737	607.3967	400.08765	5.6600857	410.1844	391.12378	1000.0	1000.0	167999	86.57105	38.39611	231.91148	17.882446	86.57119	38.393726	236.9181	7.9222846	-2.0815468	2.403021	26.846312	-12.225592	-87.01853	8.3115635	3418.662353515625
43	702.5906	38.651066	762.44763	666.9445	747.09045	104.83631	791.5637	433.09564	1000.0	1000.0	171999	86.41918	38.319447	237.8701	14.7261095	86.41932	38.317516	234.24513	10.944357	-2.1104689	2.3829017	23.423483	-13.158618	-86.89046	7.936911	3501.7040152549744
44	639.7648	59.198967	703.32294	557.4897	418.46387	5.222223	431.39212	412.935	1000.0	1000.0	175999	86.40875	38.515957	239.81984	15.422255	86.40861	38.51445	242.73991	8.843263	-2.1642935	2.3548055	25.633532	-14.607052	-86.88545	7.7251134	3585.3904795646667
45	683.76965	19.570333	700.7612	650.5968	414.25113	4.494786	422.54926	408.3444	1000.0	1000.0	179999	86.5691	38.713696	258.99033	5.4922056	86.56965	38.7116	249.15575	11.015565	-2.1715841	2.3832576	23.815208	-13.52147	-87.04703	7.8691015	3666.569743156433
46	810.1128	80.11792	898.51294	720.9463	439.58252	6.4198327	446.78693	425.30026	1000.0	1000.0	183999	87.13107	39.077587	248.94992	9.472068	87.13101	39.07487	238.52914	11.667504	-2.1545908	2.3794823	23.046274	-13.567412	-87.6103	7.7331834	3748.655591726303
47	868.9377	34.052284	925.5668	834.5499	537.78186	96.25594	714.8202	422.0618	1000.0	1000.0	187999	87.44761	39.210705	247.73662	12.258522	87.44779	39.210194	251.01068	12.560783	-2.1695323	2.3256261	20.621483	-14.556003	-87.91289	7.46397	3830.435726881027
48	864.0924	70.62341	945.0511	768.7836	749.9058	39.667385	819.1657	689.59015	1000.0	1000.0	191999	87.4709	38.813934	237.78584	9.09457	87.4709	38.812527	233.95522	10.615874	-2.206625	2.2734284	26.124468	-15.521914	-87.93574	7.2411547	3912.8382847309113
49	768.0144	66.55483	830.3688	659.4389	728.45447	45.433052	782.9157	615.78784	1000.0	1000.0	195999	87.9157	38.81518	244.14561	5.676636	87.91593	38.81311	243.20572	8.240599	-2.177198	2.308816	23.78391	-12.963018	-88.38072	7.1353774	3995.9735383987427
50	941.3637	90.395096	1027.4966	793.9156	1077.4851	135.37758	1287.2958	889.8756	1000.0	1000.0	199999	88.31509	38.691338	240.24298	9.523011	88.31518	38.689205	238.46344	9.539439	-2.111094	2.3313053	24.911598	-12.423684	-88.78219	7.2342277	4077.652108669281
51	983.3299	26.97012	1014.6873	949.93317	864.9888	103.86742	1108.6123	697.5572	1000.0	1000.0	203999	88.94656	38.617714	239.23253	5.4627223	88.94677	38.615593	241.15689	7.8954887	-2.1141438	2.3496559	26.948732	-11.982869	-89.41091	7.3138366	4159.190428733826
52	956.5532	110.683945	1084.1832	779.8753	783.161	50.635567	867.8912	682.39954	1000.0	1000.0	207999	89.82546	38.481388	247.62964	6.7169275	89.82606	38.479702	240.64365	6.649395	-2.0400298	2.341734	22.513983	-13.314147	-90.29862	7.222482	4240.535985708237
53	926.63104	90.725815	1064.1334	818.14276	810.2098	83.937035	981.59955	680.2679	1000.0	1000.0	211999	90.53267	38.39836	233.20995	-7.303087	90.53257	38.397175	245.17122	-17.05371	-2.04193	2.3066344	27.74036	-12.905689	-90.99329	7.2424364	4323.517946958542
54	1092.8	99.77851	1215.2612	942.19556	1588.6145	59.34538	1673.4865	1489.1558	1000.0	1000.0	215999	91.54719	38.52612	230.97212	-5.540667	91.54743	38.52511	231.341	-6.989517	-1.9827275	2.3473616	24.28196	-13.507862	-92.027855	7.1245694	4406.274562358856
55	1012.7122	53.003624	1069.0913	927.3566	1327.5629	93.862946	1508.0367	1191.6125	1000.0	1000.0	219999	92.50299	38.381565	222.12543	2.4898317	92.50323	38.38111	223.48537	-3.7241588	-1.9958925	2.2981627	22.53234	-12.235565	-92.97358	7.3447967	4487.954071760178
56	1157.7561	168.89595	1374.6378	992.6975	1309.5892	77.779335	1437.8347	1218.4587	1000.0	1000.0	223999	93.54002	38.41544	228.5224	7.980886	93.53989	38.413807	230.67186	9.730818	-1.9658134	2.344031	21.495258	-14.16269	-94.0143	7.0791187	4569.95818567276
57	1098.4314	177.05556	1394.3728	940.9454	1474.1442	55.086304	1543.9774	1336.5662	1000.0	1000.0	227999	94.52054	38.410366	227.32709	9.033331	94.5206	38.40926	228.29854	12.096352	-2.0042493	2.272096	19.216204	-12.775013	-94.98033	6.9790235	4651.525879621506
58	1251.5931	113.44494	1359.7455	1066.6791	1613.3289	55.688793	1671.6345	1492.8018	1000.0	1000.0	231999	95.4154	38.20742	231.7629	4.7917457	95.41509	38.206722	229.78929	6.8434477	-2.0124834	2.2564356	23.867172	-13.730553	-95.87432	7.0481515	4734.242102622986
59	1227.7352	44.91274	1304.845	1192.4165	1459.1711	36.776943	1504.4385	1395.4993	1000.0	1000.0	235999	96.05878	38.297455	237.1185	7.265607	96.05889	38.297	241.11719	6.9531236	-1.9803842	2.286862	19.994686	-13.413379	-96.51498	7.0093946	4815.990823030472
60	1175.3333	136.7251	1371.2009	988.29846	1647.9371	48.39666	1726.4619	1584.869	1000.0	1000.0	239999	96.7405	38.71778	234.58025	4.611867	96.74057	38.715725	232.39449	4.427224	-1.9850135	2.2940176	22.944828	-14.431366	-97.18968	7.1147323	4898.1149117946625
61	1187.1632	121.04637	1285.5829	988.8547	1406.4874	22.91058	1441.1692	1372.7427	1000.0	1000.0	243999	97.62811	38.564545	241.10303	9.99719	97.62804	38.56388	241.56541	9.089512	-1.9795959	2.2609634	24.3223	-14.0643635	-98.08064	6.8436837	4978.847497701645
62	1251.9341	171.27289	1439.2283	1010.5218	1721.2529	58.99309	1837.827	1590.1031	1000.0	1000.0	247999	98.5788	38.730206	249.9719	-2.22587	98.5789	38.72879	252.50755	-7.00522	-1.9220562	2.3033817	23.822075	-12.949144	-99.03854	7.304079	5061.144298315048
63	1417.23	47.90376	1446.9368	1334.2871	1573.8464	85.32808	1708.0112	1465.4026	1000.0	1000.0	251999	99.85901	39.01116	248.45172	-7.427059	99.85894	39.00994	246.82811	-10.517456	-1.8950827	2.2837858	22.53956	-13.159804	-100.31375	7.390994	5144.225762605667
64	1388.3955	172.12505	1620.9087	1140.9022	1878.1862	47.67532	1928.5972	1766.5461	1000.0	1000.0	255999	101.05675	39.4005	238.08702	-5.7401342	101.05673	39.39981	245.83849	-4.453719	-1.867351	2.324594	22.271265	-13.373629	-101.5204	7.459854	5225.749179363251
65	1364.033	124.298546	1474.4045	1156.9478	1690.635	76.14186	1782.8254	1551.4723	1000.0	1000.0	259999	102.12781	39.26878	243.89087	0.6236057	102.12814	39.268044	240.72809	11.056406	-1.834277	2.2853403	21.77421	-13.327614	-102.588264	7.355388	5306.8197112083435
66	1411.1528	125.878174	1626.1838	1311.0828	1973.2747	105.69743	2113.4685	1742.7003	1000.0	1000.0	263999	103.48758	39.276016	250.36731	-2.3431692	103.48771	39.27553	247.12318	-2.185719	-1.8053011	2.297637	21.174799	-15.65084	-103.94962	7.3061113	5388.3462336063385
67	1380.4761	250.82834	1590.46	962.91583	1668.4065	53.912777	1762.1833	1564.4885	1000.0	1000.0	267999	104.93148	39.74536	253.74413	-8.272176	104.93118	39.74481	248.72522	-6.6198883	-1.7658017	2.3057866	23.35084	-12.895367	-105.39912	7.830148	5469.616540193558
68	1401.3716	126.40231	1552.7168	1204.2256	1562.2992	89.220924	1722.82	1444.3439	1000.0	1000.0	271999	106.33714	39.875095	248.38731	-17.121878	106.33689	39.87469	258.20505	-19.451483	-1.7117542	2.3683636	22.145672	-13.277896	-106.80604	7.8892674	5552.565695285797
69	1562.6432	129.65233	1784.3558	1458.8561	1952.431	44.085583	1996.3593	1857.5486	1000.0	1000.0	275999	107.91177	40.184093	251.18163	-25.05555	107.91178	40.183086	257.27243	-27.507328	-1.6470672	2.400063	25.69654	-14.342615	-108.38633	7.9867773	5633.619789361954
70	1670.4966	120.29117	1796.9355	1473.8003	2143.8674	42.53051	2202.2275	2075.98	1000.0	1000.0	279999	109.49035	40.497242	245.66255	-24.374105	109.49017	40.49716	248.81375	-40.686905	-1.6697259	2.376944	24.976479	-13.775255	-109.96015	8.030791	5715.7389307022095
71	1535.6111	105.63805	1671.7433	1375.9088	1932.6836	98.89236	2012.8177	1669.1115	1000.0	1000.0	283999	111.33835	40.743153	235.45197	-16.088789	111.33785	40.743324	241.47366	-22.441492	-1.6037041	2.388873	23.109268	-13.923005	-111.82273	8.214268	5797.246778011322
72	1586.6954	112.96894	1675.4183	1393.9974	1876.7552	65.53293	2021.1421	1748.8323	1000.0	1000.0	287999	112.66644	41.290592	242.57925	-21.453583	112.66627	41.28995	241.49673	-23.160374	-1.6062773	2.427212	19.927834	-15.210226	-113.13031	9.034888	5879.1087255477905
73	1666.7753	196.0843	2002.8369	1520.7764	1662.7273	65.58365	1774.991	1552.6245	1000.0	1000.0	291999	114.15787	42.074745	258.4629	-32.045807	114.15803	42.074356	252.42545	-40.038406	-1.5815564	2.419059	22.038675	-13.459642	-114.620285	9.580634	5961.321622848511
74	1628.2295	130.99675	1850.4342	1512.2781	1762.0742	43.07966	1821.336	1685.3789	1000.0	1000.0	295999	115.03841	42.6783	262.92697	-36.158047	115.03811	42.677883	251.70882	-39.386673	-1.5867667	2.4064891	30.913351	-13.563364	-115.46813	9.486113	6043.080593109131
75	1556.6881	137.82275	1750.4347	1413.1948	1712.3004	138.96002	1948.6478	1550.2573	1000.0	1000.0	299999	115.81939	43.369762	257.46317	-41.51135	115.81919	43.369564	263.2807	-37.456493	-1.4683714	2.4308484	23.449772	-13.825114	-116.269226	9.474893	6124.389044761658
76	1243.439	389.41763	1739.8903	691.5597	1648.6951	130.40298	1833.8917	1381.0797	1000.0	1000.0	303999	116.98291	43.929234	254.29747	-54.497623	116.98257	43.92887	252.99693	-50.44928	-1.4894855	2.4491792	24.195646	-13.526161	-117.4171	9.504416	6206.4798085689545
77	1557.0586	37.36159	1603.8691	1501.9283	1823.8079	125.04422	2037.7745	1636.0082	1000.0	1000.0	307999	117.65072	44.35946	249.14632	-57.318214	117.65064	44.358826	249.70305	-59.802246	-1.5319847	2.4243157	22.143805	-13.889097	-118.06208	9.310463	6288.721024990082
78	1829.4026	136.59557	2044.9572	1666.09	2047.4783	89.04714	2158.9377	1849.6357	1000.0	1000.0	311999	118.47578	44.671734	254.6742	-64.654366	118.47579	44.670166	250.85313	-75.923134	-1.5098828	2.434419	28.718071	-14.521132	-118.90467	9.26415	6371.1547174453735
79	1815.6295	132.18852	1934.6039	1597.5536	2137.6655	53.428967	2265.2754	2076.5884	1000.0	1000.0	315999	119.18124	45.238644	259.68768	-56.778255	119.18105	45.23904	258.9707	-60.910683	-1.538698	2.4304814	24.623346	-13.254659	-119.584984	9.201861	6452.931673049927
80	1908.7936	147.51056	2153.3572	1777.5599	2136.158	74.4897	2216.0522	1928.6647	1000.0	1000.0	319999	119.99242	45.78461	263.9248	-73.92983	119.99214	45.78274	261.39716	-71.421844	-1.5186725	2.452245	33.065857	-14.356468	-120.40546	9.000218	6534.065566539764
81	1950.7585	112.46281	2079.5205	1793.722	2156.762	54.996887	2293.9104	2086.4658	1000.0	1000.0	323999	121.25106	46.38902	273.3179	-76.60301	121.25116	46.38921	274.93512	-80.56678	-1.4960781	2.4500003	25.045605	-12.528466	-121.66928	9.016568	6616.283404827118
82	1964.1265	134.17491	2173.0627	1816.2051	2237.435	148.61159	2481.2075	2060.7815	1000.0	1000.0	327999	122.47465	47.470776	262.10638	-88.80547	122.47419	47.47082	263.69876	-83.37154	-1.5396092	2.4482188	24.532585	-14.42802	-122.88226	9.163809	6698.3782794475555
83	1931.9875	307.7055	2188.1287	1410.8737	2093.967	86.90627	2216.57	1958.2427	1000.0	1000.0	331999	123.60387	48.08589	266.2262	-91.15106	123.604	48.08471	269.62817	-92.41741	-1.4787229	2.4554045	22.937944	-13.146267	-124.02779	9.169338	6781.243013381958
84	1927.4446	134.16913	2148.0596	1812.8984	2192.0222	106.82215	2357.1006	2041.493	1000.0	1000.0	335999	125.14094	48.461586	285.95596	-98.97605	125.14054	48.460632	297.62738	-102.953766	-1.4280709	2.4484475	24.521986	-13.671348	-125.57137	9.336105	6862.32960319519
85	2094.7449	197.88388	2356.5552	1886.5189	2432.3381	118.57743	2565.3057	2233.8557	1000.0	1000.0	339999	126.32715	49.108643	277.37036	-94.71173	126.32679	49.108616	276.31903	-91.75798	-1.4358432	2.4599025	23.868795	-14.678907	-126.737404	9.101543	6944.080918550491
86	2013.0637	149.19089	2195.087	1785.2615	2026.1656	107.62149	2289.9558	1916.7944	1000.0	1000.0	343999	127.82719	49.611763	267.2562	-107.20209	127.82702	49.61185	265.00424	-100.08728	-1.4238164	2.4481196	24.020142	-12.908619	-128.23137	9.377118	7026.017138719559
87	2153.368	166.67836	2337.5735	1976.3931	2338.3342	129.95087	2564.5225	2125.9387	1000.0	1000.0	347999	129.03728	50.072914	271.5173	-105.56581	129.03668	50.073505	272.56674	-108.16527	-1.3861512	2.485467	20.801376	-14.692076	-129.4581	9.553334	7108.12995839119
88	2056.427	115.373825	2209.0347	1887.3683	2324.5684	64.30844	2435.7793	2245.208	1000.0	1000.0	351999	130.4992	50.62794	271.38925	-104.10219	130.49905	50.628036	276.89746	-95.20579	-1.3393469	2.5132716	23.753344	-12.175911	-130.93619	9.689414	7190.760171413422
89	2086.2957	83.85428	2221.4119	2013.9963	2658.5964	107.0315	2751.7244	2417.3364	1000.0	1000.0	355999	132.15228	51.129066	273.7078	-93.918495	132.15178	51.12893	273.88556	-94.45448	-1.3031514	2.5448844	25.711975	-15.241784	-132.57709	9.64485	7272.689690828323
90	2235.8042	42.351635	2308.3079	2202.486	2554.396	65.50707	2649.3079	2431.4407	1000.0	1000.0	359999	133.78944	51.33479	290.509	-98.42818	133.78897	51.33525	294.12567	-96.19081	-1.2788278	2.5371218	30.091564	-11.797091	-134.21872	9.8855295	7354.666330575943
91	2140.8943	20.460154	2168.473	2112.3057	2233.4272	209.99243	2591.386	1790.7479	1000.0	1000.0	363999	135.30602	51.580593	288.64026	-86.30028	135.3054	51.580708	289.0844	-87.308846	-1.2933365	2.5194726	30.663647	-13.334081	-135.73523	10.113274	7436.962311267853
92	2140.0923	144.3277	2367.939	1967.1981	2523.525	152.46286	2775.6396	2247.526	1000.0	1000.0	367999	136.82205	52.276222	284.92673	-96.88188	136.82184	52.27609	292.45813	-96.0106	-1.2545426	2.5434086	25.153168	-16.092363	-137.26265	10.246679	7518.519689798355
93	2351.6208	58.326897	2447.7197	2297.536	2623.483	66.476746	2700.2488	2473.4272	1000.0	1000.0	371999	138.8573	52.981556	277.7521	-90.0334	138.8568	52.981644	275.17615	-94.95025	-1.2173524	2.5363848	22.565563	-13.104819	-139.29372	10.737988	7602.193169593811
94	2240.8557	137.29626	2415.0193	2074.902	2770.5435	259.97818	3072.302	2272.8738	1000.0	1000.0	375999	140.42647	53.663128	287.89862	-84.92354	140.42609	53.66363	284.409	-91.48084	-1.2145993	2.5405118	26.198128	-13.811114	-140.86566	10.783765	7684.64871096611
95	2198.0493	128.558	2322.9531	1985.77	2794.9805	187.42128	2959.983	2343.2273	1000.0	1000.0	379999	141.8731	54.21009	287.64465	-88.33285	141.87315	54.20941	287.7234	-80.36034	-1.2408849	2.5237355	23.807781	-15.539028	-142.31067	10.724256	7767.421916723251
