Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	41.162117	173.7985	298.4258	-153.13995	248.36594	2.8751805	252.00926	241.6607	1000.0	1000.0	3999	2.66817	6.25848	59.48255	-14.497795	2.6677928	6.258272	60.009624	-14.341293	-2.7934356	0.3750976	0.72908014	0.64002603	1.7974637	0.12544458	1.6667753	1.0648723	4.0065536	9.228497e-08	68.84565615653992
2	-77.27709	8.968937	-64.6184	-87.4072	247.59196	5.2742076	258.14877	238.07379	1000.0	1000.0	7999	38.63854	26.513746	160.3372	-14.299757	38.63871	26.511784	161.16386	-14.282185	-40.872776	4.1443777	1.9570774	0.1259524	2.1843717	1.6036333	6.1419497	1.332181	8.937606	3.3475182	157.87388515472412
3	116.283875	242.71799	496.00745	-111.682045	231.11406	3.6639884	238.50885	226.1804	1000.0	1000.0	11999	108.85462	38.095688	263.85126	4.7480564	108.85506	38.091812	261.7953	3.9008265	-111.64328	11.281984	2.1249375	0.0401899	2.2503128	1.985663	7.981631	0.7433642	10.8218565	5.6224966	238.80106401443481
4	152.62978	41.873013	201.78966	101.72625	210.75061	61.924206	325.8469	150.7258	1000.0	1000.0	15999	151.95966	36.340054	275.10065	45.73497	151.95955	36.33999	277.51736	46.80162	-153.00294	9.700237	2.0224547	0.07450577	2.20407	1.7574925	5.761713	0.64326704	7.9826574	4.136627	336.46697998046875
5	238.77045	93.13136	352.62012	93.731926	251.87529	13.17116	261.9163	216.95403	1000.0	1000.0	19999	163.8251	32.519814	271.55334	84.7887	163.82481	32.521057	272.9337	85.323044	-164.08113	6.1473417	1.8198466	0.0640571	2.0363286	1.6192936	4.2302237	0.37699312	5.8422422	3.1626465	421.00855922698975
6	259.30707	20.724285	285.0653	234.52011	233.37881	6.661158	244.96513	220.00854	1000.0	1000.0	23999	165.29007	29.03498	256.6014	86.26491	165.29016	29.035198	257.22614	86.821976	-165.46399	4.799252	1.7917185	0.07506876	1.9861317	1.51275	3.6001823	0.30426234	4.98102	2.7315142	507.87482500076294
7	238.04889	80.169014	327.28812	114.4259	420.36603	58.20781	521.40485	358.9062	1000.0	1000.0	27999	160.21481	32.399582	266.9701	72.619316	160.21481	32.400383	265.73633	72.99277	-160.18178	4.9457097	1.5219107	0.0721581	1.8135796	1.2553972	3.1908333	0.22330283	4.37474	2.502305	592.3218779563904
8	325.38086	164.50987	579.8661	164.63643	260.465	43.871826	307.51196	167.78618	1000.0	1000.0	31999	153.97623	30.177538	263.9309	72.200935	153.9763	30.178349	264.13812	73.52384	-153.85278	4.9499764	1.5144287	0.07833701	1.7497147	1.2104061	3.0587583	0.22520505	4.1279306	2.349921	681.1042449474335
9	257.1193	50.08413	314.65115	177.72731	234.55424	4.2842975	243.18192	227.4652	1000.0	1000.0	35999	144.41478	32.496918	244.3737	62.069748	144.41457	32.49724	244.50432	62.224007	-144.14244	4.3395166	1.3857083	0.065264665	1.628166	1.1532745	2.870297	0.21121949	3.9121802	2.2880242	769.6488881111145
10	491.15613	198.40709	806.22626	275.68912	842.2796	132.48427	1101.2402	648.64557	1000.0	1000.0	39999	136.0264	36.839558	248.73383	48.12047	136.02626	36.840538	249.16379	47.228584	-135.77155	4.503302	1.3562424	0.10882645	1.6772472	1.031771	2.6969416	0.23335968	3.8180363	2.0454721	858.568822145462
