Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
39	-1623.5044	161.2826	-1474.5964	-1890.2557	-1835.1693	254.62334	-1520.7351	-2339.8198	1000.0	1000.0	155999	140.47371	41.419678	414.44006	59.521484	-142.96274	51.537453	1784.9076933860779
40	-1693.416	320.72208	-1257.2511	-2024.9952	-1734.4255	324.09473	-1308.1458	-2307.3572	1000.0	1000.0	159999	131.47206	40.280033	424.47955	40.879353	-133.88069	51.342953	1830.8030898571014
41	-1916.5955	225.04735	-1599.8948	-2230.3396	-1807.857	251.74326	-1399.0038	-2070.5903	1000.0	1000.0	163999	122.72774	38.668175	412.84836	18.989052	-125.09872	49.009834	1876.6698224544525
42	-1601.9872	205.47229	-1258.5625	-1788.9869	-2047.9529	266.90994	-1411.2188	-2357.478	1000.0	1000.0	167999	114.81329	37.198254	365.89648	13.9779005	-117.09769	45.40286	1922.679125070572
43	-1461.2964	277.03394	-1104.4247	-1869.2103	-1564.1677	255.98491	-1018.8531	-1945.2792	1000.0	1000.0	171999	106.24775	35.259476	330.70825	3.8542647	-108.42522	41.604996	1968.5875236988068
44	-1290.2645	151.68956	-1135.9542	-1542.1837	-1114.6699	291.88937	-752.696	-1789.3961	1000.0	1000.0	175999	97.69615	33.32864	305.0179	-23.376976	-99.80017	38.089767	2014.741337776184
45	-576.8095	166.20087	-388.21832	-843.48376	-717.00867	263.3082	-248.72977	-1050.9794	1000.0	1000.0	179999	89.37099	31.528296	303.79724	-28.981056	-91.39643	34.470272	2061.0562002658844
46	-614.118	282.8469	-191.50128	-948.75323	-968.652	674.3326	-49.118977	-1956.8766	1000.0	1000.0	183999	81.48343	29.62765	299.4395	-38.6139	-83.46739	31.701838	2107.5801746845245
47	-510.7577	345.15002	-171.57935	-1059.0575	-1140.1075	630.49036	182.41374	-1740.5662	1000.0	1000.0	187999	75.21248	28.532179	273.0491	-48.93584	-77.185265	30.055235	2153.9541964530945
48	-513.75287	320.29916	-70.224976	-828.93024	-533.5985	305.2439	-113.66741	-946.9627	1000.0	1000.0	191999	70.75893	27.69068	266.02844	-60.945004	-72.725876	29.005884	2199.800614833832
49	-501.75354	198.08199	-234.2136	-705.80444	-184.72586	468.1036	359.7645	-1024.3594	1000.0	1000.0	195999	67.09572	26.625717	259.99628	-54.973843	-69.05022	27.18222	2245.8940105438232
50	-215.18784	146.32666	-118.88744	-468.15082	-274.3038	327.0099	236.11647	-790.3447	1000.0	1000.0	199999	63.647385	25.616674	263.17496	-54.19009	-65.58946	25.364527	2292.210431098938
51	-317.39276	318.19595	164.90132	-687.6479	-135.36533	211.49577	276.82095	-473.1914	1000.0	1000.0	203999	61.758774	25.07579	262.80536	-54.863068	-63.69108	24.398558	2338.3205988407135
52	-111.62608	158.21613	135.48921	-274.56424	-87.81459	361.92773	313.65686	-1022.38367	1000.0	1000.0	207999	60.195465	24.229649	258.5883	-61.43919	-62.124443	23.749107	2384.340572834015
53	110.66472	69.16199	188.83817	0.4487384	-188.55635	322.17697	217.32544	-968.47266	1000.0	1000.0	211999	59.29816	23.353512	250.55466	-53.96616	-61.223595	22.940802	2430.4491062164307
54	177.1988	52.849407	220.67072	87.28213	-433.73477	329.37637	11.159156	-888.21704	1000.0	1000.0	215999	59.672066	22.471819	260.58322	-58.945927	-61.638374	22.805475	2476.4530322551727
55	-84.217804	199.8266	58.74093	-425.89142	-416.8459	374.9512	107.88011	-1178.193	1000.0	1000.0	219999	60.33788	21.644295	268.4198	-52.87825	-62.27022	21.783031	2522.4148745536804
56	-183.30173	174.65117	-13.5782	-471.53378	169.08415	121.82485	357.7232	-74.19041	1000.0	1000.0	223999	60.893856	21.043034	248.24797	-58.78256	-62.81405	21.468456	2568.722873210907
57	-192.19077	345.71338	169.66934	-660.2661	-58.385975	425.8993	302.34033	-835.03455	1000.0	1000.0	227999	61.43003	20.512463	249.42563	-59.725254	-63.32921	20.82564	2614.6562416553497
58	-83.09337	252.23271	259.28986	-369.51187	-172.03537	381.95322	294.7248	-782.2384	1000.0	1000.0	231999	61.34027	19.87816	239.39174	-45.942696	-63.194096	19.878012	2660.607579946518
59	-263.3652	499.7613	297.03372	-931.6827	-92.69524	295.72708	324.93912	-669.7339	1000.0	1000.0	235999	61.282166	19.467228	229.98631	-48.199543	-63.12992	19.507149	2706.7515172958374
60	-86.655655	279.48862	334.26425	-377.19553	-68.55525	298.3228	256.83224	-739.2674	1000.0	1000.0	239999	61.029743	18.692957	236.27122	-52.947056	-62.798477	19.02819	2753.2278578281403
61	-112.03975	324.72058	278.53613	-622.1389	-242.09436	398.42358	223.74265	-1171.9393	1000.0	1000.0	243999	60.48972	18.081774	221.54578	-47.39246	-62.270157	18.437702	2799.430475473404
62	-221.4768	424.37543	205.4204	-835.95874	-256.66248	354.56677	376.17505	-621.0832	1000.0	1000.0	247999	60.49	17.36906	210.64932	-49.5144	-62.245678	17.46796	2846.0731410980225
63	-27.840725	150.49245	201.23242	-221.10202	-9.207593	199.228	323.91992	-462.97238	1000.0	1000.0	251999	60.13105	16.765038	210.30133	-55.575012	-61.871586	16.877356	2892.6643130779266
64	2.145111	177.59676	307.19672	-130.18243	-112.21177	302.38165	295.57516	-775.62476	1000.0	1000.0	255999	59.73006	16.168673	232.55954	-47.390045	-61.450546	16.227346	2939.138439178467
65	-45.58659	157.19225	191.58041	-242.83519	-60.08086	270.1659	237.24269	-691.9032	1000.0	1000.0	259999	59.05135	15.376756	209.01125	-47.063034	-60.749386	15.579107	2985.692944049835
66	174.09428	117.27073	357.33047	52.237602	-31.913372	195.11562	300.27017	-370.88895	1000.0	1000.0	263999	58.578114	14.875651	221.65468	-45.626778	-60.258953	14.818757	3032.404783964157
67	127.43959	127.822945	255.6926	-29.378899	-76.64427	201.85226	205.04	-473.5376	1000.0	1000.0	267999	58.44429	14.555279	215.27797	-45.812317	-60.09911	14.541765	3079.0784001350403
68	81.20708	167.26498	311.17148	-157.32431	-289.5114	335.8576	-4.2362165	-1164.2618	1000.0	1000.0	271999	58.05472	14.434283	215.46243	-51.94824	-59.694202	14.355566	3125.2377717494965
69	-158.67395	238.77063	165.35292	-420.59702	87.659096	268.64005	422.18207	-454.7751	1000.0	1000.0	275999	58.082	14.4973755	229.98567	-53.522892	-59.72888	14.572061	3171.8247516155243
70	39.79001	131.715	235.0728	-110.472	108.801	74.109726	256.13782	16.146183	1000.0	1000.0	279999	58.336845	14.495215	228.3358	-53.232597	-59.96525	14.724564	3217.873071908951
71	-9.684387	122.91045	89.86057	-214.0506	122.93949	198.13518	439.9748	-215.31041	1000.0	1000.0	283999	58.63102	14.759839	250.77213	-52.987793	-60.25752	14.813444	3263.982643842697
72	77.607864	170.2241	340.61597	-112.42401	232.81424	231.10674	492.97537	-142.68484	1000.0	1000.0	287999	58.82971	14.781745	225.65295	-48.8133	-60.443264	14.618902	3310.045041322708
73	-44.618313	242.68411	181.53409	-417.02408	51.17153	215.4671	298.08038	-468.49924	1000.0	1000.0	291999	58.932545	15.2313795	250.69228	-50.72908	-60.51828	14.883293	3356.5679173469543
74	96.004555	14.237035	115.249954	75.27315	53.0365	112.769424	156.01501	-193.61154	1000.0	1000.0	295999	58.628025	15.581973	233.62108	-57.276524	-60.20395	15.502941	3403.1665744781494
75	-21.218538	69.72841	65.59028	-119.84133	-216.83163	299.1525	186.92583	-568.8652	1000.0	1000.0	299999	59.16889	15.953625	235.14478	-49.04637	-60.77582	15.741194	3449.5234377384186
76	-178.93784	265.76132	150.9045	-565.13245	-38.49469	188.94655	235.62685	-409.84274	1000.0	1000.0	303999	59.963776	16.329653	244.30199	-51.740166	-61.56203	16.053236	3496.0385506153107
77	19.896893	239.13734	185.7965	-393.18573	30.328308	275.3633	493.20374	-424.60696	1000.0	1000.0	307999	60.010235	16.35848	238.52068	-47.875473	-61.562706	15.712342	3542.3167703151703
78	-23.64212	53.558464	52.741165	-83.09627	-93.71216	216.67484	206.10577	-425.7114	1000.0	1000.0	311999	60.199875	16.452223	230.51292	-46.70282	-61.77292	16.026808	3588.5192787647247
79	52.21963	195.0834	386.3487	-95.97063	-25.189667	154.442	202.01436	-338.9344	1000.0	1000.0	315999	60.348465	16.737644	250.43797	-45.723083	-61.894314	16.16167	3635.0374658107758
80	-122.1814	113.281075	38.084286	-237.11978	-185.01237	173.26555	21.047415	-566.2207	1000.0	1000.0	319999	60.389324	17.232374	240.35307	-41.812874	-61.923626	16.113642	3681.1928174495697
81	-159.03024	186.41052	157.15176	-309.99936	-499.30597	286.82306	-104.74286	-1125.5585	1000.0	1000.0	323999	60.661854	17.86088	232.1565	-46.904243	-62.1921	16.92246	3727.4046742916107
82	-159.40024	163.08044	95.27691	-319.6284	-41.496574	425.64798	294.09872	-1240.1987	1000.0	1000.0	327999	60.504745	17.904325	232.16843	-52.063614	-62.021225	16.78323	3773.520768880844
83	-341.03766	121.060265	-184.01205	-519.28217	-689.6455	191.30994	-351.2937	-981.49225	1000.0	1000.0	331999	62.195175	18.392881	242.8624	-46.651814	-63.943398	17.642393	3820.3557620048523
84	-594.55664	293.0562	-154.05815	-922.0805	-172.81184	252.03293	284.05984	-593.2903	1000.0	1000.0	335999	65.04886	19.13844	222.10663	-49.24987	-66.615	16.312588	3866.6972312927246
85	-273.3693	123.64427	-101.44298	-397.71725	-116.1382	167.99611	174.51509	-494.34436	1000.0	1000.0	339999	64.67536	18.712078	237.64104	-40.026882	-66.17704	15.652256	3912.6568219661713
86	-3.8356361	127.47788	123.05576	-216.46036	-95.61439	308.5586	193.61224	-611.94635	1000.0	1000.0	343999	63.691067	18.088757	234.44888	-48.60648	-65.13503	14.72477	3958.731335878372
87	-130.85944	205.15363	73.36695	-376.11246	-65.466	292.36383	291.7085	-756.39087	1000.0	1000.0	347999	62.00548	17.294495	259.21436	-55.14805	-63.40338	13.5870695	4005.1402759552
88	-14.433562	70.426094	66.544426	-97.47383	9.411326	205.97331	216.03224	-458.07205	1000.0	1000.0	351999	60.07962	16.332804	217.2537	-51.415844	-61.441105	12.914	4051.842571258545
89	57.851852	78.30463	133.9693	-55.13751	-198.17937	184.99217	27.321688	-514.4024	1000.0	1000.0	355999	58.639503	15.685684	218.15492	-60.694393	-60.00584	12.137102	4097.949967622757
90	12.280369	128.80759	165.26637	-188.8446	218.25166	163.07233	387.1064	-194.33388	1000.0	1000.0	359999	57.43728	15.166197	216.79594	-55.02064	-58.786575	11.489642	4144.258169174194
91	82.7359	103.579056	210.12784	-78.67726	55.352364	105.87323	196.95343	-105.51069	1000.0	1000.0	363999	56.37372	14.6629715	211.20728	-59.335518	-57.725224	11.42736	4190.733182430267
92	83.11557	82.43333	190.59712	-32.93829	-166.73045	253.9863	167.5063	-601.6798	1000.0	1000.0	367999	55.47934	14.361838	207.5415	-64.47386	-56.807915	10.919176	4236.6289212703705
93	-50.717537	156.30023	117.05954	-305.2321	235.69614	99.772865	335.13626	18.412308	1000.0	1000.0	371999	55.01838	14.103949	239.1788	-61.732964	-56.366608	10.82336	4282.991503238678
94	178.60136	86.19718	262.13947	35.00836	189.26566	101.66084	318.61932	-21.841665	1000.0	1000.0	375999	54.915257	13.831651	222.13838	-61.470493	-56.22801	10.672674	4328.892099380493
95	147.35878	193.90744	318.08582	-175.59184	144.42477	149.49545	399.15015	-64.713196	1000.0	1000.0	379999	54.435734	13.439134	187.37054	-68.63502	-55.73735	10.195817	4375.184010744095
96	209.56036	98.791336	321.53973	105.73158	255.10535	137.32793	426.7237	-51.704967	1000.0	1000.0	383999	54.09118	13.033851	177.61266	-70.765144	-55.374016	9.842826	4421.448773622513
97	90.024315	130.09317	235.08746	-113.5699	234.78284	191.75478	486.40848	-215.02248	1000.0	1000.0	387999	53.826485	12.679419	207.85733	-74.41381	-55.118504	9.414666	4468.209827423096
98	106.26217	126.92504	291.5821	-17.808249	75.57597	242.02786	410.64975	-263.75104	1000.0	1000.0	391999	53.540573	12.427824	177.22978	-75.64445	-54.79833	8.983383	4514.338516712189
99	147.79094	72.824715	220.48157	51.661736	158.00125	253.88495	477.33636	-412.01923	1000.0	1000.0	395999	52.979465	12.175583	179.59972	-63.38537	-54.233307	8.863416	4560.532831192017
100	232.95459	46.391357	305.74524	184.44122	142.57845	277.90488	402.24026	-566.77655	1000.0	1000.0	399999	52.79291	11.757752	197.59842	-66.1792	-54.039875	8.460399	4606.695188522339
101	93.08403	193.2587	261.48444	-235.76503	93.104065	230.03116	421.18674	-322.16238	1000.0	1000.0	403999	52.1735	11.528185	176.6591	-64.026405	-53.39225	8.091383	4653.2122049331665
102	212.47473	91.20329	340.37076	110.030334	52.652184	146.92181	261.81775	-112.85721	1000.0	1000.0	407999	51.859016	11.25575	157.37794	-72.74481	-53.07228	7.6213694	4699.427503824234
103	322.3555	79.94274	409.132	208.97078	312.22845	149.6299	504.6718	1.7036986	1000.0	1000.0	411999	51.66872	11.312116	158.98833	-72.35856	-52.87043	7.5913553	4745.336629629135
104	100.99008	188.87149	294.79446	-87.93592	301.46124	104.72418	459.9417	118.48508	1000.0	1000.0	415999	51.576656	11.292143	170.03711	-70.08101	-52.783695	7.6206727	4791.2533938884735
105	215.59177	106.91039	378.41992	105.24644	396.2437	110.69136	501.68414	122.253136	1000.0	1000.0	419999	51.55871	11.170572	169.54187	-70.60218	-52.76402	7.2895265	4837.271423578262
106	208.31464	129.1174	326.18167	-3.8306866	356.13104	83.63017	473.45615	227.31123	1000.0	1000.0	423999	51.56509	11.186468	176.72821	-63.56705	-52.759727	7.209682	4883.27583861351
107	259.69177	193.65524	455.50497	-48.60337	288.70978	106.14955	488.82358	113.02034	1000.0	1000.0	427999	51.66412	11.295269	187.79198	-63.20718	-52.857533	6.8843393	4929.249839305878
108	317.16745	134.61166	457.12503	96.210976	446.4583	100.27451	593.00336	257.53152	1000.0	1000.0	431999	51.83935	11.673145	168.01807	-69.26485	-53.020103	6.8108263	4975.156049489975
109	376.6941	63.354668	480.10403	307.62082	409.09113	77.24255	509.93063	269.07596	1000.0	1000.0	435999	51.971066	11.991561	173.83707	-78.8172	-53.167046	7.099851	5020.9882376194
110	402.45493	127.625565	570.97784	211.7765	242.28268	129.84863	449.84937	24.2232	1000.0	1000.0	439999	52.68888	11.827291	190.08836	-68.83067	-53.8795	6.9131856	5067.079287290573
111	371.8664	35.96268	412.49954	314.0411	426.64868	71.387245	531.50543	311.7978	1000.0	1000.0	443999	53.359665	11.665723	194.42886	-66.82513	-54.561287	7.069924	5113.404762029648
112	263.0012	55.152203	352.60626	202.49657	285.55865	97.146	430.40656	120.58667	1000.0	1000.0	447999	53.94332	11.5477705	200.51285	-57.07961	-55.142982	6.9418163	5159.664894104004
113	380.35736	49.124115	441.78595	323.1625	392.37207	218.23982	566.8285	-211.27266	1000.0	1000.0	451999	54.651386	11.449725	199.61351	-66.69678	-55.84822	6.9760957	5205.893303632736
114	313.28967	168.25356	504.9617	46.085575	429.50693	109.81761	544.7415	199.5672	1000.0	1000.0	455999	55.298416	11.004306	168.39214	-56.12989	-56.486702	6.7227993	5252.3348388671875
115	204.43108	175.72563	358.57718	-77.716896	205.40425	184.305	493.3993	14.877246	1000.0	1000.0	459999	55.7647	11.059334	197.34106	-64.08789	-56.949493	6.744287	5298.842321395874
116	232.91858	227.4492	389.3788	-159.52252	424.52338	95.85533	550.35114	238.67337	1000.0	1000.0	463999	56.16092	10.949077	194.63036	-59.967613	-57.34238	6.549006	5345.122978448868
117	427.98108	39.875526	461.1875	360.62735	478.9502	80.0986	614.2658	338.8077	1000.0	1000.0	467999	56.37457	10.955404	172.99022	-67.209595	-57.545532	6.364987	5391.279805898666
118	416.50116	37.198174	444.74136	353.24005	497.17862	72.60712	627.1631	349.9033	1000.0	1000.0	471999	56.77101	11.076133	195.27814	-57.58241	-57.926964	6.455452	5437.754642724991
119	344.89435	29.813732	383.0232	299.3574	261.465	111.57003	465.89035	141.26273	1000.0	1000.0	475999	57.062534	10.915923	192.56274	-59.250904	-58.216686	6.574001	5483.992862462997
120	382.52423	72.81672	462.2581	308.52585	354.1386	122.32508	505.02548	61.51001	1000.0	1000.0	479999	57.321705	10.897955	185.61458	-48.49098	-58.48465	6.479585	5530.587561845779
121	365.05655	86.47636	477.59296	278.95038	363.2322	53.434975	439.6449	276.86157	1000.0	1000.0	483999	57.80094	10.767978	187.4025	-57.64633	-58.95557	6.3634458	5577.162728071213
122	352.52448	61.755386	433.59006	274.08838	377.03003	72.344154	490.99432	186.05484	1000.0	1000.0	487999	58.2789	10.556939	199.07391	-60.113407	-59.441914	6.2446456	5623.412476539612
123	380.6943	68.18457	464.46133	303.1803	330.6979	73.223045	402.13242	179.85933	1000.0	1000.0	491999	58.911556	10.448081	189.78821	-53.732273	-60.073105	6.3199854	5669.497818470001
124	367.2273	44.752983	416.0703	294.74493	440.0481	64.18825	542.1464	335.0538	1000.0	1000.0	495999	59.295216	10.542839	206.79962	-50.109093	-60.44228	6.338338	5715.587692022324
125	294.92874	113.93745	460.0632	153.00436	376.47772	97.57819	530.7839	264.30466	1000.0	1000.0	499999	59.767365	10.576057	205.92557	-53.03894	-60.92964	6.3925185	5761.8662786483765
126	364.49777	48.724827	412.3633	283.31818	375.3065	166.7589	561.4049	-34.76322	1000.0	1000.0	503999	60.308956	10.595638	214.62424	-47.183495	-61.463875	6.3472996	5808.380145072937
127	342.38962	88.6324	449.54984	203.36626	425.39984	101.71149	549.98694	208.08762	1000.0	1000.0	507999	60.632065	10.370593	193.4167	-50.53398	-61.765984	6.075249	5854.308179616928
128	322.58527	162.85583	461.11124	45.356564	344.87445	141.01477	498.01938	42.922836	1000.0	1000.0	511999	60.918415	10.198718	196.44913	-43.882046	-62.041977	5.9893103	5900.601783752441
129	301.12894	25.397497	325.68704	261.49945	169.77289	71.73835	275.77475	53.666374	1000.0	1000.0	515999	61.017857	10.216619	189.20258	-57.60125	-62.154125	5.710293	5947.530545711517
130	306.76477	96.57568	449.65192	178.63959	434.87442	174.1497	578.6138	48.027554	1000.0	1000.0	519999	61.224556	10.124145	196.07133	-51.822113	-62.33454	5.5635633	5993.787318706512
131	318.5859	124.4632	514.7486	195.5192	361.825	120.64567	504.0037	128.32468	1000.0	1000.0	523999	61.313965	10.149368	194.96622	-55.716793	-62.43132	5.2915998	6039.979509353638
132	357.79764	142.4442	453.80066	112.75077	437.84943	76.89779	568.72034	323.72336	1000.0	1000.0	527999	61.183956	10.06092	196.05687	-49.80243	-62.267437	5.237668	6086.1745393276215
133	327.59933	85.44114	474.17258	266.5538	446.68784	144.33035	649.90326	142.65808	1000.0	1000.0	531999	61.066685	10.152902	192.52567	-51.13757	-62.15129	5.2854304	6132.503760814667
134	413.76498	71.63997	505.89114	318.86478	394.68805	132.4504	562.8772	78.0188	1000.0	1000.0	535999	60.96688	10.218191	181.04765	-48.265984	-62.05567	5.069954	6178.647640705109
135	437.7721	40.4772	485.0291	379.9857	465.4361	103.70264	607.9216	237.46387	1000.0	1000.0	539999	60.991825	10.352151	206.81912	-76.16398	-62.067986	4.926163	6224.680085659027
136	500.79477	57.28659	557.3475	416.9016	354.03845	134.03781	552.9995	84.278824	1000.0	1000.0	543999	60.97092	10.528149	199.46014	-65.63124	-62.04809	4.8536787	6270.909265041351
137	430.2129	54.810917	507.27142	354.9415	442.87344	79.45901	565.596	307.40775	1000.0	1000.0	547999	60.915386	10.771681	181.35683	-48.315243	-61.969383	4.95264	6316.977526426315
