Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	115.95366	33.784832	286.3478	77.3858	287.11865	55.113857	376.0498	203.05756	23.633137	60.3	3999	30.51875	21.788538	119.94433	-23.039034	30.518677	21.789917	120.21983	-21.072727	-31.093672	6.6372657	1.5699221	1.5768175	5.1128016	0.32262793	5.8357882	4.67706	19.328583	2.0474799e-07	172.6532027721405
2	115.72522	29.566734	234.3794	76.740234	271.69977	56.912804	376.5369	169.4192	23.656805	53.1	7999	258.6711	177.17432	857.7398	-108.8962	258.6722	177.17154	855.2288	-105.451614	-289.5807	124.04336	5.493047	0.23224673	5.72229	4.685638	64.112564	29.263054	125.73846	16.293022	427.31122159957886
3	157.74754	79.47127	482.18134	78.39469	277.7033	53.293827	334.92123	157.96262	32.01613	54.7	11999	832.79974	517.85895	2700.6702	-327.63303	832.79987	517.8542	2699.3599	-325.93564	-929.784	1528.3143	5.679021	0.028240776	5.765862	5.5671034	220.96158	75.22839	456.24194	106.944626	679.169627904892
4	225.34436	62.75339	384.7398	114.14274	262.6555	58.562195	365.43478	159.85934	49.506172	53.2	15999	1615.4281	1168.4626	4092.4585	-331.84616	1615.4327	1168.4517	4066.1033	-330.63617	-1767.7883	6928.6465	5.6680093	0.020935925	5.7343664	5.5771112	423.74847	39.146687	580.80176	310.50864	935.3031806945801
5	238.89343	55.789944	441.75797	137.1439	331.1125	94.6369	500.2038	181.68922	48.73171	68.6	19999	1939.0457	1586.7004	5003.4336	-251.21832	1939.0653	1586.7283	4975.9253	-245.25276	-2079.1345	11771.394	5.6562366	0.020908218	5.7302246	5.5825286	428.71466	47.162605	647.5743	287.7239	1189.153243780136
6	354.46445	104.07604	693.33435	158.06644	382.37994	63.05895	539.7662	316.76266	73.87037	75.9	23999	1746.9481	1529.9332	4834.3667	-283.72906	1746.9191	1529.9896	4829.0654	-201.85658	-1856.0482	14287.501	5.6636605	0.021601535	5.74313	5.574995	357.07043	41.856518	534.80597	240.42586	1441.4049940109253
7	273.98065	86.723785	559.405	147.46042	244.88057	62.425514	417.75018	192.11009	60.25373	60.5	27999	1413.6215	1313.4882	5257.228	-698.40405	1413.6168	1313.4769	5154.409	-681.6159	-1498.4387	14124.302	5.6669254	0.020144887	5.732525	5.5857	307.07016	30.317316	419.02936	219.0547	1692.7814486026764
8	312.1652	77.20975	576.59937	174.66096	359.35724	73.51395	522.7426	281.30765	69.87719	75.4	31999	1182.8102	1149.5215	4409.2036	-482.05774	1182.8309	1149.5266	4410.456	-471.721	-1260.211	10688.838	5.669863	0.020271428	5.732949	5.5977206	284.44183	27.57323	390.49133	199.15227	1944.6261084079742
9	346.3851	93.66986	671.46313	173.12523	390.9256	53.626366	529.1914	328.81696	76.71154	79.9	35999	1015.84906	1017.5862	3443.5696	-244.83777	1015.8662	1017.59766	3504.1172	-244.00278	-1075.0098	8254.935	5.645854	0.021445096	5.717928	5.5703826	254.21744	30.994204	366.22162	165.28131	2196.1821382045746
10	371.07562	109.26209	622.6193	171.58127	312.9021	84.51988	444.51352	172.41989	78.411766	66.7	39999	750.4331	773.0651	2804.5059	-168.14969	750.43713	773.0627	2828.9568	-168.08904	-785.23553	5035.2163	5.625233	0.022155024	5.698791	5.525674	185.80319	26.514875	295.05298	112.338455	2448.439300775528
11	392.0688	82.558174	641.76483	221.12709	339.6054	75.95015	547.2156	269.7921	81.12245	75.6	43999	521.2449	510.82272	2072.496	-142.14941	521.25433	510.82724	2063.7097	-138.65852	-541.1983	2474.332	5.6140165	0.0222032	5.707354	5.5234427	129.64157	17.890152	198.47005	76.06626	2700.126039505005
