Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
189	10633.06	196.07823	10808.7	10302.273	10348.239	76.789444	10457.984	10167.54	1000.0	1000.0	755999	953.08234	953.08215	-951.99976	32.10655	2.401065	0.058203362	2.6065242	2.180588	1.3285344	0.05634185	1.4541358	1.1821717	15723.780502557755
190	10649.822	178.22179	10804.634	10356.315	10801.264	135.3288	11004.431	10480.78	1000.0	1000.0	759999	954.54865	954.5487	-953.3874	32.21362	2.398673	0.05950868	2.633211	2.2004883	1.3463827	0.049634025	1.4472079	1.2414857	15806.552991390228
191	10770.303	55.041733	10843.545	10705.152	10496.427	68.21307	10650.218	10417.929	1000.0	1000.0	763999	955.71375	955.7137	-954.6454	32.92003	2.4010024	0.059179913	2.6230955	2.1481564	1.3292412	0.035039783	1.3969167	1.255752	15889.463937282562
192	10616.023	65.92345	10699.479	10518.562	10869.248	122.61571	11135.75	10752.343	1000.0	1000.0	767999	956.3324	956.3324	-955.1372	31.165676	2.399821	0.057747424	2.5908172	2.1488547	1.3572627	0.043834873	1.4578891	1.2681855	15975.126015901566
193	10744.464	107.14457	10917.922	10649.907	10679.763	56.459793	10774.711	10555.727	1000.0	1000.0	771999	957.85046	957.8502	-956.66705	33.85947	2.399998	0.059108377	2.594766	2.1633406	1.3696464	0.063437395	1.5106441	1.249157	16057.602979421616
194	9787.936	1687.0826	10860.271	6869.7544	10355.284	133.93582	10645.24	10167.886	1000.0	1000.0	775999	959.93536	959.9353	-958.75885	32.995712	2.3991613	0.0584057	2.5910566	2.1345632	1.3794905	0.05811526	1.4996783	1.2652409	16143.182364940643
195	10677.169	100.96567	10784.154	10518.119	10820.685	90.05522	10922.707	10674.389	1000.0	1000.0	779999	961.1274	961.12744	-959.9926	32.84141	2.4004798	0.05873899	2.6243362	2.1806672	1.3290567	0.06515948	1.5037218	1.2200125	16226.246908903122
196	10683.365	130.63686	10861.46	10534.682	11078.584	79.29625	11188.196	10944.656	1000.0	1000.0	783999	962.04987	962.0501	-960.8776	32.930084	2.4002297	0.057526536	2.6277208	2.1691253	1.3598838	0.036869384	1.4688658	1.3032664	16308.386486768723
197	10667.725	64.36906	10771.176	10594.83	10712.967	50.232407	10799.547	10633.841	1000.0	1000.0	787999	962.33136	962.3309	-961.08527	33.29168	2.4010823	0.05857331	2.5699494	2.1892135	1.3647528	0.038976658	1.4592375	1.2705715	16390.977303743362
198	10760.637	63.329323	10828.581	10657.088	10310.742	79.32942	10504.466	10174.424	1000.0	1000.0	791999	962.85486	962.85486	-961.51	35.15414	2.4006283	0.05944189	2.6010005	2.1747937	1.414902	0.06163345	1.515923	1.3013029	16475.71044564247
199	10873.048	100.22216	11019.294	10754.703	10860.693	145.60901	11108.637	10618.284	1000.0	1000.0	795999	964.1509	964.1512	-962.9554	35.486908	2.4176078	0.059066232	2.6698058	2.1852493	1.3510424	0.07976288	1.6313813	1.2412723	16559.500645399094
200	10913.983	122.08408	11041.287	10782.988	10577.607	73.85897	10672.343	10424.741	1000.0	1000.0	799999	965.7166	965.7164	-964.61914	34.65681	2.4194708	0.05783608	2.6216137	2.2079768	1.3048286	0.049965203	1.3955904	1.179432	16643.81987810135
201	10814.211	100.98582	10890.853	10644.246	10852.304	104.72524	10976.636	10616.872	1000.0	1000.0	803999	966.9792	966.9792	-965.91174	34.96377	2.4198437	0.05870457	2.6324906	2.2246754	1.2932683	0.05787166	1.4173781	1.1738437	16726.38973927498
202	10903.3	139.40442	11088.464	10696.705	10953.915	56.97113	11069.662	10844.273	1000.0	1000.0	807999	968.0617	968.06177	-966.8892	34.998405	2.42003	0.058431536	2.6347184	2.210456	1.3248626	0.03810574	1.4120029	1.2400593	16810.920169830322
203	10754.023	221.79063	10989.259	10438.909	10838.299	70.77149	10945.72	10712.807	1000.0	1000.0	811999	968.6306	968.6305	-967.38086	35.302383	2.4196882	0.05972301	2.6663525	2.1583726	1.3573135	0.04897314	1.471052	1.2692343	16894.8282494545
204	10685.371	129.46803	10889.032	10533.547	9827.232	2540.044	10936.325	2282.9136	1000.0	1000.0	815999	970.23346	970.23334	-969.0056	34.150787	2.4207325	0.05692252	2.6402102	2.2214212	1.3476521	0.057464156	1.4646002	1.2334759	16976.516093730927
205	10371.61	844.5058	10926.673	8911.688	10992.357	128.28084	11257.256	10807.612	1000.0	1000.0	819999	971.04333	971.0432	-969.8091	33.250088	2.4202554	0.059902493	2.6341276	2.1801114	1.3307546	0.05773584	1.4297507	1.1964531	17058.413038492203
206	10767.529	62.385506	10870.741	10704.572	10926.783	120.6882	11164.958	10714.755	1000.0	1000.0	823999	972.2948	972.2946	-971.1461	34.741947	2.42014	0.05869994	2.6575165	2.1882656	1.3057083	0.04234816	1.4405321	1.228492	17141.514568328857
207	10800.2705	82.98174	10925.688	10723.503	10468.971	63.37847	10613.141	10360.611	1000.0	1000.0	827999	973.112	973.11206	-971.93207	34.544003	2.419473	0.056338504	2.6532998	2.190295	1.3254626	0.058331605	1.4386117	1.2266612	17225.469174861908
208	10774.935	135.68149	10994.184	10630.125	11066.932	149.59074	11278.835	10850.268	1000.0	1000.0	831999	973.99945	973.99927	-972.84985	34.294876	2.419606	0.059287105	2.6653554	2.21993	1.295903	0.06214628	1.388771	1.1765246	17309.654958486557
209	10801.449	188.12984	11093.015	10598.62	10874.799	116.632835	11034.801	10600.444	1000.0	1000.0	835999	975.29785	975.298	-973.96924	35.005653	2.4206553	0.057394158	2.6129525	2.2346652	1.3575099	0.058472257	1.4718618	1.2449523	17394.851771593094
210	10739.304	121.73054	10892.234	10597.067	10960.31	109.622795	11124.773	10747.361	1000.0	1000.0	839999	975.566	975.5662	-974.12415	39.05978	2.419683	0.05739831	2.6376312	2.2165184	1.4055066	0.04308513	1.5247382	1.3125014	17477.335812091827
211	10885.324	108.843254	10978.287	10706.188	10988.412	122.06888	11142.958	10742.41	1000.0	1000.0	843999	976.2706	976.2707	-974.97864	36.70822	2.420247	0.056667946	2.61733	2.2196043	1.3500003	0.05085743	1.4708246	1.2459177	17562.204701662064
212	10827.642	128.66145	10990.018	10638.677	10684.319	168.35649	10847.846	10270.299	1000.0	1000.0	847999	977.4483	977.4487	-976.1393	33.677208	2.4194162	0.058667075	2.604922	2.2131445	1.3560911	0.04048635	1.4445587	1.2289867	17645.322634458542
213	8551.646	2245.002	10906.344	5913.801	9039.683	3284.8406	10899.655	534.79364	1000.0	1000.0	851999	979.129	979.12866	-977.82007	35.373142	2.4202	0.059197154	2.651272	2.2065291	1.3574563	0.06452238	1.524007	1.228723	17731.390749931335
214	10789.176	34.05726	10818.76	10731.317	10680.328	71.1177	10848.908	10579.066	1000.0	1000.0	855999	979.4936	979.49384	-978.13983	38.692642	2.4203079	0.059016287	2.6700907	2.2069557	1.3610651	0.051086985	1.4681772	1.267705	17812.97561764717
215	10835.616	139.02855	10990.04	10679.689	10758.604	590.1198	11098.535	9039.275	1000.0	1000.0	859999	980.4725	980.4723	-979.0905	38.894516	2.4194248	0.05677401	2.6127293	2.2027278	1.3893422	0.08513472	1.5579109	1.2288389	17896.165482997894
216	10879.355	74.86266	10945.511	10754.999	10849.883	63.62743	10946.601	10768.662	1000.0	1000.0	863999	980.92	980.92035	-979.63586	36.06839	2.4213169	0.05715754	2.6602764	2.2057245	1.3403141	0.049923237	1.4656721	1.2532939	17979.483753681183
217	10844.002	89.37816	10936.574	10719.426	11076.646	187.12527	11317.359	10587.091	1000.0	1000.0	867999	982.61285	982.6123	-981.2025	36.27119	2.4187944	0.056475062	2.599138	2.2104182	1.3989549	0.066330165	1.5267094	1.2800571	18064.63189959526
218	10891.453	76.83095	10976.333	10777.234	11020.774	54.231834	11118.976	10957.616	1000.0	1000.0	871999	983.8118	983.8121	-982.374	35.60269	2.4205544	0.05748324	2.6749558	2.1493251	1.3943355	0.031390663	1.4625328	1.3157125	18147.882688760757
219	10806.135	57.834858	10871.767	10743.019	10983.85	102.51614	11173.56	10827.513	1000.0	1000.0	875999	984.81714	984.8169	-983.3859	36.401134	2.4202652	0.056958064	2.620803	2.2105658	1.3825679	0.059919145	1.5021994	1.2602912	18230.522805690765
220	10809.139	183.78192	11064.85	10580.839	10886.992	145.94334	11098.776	10641.2705	1000.0	1000.0	879999	985.4362	985.4364	-983.99274	36.03444	2.4190347	0.05647559	2.6657026	2.2108438	1.3788662	0.05052679	1.4594536	1.2540268	18312.9517724514
221	10764.838	148.87662	10948.335	10548.18	10878.837	58.886677	10970.114	10770.075	1000.0	1000.0	883999	985.58734	985.5875	-984.1467	36.439064	2.421105	0.056824863	2.615924	2.2191267	1.3833474	0.071840234	1.5853549	1.267619	18396.099717378616
222	10953.71	92.6505	11102.9	10863.876	10070.165	2692.8306	11213.862	2006.1492	1000.0	1000.0	887999	986.5113	986.5113	-984.9764	35.200737	2.4190502	0.057606775	2.643868	2.224607	1.4168977	0.047477864	1.5539383	1.3388509	18480.296277284622
223	10907.347	91.102745	11011.936	10797.535	10976.932	90.972404	11115.304	10776.897	1000.0	1000.0	891999	987.4127	987.41296	-985.9079	37.402313	2.421827	0.05605484	2.622244	2.2108216	1.4081647	0.053163387	1.53883	1.2710046	18562.98587989807
224	10915.853	132.41563	11134.677	10792.661	11188.769	104.2995	11424.311	11056.396	1000.0	1000.0	895999	988.42633	988.4267	-986.92426	36.45783	2.419284	0.057002816	2.633059	2.1685412	1.3967376	0.062983006	1.5460576	1.3087575	18645.479995965958
225	10994.561	191.65045	11159.252	10681.319	10803.216	128.59181	10959.076	10528.638	1000.0	1000.0	899999	990.01587	990.0155	-988.7365	36.229122	2.441357	0.056803755	2.6480625	2.2549417	1.3075032	0.14174394	1.6390126	1.1081642	18728.583777427673
226	10992.52	66.23436	11059.323	10908.46	11107.798	109.509544	11312.821	10912.005	1000.0	1000.0	903999	991.0368	991.03674	-989.8225	33.593	2.450502	0.05680605	2.6481302	2.2023711	1.28443	0.043090537	1.3996835	1.2133754	18812.53723835945
227	10995.187	71.40489	11061.438	10885.789	11206.691	88.891266	11345.421	11061.56	1000.0	1000.0	907999	992.75867	992.75854	-991.4355	37.61475	2.450122	0.05757496	2.6350732	2.2226033	1.3359717	0.08333259	1.505987	1.18035	18895.67655968666
228	11046.584	41.70229	11098.408	10993.654	10940.108	104.233795	11098.716	10765.867	1000.0	1000.0	911999	994.6269	994.6268	-993.4528	33.707203	2.4497967	0.05700036	2.6618118	2.2560565	1.2495662	0.05183049	1.3373363	1.143237	18978.2527179718
229	11104.221	49.206207	11136.728	11019.227	11090.32	104.347595	11273.217	10939.117	1000.0	1000.0	915999	996.06866	996.0684	-994.8426	32.55078	2.448561	0.055723943	2.634849	2.2344806	1.264199	0.048459537	1.3784719	1.157588	19060.489991426468
230	10991.975	117.736824	11117.71	10800.889	11176.873	75.128975	11323.458	11076.256	1000.0	1000.0	919999	997.30225	997.30194	-996.01013	33.012337	2.4506578	0.055308502	2.6408944	2.2564921	1.303809	0.05390553	1.4319956	1.1770952	19142.44406056404
231	10999.107	54.842022	11054.251	10908.221	11053.279	70.15475	11136.798	10929.728	1000.0	1000.0	923999	998.31177	998.3118	-997.01514	33.581467	2.45061	0.056554437	2.6412556	2.267422	1.2970227	0.05095166	1.4021897	1.1946261	19225.9205327034
232	11015.055	111.193794	11191.997	10885.646	11049.694	91.86262	11189.252	10869.675	1000.0	1000.0	927999	999.05817	999.0582	-997.7334	32.608524	2.4502776	0.05507378	2.6534154	2.2113488	1.3007891	0.045386586	1.3920449	1.2221274	19310.308394670486
233	11007.537	132.05428	11143.325	10826.293	10922.712	77.60363	11021.068	10741.465	1000.0	1000.0	931999	1000.3139	1000.31366	-998.9135	33.040096	2.4498785	0.05721981	2.6543605	2.2371309	1.3214449	0.060182244	1.4805803	1.1856694	19393.828812122345
234	10986.922	65.68402	11086.892	10912.693	11050.676	150.3998	11293.322	10788.737	1000.0	1000.0	935999	1001.4243	1001.4245	-1000.0484	34.818054	2.4497364	0.055765707	2.6400535	2.2310016	1.3261498	0.05012588	1.4678024	1.2540203	19477.572802066803
235	11056.682	139.97284	11161.096	10815.666	11306.719	52.779285	11401.055	11227.55	1000.0	1000.0	939999	1002.75	1002.74976	-1001.4342	34.137943	2.4508648	0.055535797	2.627289	2.2385142	1.3051641	0.056342848	1.4159688	1.211635	19561.553253889084
236	11181.68	60.105885	11273.423	11105.08	11140.573	156.59811	11320.993	10781.504	1000.0	1000.0	943999	1004.18536	1004.18567	-1002.79614	32.2416	2.448831	0.056878034	2.643674	2.2646112	1.3263987	0.049331687	1.4402643	1.2267796	19644.673757076263
237	9402.135	2913.0154	11277.333	4360.9927	10849.561	216.73608	11235.73	10587.223	1000.0	1000.0	947999	1004.7925	1004.79254	-1003.48395	31.0637	2.4510176	0.054613527	2.7412105	2.239524	1.289827	0.052870333	1.4074706	1.1802531	19727.29243516922
238	11039.182	116.485535	11195.937	10916.318	11093.439	117.53236	11303.307	10967.023	1000.0	1000.0	951999	1005.5916	1005.5914	-1004.1814	33.38389	2.4503992	0.056921072	2.6238272	2.2259765	1.3137904	0.05266341	1.4375653	1.2195363	19810.081748962402
239	10959.429	92.27381	11050.589	10842.712	11035.481	102.153786	11160.795	10877.146	1000.0	1000.0	955999	1005.9764	1005.97687	-1004.4772	35.463444	2.4510558	0.05792256	2.663812	2.2534783	1.3575106	0.07324462	1.5220226	1.2031523	19892.85437464714
240	11039.678	141.7938	11170.992	10815.737	11339.782	87.794586	11463.375	11211.881	1000.0	1000.0	959999	1006.3802	1006.38	-1004.82306	34.151295	2.4487486	0.056615423	2.6398292	2.2289035	1.3711123	0.038285207	1.5178678	1.2905807	19976.43574666977
241	11041.736	129.67781	11181.532	10838.876	11319.287	94.2539	11588.668	11244.682	1000.0	1000.0	963999	1007.0692	1007.06946	-1005.6114	37.43536	2.4496539	0.055474505	2.654317	2.226166	1.355859	0.06767977	1.4801792	1.2360208	20060.19816827774
242	9484.317	2765.5112	11183.785	4698.0923	10963.822	112.42992	11142.292	10774.27	1000.0	1000.0	967999	1008.4346	1008.4344	-1006.89526	37.564037	2.450036	0.057369333	2.6551676	2.2527997	1.3789123	0.0823034	1.535336	1.2372111	20142.947673797607
243	11030.781	117.066574	11155.778	10841.347	11147.281	104.48041	11319.453	10934.264	1000.0	1000.0	971999	1008.1498	1008.14984	-1006.54083	38.136738	2.451365	0.056131516	2.6425335	2.2575502	1.3859193	0.059424933	1.515233	1.2679249	20226.869487047195
244	10925.324	59.928207	10997.305	10844.259	11215.456	96.51393	11385.303	11084.417	1000.0	1000.0	975999	1007.9645	1007.96423	-1006.3365	40.19852	2.45006	0.05846707	2.68159	2.2706592	1.3984244	0.064989984	1.577344	1.2777275	20310.17826938629
245	10019.8955	1543.2517	10999.904	7350.882	11119.088	178.64653	11390.981	10788.634	1000.0	1000.0	979999	1008.65546	1008.65533	-1007.0976	40.25467	2.448041	0.055364408	2.6425834	2.1658268	1.3835827	0.053975705	1.5081915	1.2883568	20394.061988592148
246	10973.755	73.1714	11052.19	10857.482	10356.977	2613.3467	11394.041	2522.944	1000.0	1000.0	983999	1009.69574	1009.6957	-1008.1949	38.562717	2.4507148	0.053931512	2.637382	2.2396383	1.3446661	0.051718514	1.45802	1.2390344	20479.76477098465
247	11217.595	97.88796	11364.013	11088.262	11085.568	87.43885	11217.515	10968.004	1000.0	1000.0	987999	1010.3928	1010.3928	-1008.8874	37.364597	2.45002	0.056275956	2.6399086	2.2548072	1.3609645	0.043660533	1.4384062	1.2639147	20563.33654856682
248	10984.845	234.6006	11240.376	10601.97	11331.186	103.34867	11450.06	11107.084	1000.0	1000.0	991999	1011.88873	1011.8888	-1010.4912	34.817547	2.4495358	0.055328757	2.6336224	2.2519455	1.3142861	0.050565008	1.4192824	1.1841627	20648.898088932037
249	11021.172	46.89335	11079.361	10957.203	11087.953	103.17414	11254.98	10909.582	1000.0	1000.0	995999	1012.5808	1012.58105	-1010.9786	36.895447	2.451696	0.057801034	2.672877	2.267323	1.3735662	0.050527707	1.5154549	1.3056848	20734.923382759094
250	11126.533	104.93645	11301.996	11026.618	11260.791	88.578064	11435.825	11168.926	1000.0	1000.0	999999	1012.8092	1012.80914	-1011.179	35.718033	2.449878	0.056372	2.6585648	2.2366495	1.4066125	0.053929903	1.5428036	1.3092195	20819.687589406967
251	11034.142	76.32586	11145.141	10937.926	11252.635	82.322426	11409.399	11130.932	1000.0	1000.0	1003999	1014.7291	1014.7292	-1012.98157	36.575256	2.4490676	0.05536436	2.6584697	2.2491207	1.4279588	0.052774493	1.5486658	1.3157742	20902.689873456955
252	11062.881	21.76773	11079.7705	11025.666	9863.083	2638.7	11272.591	3222.477	1000.0	1000.0	1007999	1016.6347	1016.63464	-1014.93567	37.908844	2.4592662	0.057651315	2.692716	2.238615	1.4061614	0.07011908	1.6183321	1.2650898	20985.507033109665
253	11134.766	65.423035	11233.221	11071.074	11157.351	153.29387	11469.147	10929.269	1000.0	1000.0	1011999	1018.7242	1018.7243	-1017.05115	36.67762	2.4604561	0.054904185	2.6634483	2.2628698	1.3891907	0.09111171	1.5334909	1.1876372	21068.620544672012
254	10996.767	115.568115	11131.775	10821.779	11258.759	59.908665	11362.728	11181.572	1000.0	1000.0	1015999	1021.5212	1021.5206	-1019.67505	36.351067	2.4575734	0.055775594	2.6712415	2.2462587	1.4515285	0.06523567	1.5836241	1.2926255	21150.583372354507
255	10962.322	179.67448	11113.932	10656.897	11287.418	91.17093	11404.422	11040.674	1000.0	1000.0	1019999	1024.1141	1024.1141	-1022.4101	34.365334	2.461744	0.055150513	2.6859393	2.2672555	1.3908354	0.05149821	1.4879102	1.2770878	21231.619579792023
256	11100.403	164.04926	11338.081	10877.431	11313.283	181.02579	11480.24	10910.012	1000.0	1000.0	1023999	1026.0093	1026.0093	-1024.1727	34.00829	2.459615	0.055489037	2.664102	2.2681136	1.4274265	0.04018188	1.526307	1.3573428	21313.16287970543
257	11116.422	139.76338	11272.416	10891.767	11111.441	65.72829	11209.168	10990.13	1000.0	1000.0	1027999	1027.6742	1027.6744	-1025.7856	36.741093	2.4597135	0.054761235	2.6442595	2.25766	1.4284489	0.051644597	1.5419487	1.3192829	21396.869045972824
258	11161.547	101.56285	11251.931	10999.323	10538.553	54.730698	10622.901	10420.354	1000.0	1000.0	1031999	1029.313	1029.313	-1027.4678	36.170967	2.461291	0.054855272	2.6613462	2.257752	1.4217998	0.07315261	1.5702078	1.2799504	21479.80696249008
259	11168.405	112.59313	11293.721	11000.135	11294.679	129.47888	11479.278	10971.632	1000.0	1000.0	1035999	1031.4714	1031.4711	-1029.6957	36.92331	2.4573364	0.05553435	2.6708212	2.2598193	1.3840393	0.0747703	1.5807737	1.2835084	21565.09856557846
260	11076.254	178.62218	11282.937	10874.009	11173.984	193.93918	11516.595	10826.514	1000.0	1000.0	1039999	1033.1013	1033.1017	-1031.2083	38.68568	2.4619606	0.053939186	2.6525018	2.2746408	1.4231708	0.0773089	1.5904553	1.2821032	21646.69514107704
261	11167.164	62.547596	11241.799	11069.263	11147.337	151.4518	11327.77	10805.232	1000.0	1000.0	1043999	1034.7529	1034.7524	-1032.7604	35.983353	2.4624643	0.055847906	2.6642373	2.2505598	1.4441701	0.060805943	1.6160438	1.344391	21729.560089826584
262	11134.69	199.00673	11339.437	10876.571	11308.259	113.301834	11499.667	11116.606	1000.0	1000.0	1047999	1036.0175	1036.0175	-1034.1166	34.869602	2.4695582	0.05494641	2.679275	2.2754061	1.3863045	0.03180995	1.4620391	1.3224652	21811.835235595703
263	11295.27	150.01443	11439.163	11049.205	11368.982	112.47282	11583.094	11225.5625	1000.0	1000.0	1051999	1037.2926	1037.2924	-1035.2512	36.794456	2.4709742	0.05509178	2.6477177	2.264595	1.4573009	0.052156933	1.5479158	1.3346943	21893.57132792473
264	11066.588	52.423103	11133.302	10990.753	11188.26	152.64491	11398.7	10918.801	1000.0	1000.0	1055999	1039.7202	1039.72	-1037.6704	36.378437	2.469552	0.055289038	2.7185316	2.2892263	1.4515195	0.05150446	1.572333	1.334898	21976.666706085205
265	11191.402	214.30128	11424.271	10841.481	11403.557	79.406784	11546.849	11282.756	1000.0	1000.0	1059999	1041.3184	1041.3184	-1039.2489	33.423336	2.469375	0.05267759	2.64323	2.2926197	1.4568347	0.033624195	1.5559273	1.3848921	22059.26180243492
266	10445.324	1261.0526	11218.782	8261.797	11355.24	101.834206	11567.442	11236.975	1000.0	1000.0	1063999	1043.6339	1043.6339	-1041.5243	35.513767	2.4709666	0.05334153	2.6592565	2.2430277	1.4622465	0.060419098	1.580021	1.3648671	22142.291853904724
267	10029.939	2041.6622	11279.477	6495.2417	11231.514	94.93808	11372.845	11059.171	1000.0	1000.0	1067999	1044.923	1044.9231	-1042.8965	33.64076	2.4688287	0.054516908	2.6489327	2.2604613	1.4165361	0.037633125	1.5492778	1.3471217	22224.8761446476
268	11173.164	125.831795	11349.845	11006.728	11127.213	230.30386	11372.083	10544.334	1000.0	1000.0	1071999	1045.9784	1045.9788	-1043.9701	38.84445	2.470657	0.05517153	2.6878583	2.2706947	1.4011998	0.059331987	1.5610034	1.2735914	22306.964414834976
269	11297.916	58.817432	11365.098	11220.513	11306.338	120.92543	11500.051	11142.268	1000.0	1000.0	1075999	1047.2556	1047.2554	-1045.1566	38.642406	2.4696689	0.053832944	2.6624405	2.2786548	1.4342977	0.044957727	1.5302529	1.3388907	22392.780799627304
270	11217.128	92.11615	11344.458	11090.691	11256.1045	124.60356	11443.733	10995.741	1000.0	1000.0	1079999	1048.7164	1048.7167	-1046.5208	33.993664	2.473586	0.053878777	2.6910906	2.258678	1.4686443	0.06628749	1.6108395	1.3230617	22478.095057487488
271	11356.123	45.921368	11409.15	11288.08	11620.161	58.57839	11765.359	11515.803	1000.0	1000.0	1083999	1050.1112	1050.1111	-1048.064	36.25407	2.4910617	0.05329301	2.7223876	2.2975225	1.3855942	0.04934046	1.4752254	1.2829223	22560.705132484436
272	11295.719	104.00895	11470.999	11199.031	11440.769	145.68071	11711.036	11189.847	1000.0	1000.0	1087999	1052.2239	1052.224	-1050.0923	36.445312	2.4894068	0.054409426	2.6842856	2.2913384	1.4169153	0.06738765	1.5738623	1.2654041	22643.851622581482
273	11380.083	68.28585	11443.943	11281.473	11518.654	116.483246	11673.58	11288.176	1000.0	1000.0	1091999	1053.5222	1053.522	-1051.2936	37.95532	2.4901695	0.053382188	2.6631517	2.308653	1.442558	0.075777836	1.5965871	1.2997907	22726.59539794922
274	11314.143	81.45934	11395.286	11200.352	11326.92	97.417175	11426.794	11069.554	1000.0	1000.0	1095999	1054.5093	1054.5092	-1052.4523	37.325386	2.4900146	0.052464444	2.6466136	2.300798	1.3649533	0.08602551	1.6068058	1.238385	22809.848920822144
275	11286.479	72.878395	11384.951	11201.314	11045.268	101.46676	11188.593	10902.509	1000.0	1000.0	1099999	1056.3036	1056.3043	-1054.1815	35.931435	2.4902382	0.053643428	2.7449107	2.299925	1.4057244	0.05430616	1.5213853	1.280215	22891.040611982346
276	11159.545	206.76514	11508.161	10968.803	11433.685	79.43364	11522.093	11244.861	1000.0	1000.0	1103999	1057.856	1057.8558	-1055.5315	36.96552	2.4906547	0.052962046	2.7126842	2.291836	1.470467	0.054260768	1.5936053	1.3658457	22974.37340092659
277	11295.692	123.02971	11447.18	11119.804	11446.12	115.036804	11592.471	11194.635	1000.0	1000.0	1107999	1059.6578	1059.6577	-1057.3596	37.008522	2.4902792	0.053847484	2.7040884	2.2749002	1.4567505	0.067807645	1.5964665	1.3491523	23058.41276550293
278	11284.168	143.59657	11486.931	11087.92	11516.51	141.67743	11805.357	11263.809	1000.0	1000.0	1111999	1061.1123	1061.1118	-1058.778	34.366947	2.4885228	0.05319937	2.7213056	2.2881858	1.4582424	0.06314382	1.5842339	1.338944	23143.48872756958
279	11275.06	62.63269	11383.258	11233.504	11607.459	115.29796	11767.639	11437.451	1000.0	1000.0	1115999	1063.4376	1063.4376	-1061.122	39.350273	2.5104368	0.054875772	2.783329	2.344551	1.4554073	0.06436354	1.6091566	1.3406476	23226.00256919861
280	11346.595	208.01128	11561.785	11073.848	11483.85	72.478035	11584.553	11395.646	1000.0	1000.0	1119999	1064.9261	1064.926	-1062.9497	42.017845	2.5295048	0.052657727	2.7092772	2.3354897	1.2827172	0.057149965	1.4109725	1.1775059	23309.54759812355
281	11411.507	100.02053	11573.167	11298.993	11533.6	71.69611	11678.95	11443.934	1000.0	1000.0	1123999	1066.2552	1066.2554	-1064.1885	38.643898	2.5305543	0.05283549	2.7284033	2.339226	1.3300072	0.07159655	1.5188148	1.252546	23393.00331068039
282	11451.555	66.12685	11536.434	11353.857	11521.045	95.073555	11636.746	11344.929	1000.0	1000.0	1127999	1068.4492	1068.4491	-1066.3848	38.836563	2.5300229	0.052045275	2.7130694	2.3603137	1.3340528	0.052680116	1.4397985	1.2121944	23477.18319964409
283	11617.042	159.59756	11866.912	11452.203	11307.036	129.44775	11455.199	11073.74	1000.0	1000.0	1131999	1070.7385	1070.7384	-1068.7079	36.00005	2.5287826	0.05424381	2.7339878	2.3297853	1.2926089	0.083129846	1.509921	1.1597952	23559.918585062027
284	11418.992	139.27179	11623.685	11281.4375	10707.678	2452.9265	11785.749	3363.739	1000.0	1000.0	1135999	1072.405	1072.4052	-1070.3759	35.33625	2.531278	0.052144773	2.7138712	2.340115	1.2852229	0.063748285	1.41404	1.1722094	23642.351582050323
285	11271.864	109.47648	11403.458	11109.122	11524.771	100.4376	11644.962	11360.883	1000.0	1000.0	1139999	1073.9839	1073.984	-1071.6274	44.380726	2.530087	0.05499451	2.7502434	2.3274899	1.411224	0.0709195	1.5728792	1.2965363	23725.958021640778
286	11428.903	92.319046	11543.573	11302.446	11482.136	104.14647	11639.321	11321.363	1000.0	1000.0	1143999	1075.2439	1075.2445	-1072.9435	39.36086	2.5328107	0.053371757	2.7882018	2.347519	1.3896948	0.10100582	1.6340381	1.2537532	23809.681102752686
287	11392.314	77.61233	11459.362	11260.227	11287.74	95.53822	11446.516	11104.523	1000.0	1000.0	1147999	1077.0173	1077.0172	-1075.3468	34.582306	2.563142	0.052503955	2.7635298	2.3898778	1.1222186	0.12877405	1.6105447	0.9815162	23892.618834257126
288	11515.451	137.43709	11630.262	11281.295	11598.281	104.789696	11826.642	11420.263	1000.0	1000.0	1151999	1078.9911	1078.9908	-1077.271	35.16142	2.552504	0.05068672	2.7298117	2.3768754	1.1360161	0.059534684	1.2385398	0.98277676	23977.876582622528
289	11366.797	77.12067	11425.178	11234.16	10995.684	115.07504	11163.712	10811.903	1000.0	1000.0	1155999	1081.0272	1081.0271	-1079.2675	35.184967	2.5515525	0.05183376	2.7331996	2.3514695	1.1342937	0.04106273	1.2451493	1.0607408	24061.15844655037
290	11538.373	179.63667	11835.891	11361.107	11323.996	103.06318	11463.044	11180.232	1000.0	1000.0	1159999	1082.975	1082.9749	-1081.0422	33.763584	2.5503204	0.049510226	2.7182198	2.352515	1.2137598	0.06575891	1.3310703	1.0816	24143.866181373596
291	11530.81	109.68504	11657.489	11365.696	11695.797	82.803154	11815.964	11562.168	1000.0	1000.0	1163999	1084.588	1084.5881	-1082.2515	38.60368	2.5507524	0.050654966	2.733843	2.313126	1.3569922	0.06500182	1.5266609	1.2642604	24226.685079574585
