Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
68	2242.979	1574.9097	6051.67	856.5367	2916.999	1698.1338	5724.0605	1072.447	388.5	520.4	271999	326.67795	326.67825	-323.1494	156.08897	3.812268	0.07891976	4.0865073	3.538906	1.1210793	0.041899625	1.2060541	1.0051043	16376.420683860779
69	2557.5112	1907.7522	5835.24	777.71576	3027.4604	1846.2095	5636.9517	601.6097	449.44446	537.7	275999	327.26752	327.26947	-323.73975	156.03163	3.78756	0.08323754	4.1116886	3.4665806	1.1155316	0.05365952	1.213315	0.9691025	16614.978051185608
70	2690.8945	1493.4514	4595.233	660.02765	2159.0244	1027.5293	4127.523	592.62946	484.875	384.6	279999	327.9286	327.9293	-324.45886	154.94609	3.7678115	0.07993621	4.0601635	3.4636137	1.1026497	0.05368096	1.2239088	0.98877144	16858.101684093475
71	3144.953	1856.0076	6056.2476	764.17126	3414.7988	1894.2205	6149.416	781.9024	535.2857	585.4	283999	328.68057	328.68045	-325.09134	156.59386	3.7587929	0.082716584	4.0541115	3.4668987	1.1283381	0.05533344	1.2846321	1.0213573	17097.589215278625
72	3991.218	2098.6455	6035.433	546.9437	4174.437	1831.4807	6082.0176	846.023	666.7143	686.8	287999	330.44504	330.44415	-326.91095	153.02933	3.753282	0.09281094	4.087857	3.426417	1.1097457	0.07053454	1.2584985	0.957214	17339.15043759346
73	2830.0454	1200.7609	4711.4644	1092.0537	1854.7083	1287.439	5537.1104	782.9632	485.875	325.9	291999	331.4749	331.47562	-327.92758	150.20253	3.7109814	0.090741955	3.9975479	3.4116817	1.1058152	0.05421636	1.2202022	0.9910976	17576.680544137955
74	2341.2031	1676.9897	5668.838	437.63037	3781.8945	1590.4924	6094.721	1155.6477	414.55554	627.3	295999	332.31784	332.31995	-328.67038	154.02013	3.7028801	0.084447764	4.066279	3.4313939	1.1345434	0.053477433	1.2588147	1.0175542	17820.327726364136
75	4232.651	2135.8547	6353.1475	407.80783	3501.9265	1871.1383	6026.3423	633.64197	709.3333	594.7	299999	333.1252	333.1255	-329.58258	152.17525	3.691026	0.08863441	3.9830866	3.3603632	1.1008753	0.060554944	1.2263341	0.9935625	18059.510368585587
76	3249.9578	1736.132	5829.612	1416.3462	2508.8518	1712.1085	5256.5054	309.7352	554.5	446.6	303999	334.1464	334.14777	-330.504	151.52219	3.688894	0.08906789	3.9682631	3.350607	1.1241896	0.06765143	1.2952996	1.010644	18298.457887649536
77	3965.07	1725.1705	5846.713	1515.0848	2345.9937	1415.5151	4462.2715	581.136	666.5714	399.9	307999	335.23724	335.23758	-331.64487	149.16687	3.6523356	0.08962075	3.95546	3.315475	1.1010249	0.070840724	1.2706779	0.9570889	18533.67919254303
78	3703.7773	2096.4387	6327.452	776.3274	3168.3958	1247.2393	5095.1577	1130.9598	617.6667	510.0	311999	335.9813	335.98224	-332.303	150.30476	3.6182837	0.09112645	3.916947	3.2989872	1.124427	0.06405648	1.2752293	1.0182058	18770.575831651688
79	3302.795	2143.6682	6144.8745	1060.6649	3628.8032	2173.686	6388.3438	422.67123	548.75	578.2	315999	337.3162	337.31693	-333.63626	152.55528	3.619396	0.09026455	3.9797652	3.2713223	1.1417207	0.064114496	1.2593591	0.98942864	19005.434142112732
80	2432.6394	1366.6929	5844.7793	735.6157	4156.5435	1784.7197	6393.177	1086.1815	397.6	679.4	319999	339.29465	339.2963	-335.65637	149.241	3.598458	0.088698514	3.9309125	3.3199062	1.1325867	0.057194088	1.2876458	1.0363619	19244.16663169861
81	2954.0972	1494.3021	6304.9956	1416.96	5777.4644	1842.8729	6505.052	261.11862	478.0	905.3	323999	339.79703	339.7989	-336.06174	152.13731	3.5972688	0.09219852	3.8779616	3.2065256	1.126375	0.07886241	1.3075075	0.99978465	19483.32101893425
82	3749.4807	2134.985	6242.5386	1082.1476	3171.184	1816.3313	6989.2817	1006.2164	614.5714	485.5	327999	341.04953	341.05045	-337.36908	153.07663	3.6021767	0.08631297	3.9040446	3.2683864	1.1176968	0.05332767	1.2258604	1.0034091	19716.604073286057
83	4506.0396	1758.2024	6302.3916	1172.432	3001.2847	2086.804	6917.691	826.4885	710.1667	453.5	331999	342.4786	342.47937	-338.79993	153.87617	3.5999455	0.08805519	3.939793	3.262352	1.1140966	0.05158914	1.2243321	1.001227	19951.53461432457
84	3686.7378	2054.8367	6444.8276	867.7296	4760.3384	2169.7307	6644.952	1847.7065	579.5714	745.3	335999	345.10577	345.10547	-341.38547	152.26741	3.5831752	0.09469391	3.8804805	3.207692	1.1267761	0.07145274	1.2886268	0.97051066	20189.9832136631
85	3305.5735	2105.0183	6429.555	1025.3436	3270.3406	1431.3442	6665.3325	1372.5322	516.75	505.2	339999	346.73788	346.7393	-343.0885	152.49873	3.5543435	0.09308094	3.8747873	3.227458	1.1293086	0.07608896	1.2749342	0.9919661	20428.24663567543
86	4270.857	1321.7395	5613.7524	1740.6708	3571.4727	2290.935	6627.769	1082.9529	656.8	560.6	343999	349.0953	349.09433	-345.31403	153.76234	3.5159218	0.09688317	3.8517854	3.1967204	1.1555867	0.0791324	1.3200876	0.9765874	20665.53085875511
87	4010.5002	2054.601	6409.947	1206.4011	3327.7192	1982.7781	6335.624	1003.72955	636.0	539.8	347999	351.20453	351.20633	-347.39813	155.04463	3.5069072	0.092795104	3.83154	3.2265933	1.1810372	0.06623955	1.3320847	1.0563197	20903.227348327637
88	3275.5757	1985.8625	6497.1353	848.3429	5898.6865	1511.4116	6891.8467	2457.7126	520.75	870.0	351999	353.06128	353.06308	-349.3261	152.81041	3.514245	0.09071935	3.8162398	3.1745768	1.1539953	0.054779466	1.2723582	1.0303639	21144.845091819763
89	3668.7097	1824.5763	6606.7793	1666.8307	4610.029	1886.3315	6676.796	1308.8014	580.1429	705.9	355999	355.06384	355.06653	-351.27133	153.48334	3.5099552	0.09305324	3.8542912	3.1504996	1.1729612	0.067086026	1.3036032	1.0557848	21382.264043807983
