Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
134	2868.6548	230.57115	3181.4993	2602.0276	2811.811	94.094955	2925.1414	2604.3718	1000.0	1000.0	535999	273.30127	70.28068	466.06674	-12.010019	-274.3753	15.838914	5848.974514722824
135	2590.5	90.94034	2725.5454	2473.6338	2973.5632	174.42381	3249.422	2693.3594	1000.0	1000.0	539999	274.2001	71.50006	461.65018	-38.223705	-275.21225	16.288895	5892.35012960434
136	2503.9097	60.8832	2590.8953	2434.2507	2957.0586	148.74254	3321.8606	2798.8787	1000.0	1000.0	543999	274.44055	71.64555	464.0974	-76.72868	-275.44934	15.96659	5936.118363618851
137	2876.2966	175.55096	3118.7666	2633.9756	3146.82	292.60153	3524.6199	2591.44	1000.0	1000.0	547999	274.94507	70.889305	457.1901	-47.375748	-275.95578	16.232685	5979.587946176529
138	2738.6746	161.62646	2887.1523	2471.2205	2651.0557	120.04195	2920.2117	2482.4243	1000.0	1000.0	551999	275.37988	70.047485	470.81354	-17.504704	-276.4282	16.36359	6023.467618227005
139	2729.609	133.32468	2933.707	2561.9126	2777.9656	184.24467	3017.845	2426.1523	1000.0	1000.0	555999	276.23526	69.71411	496.82974	-21.558323	-277.2367	16.108004	6066.96567440033
140	2586.6516	150.60979	2834.8115	2436.017	2779.244	126.70679	2960.693	2505.0022	1000.0	1000.0	559999	276.36127	69.86313	473.58704	-52.427822	-277.37518	15.296237	6110.753098726273
141	2844.4448	196.09839	3156.0361	2617.4622	2888.005	162.68893	3199.7905	2617.9272	1000.0	1000.0	563999	277.1422	70.12291	479.67258	-33.182076	-278.1488	15.521615	6154.368502378464
142	2699.3115	242.32309	2955.3696	2305.4668	2905.6382	179.06123	3227.7722	2619.8572	1000.0	1000.0	567999	277.8939	70.00562	468.27792	-54.890648	-278.92984	15.425717	6197.837492465973
143	2608.599	145.4038	2806.7307	2462.42	2710.3772	177.25089	2985.8137	2400.5378	1000.0	1000.0	571999	279.58817	70.14847	534.705	-62.79783	-280.65152	15.596717	6241.518662452698
144	2861.6802	53.621075	2920.0044	2807.8408	2780.7031	135.60727	2970.606	2568.4001	1000.0	1000.0	575999	280.54465	70.885826	543.0533	-77.496315	-281.60223	16.774199	6284.8614819049835
145	2755.7695	127.91553	2887.1184	2544.2056	2622.1191	50.934086	2681.6877	2519.3596	1000.0	1000.0	579999	281.49976	70.45943	502.37952	-61.711906	-282.54132	16.462112	6328.190321922302
146	2786.6729	144.56772	3002.1995	2601.9526	2686.52	143.55997	2887.187	2390.4263	1000.0	1000.0	583999	281.73013	70.352615	540.5527	-59.46435	-282.77866	16.462858	6371.999583482742
147	2674.6692	91.03776	2787.77	2533.4358	3012.892	137.25621	3219.9524	2778.0605	1000.0	1000.0	587999	283.13745	68.78323	524.21155	-160.72612	-284.21997	16.23667	6415.344172239304
148	2855.0767	103.42902	2982.9583	2694.4148	2843.4731	88.49941	3008.4358	2700.885	1000.0	1000.0	591999	283.95413	68.488945	526.4508	-102.53967	-284.9542	15.903839	6458.705419063568
149	2821.252	102.32168	2936.2146	2659.0298	2910.3333	92.53418	3035.471	2752.972	1000.0	1000.0	595999	282.88797	68.75598	504.8315	-88.8198	-283.83865	15.92582	6501.995609045029
150	2725.9097	177.35364	2996.9797	2505.845	3009.332	193.0211	3232.6448	2643.7185	1000.0	1000.0	599999	282.88647	69.466446	498.90353	-121.26108	-283.876	16.015358	6545.492558717728
151	2752.6062	218.68156	3129.2603	2592.2021	3066.8457	98.57351	3228.4282	2940.5308	1000.0	1000.0	603999	282.97363	69.94202	516.22815	-142.94994	-283.97305	15.580221	6588.8960127830505
152	2846.0117	66.71938	2945.4553	2768.187	3219.5684	322.12167	3542.0151	2749.7747	1000.0	1000.0	607999	283.703	69.86128	551.7067	-103.6526	-284.72058	15.555018	6632.178604125977
153	2853.1575	111.86552	3000.5273	2708.7195	3030.7024	164.03986	3369.9883	2793.5198	1000.0	1000.0	611999	283.9068	69.748985	538.9626	-49.9344	-284.86688	16.058498	6675.602484464645
154	2803.4758	177.109	3098.3184	2635.7788	2817.8098	146.7891	3089.9443	2614.1982	1000.0	1000.0	615999	283.37177	70.36736	497.9228	-46.677933	-284.3138	15.726245	6719.206095218658
155	2816.5205	35.056934	2847.897	2761.912	2877.3406	81.2062	3034.3726	2735.4736	1000.0	1000.0	619999	283.58844	71.26351	535.5869	-74.549095	-284.55457	15.739354	6762.424375534058
156	2755.534	161.93526	3018.2266	2577.7717	3043.7632	118.89145	3296.324	2847.0103	1000.0	1000.0	623999	284.36838	71.55218	494.05136	-77.43047	-285.35822	15.622409	6806.0835971832275
157	3051.724	162.45523	3253.8845	2804.147	2871.447	77.16272	3049.9587	2725.885	1000.0	1000.0	627999	285.14413	71.23722	500.58386	-96.089935	-286.1753	16.21504	6849.418983459473
158	2852.8328	151.4865	3037.6426	2642.1348	2908.5667	156.7818	3288.081	2764.3677	1000.0	1000.0	631999	286.57782	71.29539	479.1622	-96.69525	-287.56207	15.744348	6893.007057189941
159	3219.0579	228.08482	3420.158	2833.172	2975.0935	128.06665	3286.2654	2809.2698	1000.0	1000.0	635999	286.46747	71.14966	479.24283	-73.483734	-287.4079	15.605461	6936.464485883713
160	2899.0994	134.64351	3123.1807	2790.1702	2868.8813	193.15251	3191.9788	2627.8794	1000.0	1000.0	639999	286.41565	70.762024	471.09982	-107.60526	-287.3313	15.538895	6980.363878250122
161	2826.1504	99.03287	2945.8794	2673.1453	3077.3416	126.88757	3289.1313	2871.0908	1000.0	1000.0	643999	285.7624	71.01686	466.9076	-83.36792	-286.64923	15.306582	7024.068622350693
162	2846.92	160.27406	3019.1301	2618.5088	3037.3335	253.61354	3543.6934	2447.9058	1000.0	1000.0	647999	284.77362	71.352066	463.52582	-83.3081	-285.66147	15.192208	7067.821311235428
163	2779.0254	155.80481	3018.3835	2590.1768	3103.0903	112.9035	3246.124	2950.8142	1000.0	1000.0	651999	285.42236	71.53755	460.52615	-70.65364	-286.37888	15.296418	7111.146600484848
164	2949.1716	47.529747	3010.9204	2891.7256	2795.9233	90.805046	3018.3071	2694.35	1000.0	1000.0	655999	286.1552	70.873795	457.97192	-73.386894	-287.1298	16.024097	7154.801640033722
165	2821.5754	105.17298	2957.6843	2668.5696	3270.411	218.65114	3565.5056	2948.6418	1000.0	1000.0	659999	287.5222	69.77687	471.62134	-56.268944	-288.50467	16.27762	7198.511920213699
166	2932.7737	185.31726	3153.108	2647.4084	2902.1077	121.85329	3088.3699	2681.2473	1000.0	1000.0	663999	288.3919	69.56502	459.84875	-68.64314	-289.3663	15.84149	7242.180788755417
167	2984.3135	141.88707	3205.9917	2816.3955	2832.2502	120.172714	2963.2754	2613.273	1000.0	1000.0	667999	288.93085	69.74402	465.86853	-38.575634	-289.86438	15.065478	7285.789119005203
168	2843.3403	107.92975	2964.065	2677.2332	2903.4258	158.33475	3184.599	2711.5334	1000.0	1000.0	671999	288.91245	70.17385	477.44302	-68.128204	-289.82495	14.721166	7329.309143066406
169	3004.0808	66.07759	3077.6218	2911.7754	2792.8132	69.0438	2951.4495	2694.9224	1000.0	1000.0	675999	289.31152	71.29652	466.09927	-24.355795	-290.23724	14.886441	7373.191093921661
170	2928.929	132.604	3111.4001	2736.6116	2833.4067	139.9869	3053.6624	2587.1753	1000.0	1000.0	679999	288.78705	72.37159	505.31873	-61.05938	-289.69693	15.997578	7416.857904672623
171	2753.503	82.08551	2834.883	2641.3792	2764.0417	155.31662	3019.3823	2534.901	1000.0	1000.0	683999	288.6768	72.03604	514.995	-59.2977	-289.56937	15.72202	7460.604565382004
172	2767.3743	225.46848	3106.2605	2513.4006	2677.169	117.79868	2819.308	2427.3877	1000.0	1000.0	687999	288.69687	71.91362	479.73834	-32.259037	-289.60626	15.777026	7504.320766687393
173	2984.124	285.07938	3476.5098	2787.1204	3040.3186	99.73943	3175.3599	2832.99	1000.0	1000.0	691999	289.17178	72.163124	482.35776	-48.00489	-290.12012	16.242832	7547.972828865051
174	2677.8066	109.685326	2854.7698	2563.1965	2860.287	188.29684	3232.55	2630.8337	1000.0	1000.0	695999	290.01083	71.363266	488.91852	-20.736494	-290.9437	15.868332	7591.808208942413
175	2805.264	58.67989	2905.1301	2759.6855	2643.486	82.02987	2868.4656	2580.4302	1000.0	1000.0	699999	290.13342	71.184105	472.53476	-16.491882	-291.0589	15.556484	7635.0818293094635
176	2823.4795	79.24286	2913.956	2696.458	3181.386	115.54596	3420.3713	3011.3633	1000.0	1000.0	703999	290.81537	71.48906	465.47397	-59.4337	-291.78503	15.19913	7678.266090393066
177	2830.9697	115.34798	3020.6975	2733.708	2752.7476	95.8174	2919.4111	2611.7996	1000.0	1000.0	707999	292.10577	70.996574	470.02652	-7.3050547	-293.0683	15.526151	7721.935336828232
178	2917.1064	152.24149	3168.966	2767.6235	3139.7505	115.08046	3398.0872	2982.5542	1000.0	1000.0	711999	292.36047	71.54332	469.7414	-36.67792	-293.29355	15.170695	7765.284373760223
179	3177.2527	111.905014	3303.309	2996.7532	2839.728	93.437614	2978.0527	2705.8386	1000.0	1000.0	715999	293.14362	71.58531	470.1339	-21.513031	-294.085	15.072252	7808.858904361725
180	2932.745	142.66574	3153.3599	2775.7292	2983.4954	196.00456	3282.2778	2635.0603	1000.0	1000.0	719999	293.5333	71.06801	500.76273	-59.144753	-294.4678	15.846389	7852.382452011108
181	3112.9617	169.5079	3269.163	2843.831	3034.9895	85.354256	3152.8362	2869.8179	1000.0	1000.0	723999	294.0637	71.118004	506.3375	-44.334366	-294.9958	15.826595	7895.859401941299
182	2898.96	60.7867	2973.6394	2809.3767	3153.977	170.54932	3362.5583	2823.5547	1000.0	1000.0	727999	293.92026	71.51625	467.2589	-38.68201	-294.80045	15.724949	7939.569848775864
183	2791.2817	87.865234	2922.969	2686.3784	3002.726	181.54538	3286.8926	2665.7195	1000.0	1000.0	731999	293.45065	71.43161	471.30164	-31.271435	-294.37698	15.940718	7983.278893709183
184	2796.041	168.40729	3048.9895	2579.3242	3144.7705	162.40045	3602.8809	3001.621	1000.0	1000.0	735999	294.53488	71.03978	471.47427	-20.878773	-295.4862	15.738695	8026.496912479401
185	2798.9102	105.047905	2971.0122	2690.086	3250.69	176.00623	3633.3137	3042.5579	1000.0	1000.0	739999	295.22623	70.84356	499.5646	-25.489445	-296.16336	15.93832	8070.082571268082
186	2209.6707	1274.0063	3059.8594	6.7360616	2861.5764	183.8784	3163.9739	2567.7593	1000.0	1000.0	743999	296.39673	70.67848	464.90314	-21.227303	-297.34576	16.288195	8113.6514546871185
187	2979.296	81.23787	3076.0334	2859.0422	2691.025	138.15678	2949.9766	2423.4893	1000.0	1000.0	747999	295.91205	71.12791	462.86017	-28.932562	-296.79276	15.867801	8157.14315700531
188	2797.2808	253.8392	3089.3962	2393.6404	2900.7708	94.3551	3090.0088	2745.8564	1000.0	1000.0	751999	295.99585	72.34642	465.39557	-18.266838	-296.92212	15.767595	8200.630755901337
189	2641.7983	44.807163	2718.4832	2605.8003	2874.085	200.07945	3106.4668	2574.4504	1000.0	1000.0	755999	296.00323	72.60232	467.14575	-40.651577	-296.90088	16.086466	8244.143386602402
190	2858.995	153.4444	3075.4768	2646.991	2637.7275	198.27417	2970.8914	2372.4736	1000.0	1000.0	759999	295.09985	73.260315	467.465	-66.21056	-295.94608	15.990139	8287.764098644257
191	2551.2068	208.66948	2705.8262	2191.885	2697.1199	170.03139	2996.6172	2396.2544	1000.0	1000.0	763999	294.3095	73.5616	468.1193	-36.042374	-295.17468	16.55273	8331.595233917236
192	2788.9968	189.93777	2983.2793	2503.9448	3224.3877	194.87405	3473.6758	2889.5461	1000.0	1000.0	767999	294.25955	73.94199	492.86713	-31.64939	-295.13745	16.23511	8374.688618421555
193	3256.1694	269.57697	3445.3225	2791.901	3145.0698	240.45978	3504.7688	2717.526	1000.0	1000.0	771999	294.40063	73.938255	489.55316	-37.574173	-295.28442	15.890455	8418.158014774323
194	2991.5332	85.69146	3046.4458	2843.257	3087.8657	299.8478	3452.7285	2582.6443	1000.0	1000.0	775999	295.09827	74.042336	520.8053	-31.156883	-295.96362	15.599135	8461.55935049057
195	3013.8613	173.10338	3310.0603	2872.2954	3164.0454	349.26163	3533.4695	2292.0295	1000.0	1000.0	779999	294.85443	74.71357	498.6854	-40.714787	-295.70065	15.964904	8505.053076505661
196	2842.6353	160.11925	3062.571	2663.4126	2862.6252	157.30101	3052.4453	2581.173	1000.0	1000.0	783999	294.5601	75.4231	508.63434	-69.66151	-295.41907	15.771725	8548.75004863739
197	2725.1184	121.5615	2834.6843	2520.5679	2722.1226	83.95284	2845.5615	2548.0205	1000.0	1000.0	787999	294.589	75.94423	510.21704	-77.44502	-295.44913	15.956652	8592.446945667267
198	2856.6533	370.20096	3278.1653	2453.4675	3326.4238	53.62127	3360.3188	3173.5188	1000.0	1000.0	791999	294.60925	75.85475	535.188	-85.45812	-295.5029	15.742117	8636.304822444916
199	3027.8857	263.1366	3455.1892	2743.468	2849.046	140.00203	3067.53	2646.4373	1000.0	1000.0	795999	295.842	75.294685	481.0518	-85.17316	-296.74347	16.135979	8679.836362361908
200	2826.3533	111.69189	2985.8582	2708.2126	3372.352	164.30038	3544.3892	3074.0557	1000.0	1000.0	799999	296.6906	74.034325	484.65582	-45.166046	-297.57507	15.998346	8723.259251832962
201	3042.6216	193.81387	3260.8096	2808.5173	2594.2383	209.5927	2992.2612	2337.0403	1000.0	1000.0	803999	296.30905	73.644714	487.7542	-48.40412	-297.09967	15.567554	8766.943270683289
202	2489.3442	186.0765	2726.3972	2206.9666	2842.1147	208.12068	3149.1313	2569.6978	1000.0	1000.0	807999	295.14987	73.35615	522.90485	-31.242777	-295.98257	15.990227	8810.487921953201
203	2928.3958	102.28244	3036.5022	2788.804	3051.0256	166.57425	3401.8643	2810.0764	1000.0	1000.0	811999	296.25598	73.35631	593.2178	-22.982433	-297.15338	16.323332	8854.069302558899
204	2888.6392	172.55223	3117.564	2661.4429	3151.176	224.80183	3474.3274	2711.3865	1000.0	1000.0	815999	297.4531	71.8687	667.8542	-26.06109	-298.36945	16.461508	8897.47161269188
205	2911.035	113.65289	3104.9495	2815.7258	2906.801	174.70941	3154.9802	2609.2236	1000.0	1000.0	819999	297.7105	71.48932	642.9684	-39.16223	-298.52753	16.040771	8941.200810194016
206	2765.698	200.33862	3045.353	2539.634	2915.1035	227.05428	3208.5295	2521.9487	1000.0	1000.0	823999	296.89813	71.25307	578.67596	-50.202763	-297.68375	15.5776005	8984.938581228256
207	2630.2754	73.4041	2741.893	2553.0789	2925.6572	309.47437	3382.1277	2326.23	1000.0	1000.0	827999	295.76263	71.001045	481.91614	-43.56326	-296.52884	15.785764	9028.33258342743
208	2858.1897	155.49359	3092.6753	2715.8257	2994.653	121.761696	3255.4976	2817.2773	1000.0	1000.0	831999	295.2322	71.03718	549.1331	-38.064617	-296.0679	15.594365	9071.799541473389
209	2825.4219	217.23407	3198.571	2677.0564	3004.5579	120.1869	3158.3406	2765.135	1000.0	1000.0	835999	295.7949	70.97282	540.3066	-74.53464	-296.66672	16.21859	9115.473486185074
210	2829.7043	151.6307	3075.4	2676.5947	2770.3093	154.12358	2983.8796	2555.2598	1000.0	1000.0	839999	296.66077	70.50971	473.2772	-72.14884	-297.4949	15.532172	9158.950715065002
211	2757.3533	52.95488	2819.8533	2673.3044	2758.432	162.4548	2912.171	2415.4158	1000.0	1000.0	843999	296.40445	71.2859	478.50674	-46.891636	-297.21176	15.875397	9202.276640892029
212	2753.6123	87.51561	2846.676	2643.674	2827.0576	200.66698	3175.2405	2589.8289	1000.0	1000.0	847999	296.11023	72.30051	482.0502	-40.95182	-296.8858	15.415984	9245.843843460083
213	2948.821	234.88121	3215.039	2570.072	3100.8757	219.23567	3594.3452	2825.3025	1000.0	1000.0	851999	295.33075	73.39007	481.73978	-44.127808	-296.10843	15.780605	9289.468007802963
214	2922.7004	76.92285	3014.4922	2820.783	3310.345	229.25237	3645.4458	3039.2195	1000.0	1000.0	855999	295.46667	73.95788	478.5334	-42.626526	-296.29926	15.901634	9332.659880161285
215	2867.2654	130.90404	2997.3945	2651.782	3058.5103	246.3278	3560.9321	2699.1775	1000.0	1000.0	859999	296.78708	73.33155	461.22345	-69.001724	-297.63483	15.45718	9376.090674638748
216	2786.8608	87.978264	2858.9138	2636.7742	3040.753	247.2276	3446.4492	2690.413	1000.0	1000.0	863999	296.9239	73.8797	472.65396	-51.88393	-297.7386	15.306496	9419.909514427185
217	3002.9158	127.168335	3171.0251	2860.9092	2910.991	157.47313	3195.2415	2705.426	1000.0	1000.0	867999	297.8146	73.66881	472.6704	-150.10164	-298.66458	16.081886	9463.55612540245
218	2768.782	150.90518	2970.229	2553.5989	2639.1978	144.66982	2964.307	2440.219	1000.0	1000.0	871999	297.73294	73.16557	466.4158	-121.05111	-298.51886	16.055288	9506.856446743011
219	2926.4866	349.82095	3485.89	2549.3147	2869.525	184.86989	3134.8464	2622.8376	1000.0	1000.0	875999	297.3142	73.22458	462.44308	-254.66957	-298.0764	16.159796	9550.45856809616
220	2902.9294	251.27876	3202.4343	2643.2288	2948.7273	80.78342	3080.3477	2825.0845	1000.0	1000.0	879999	297.33923	73.28921	470.01843	-134.87288	-298.122	15.618665	9593.934956789017
221	2742.5264	83.394554	2839.8376	2629.3794	3026.8047	153.43658	3287.648	2799.7732	1000.0	1000.0	883999	297.37585	74.1336	460.38577	-118.87325	-298.1652	15.543324	9637.279611349106
222	2950.4573	171.38054	3093.8083	2660.1453	2915.856	223.61267	3390.147	2679.2368	1000.0	1000.0	887999	297.7906	73.92332	467.1948	-240.86798	-298.59738	15.843261	9680.877727985382
223	2955.5303	237.3603	3293.699	2645.0557	3178.3394	258.16147	3603.924	2673.4238	1000.0	1000.0	891999	297.42352	74.14179	466.85706	-90.065186	-298.17133	15.240542	9724.463400363922
224	3253.4072	46.346912	3320.6975	3189.752	3164.0469	193.35379	3414.5276	2796.835	1000.0	1000.0	895999	297.07175	74.0952	465.80222	-114.79951	-297.83386	14.706674	9768.023217916489
225	3071.4229	239.38115	3425.5884	2751.051	2992.32	188.72142	3464.832	2754.0344	1000.0	1000.0	899999	297.23486	73.44946	470.05627	-121.0301	-298.04608	14.487954	9811.343796730042
226	3115.7056	110.300186	3236.5015	2940.111	2884.9556	243.34962	3199.9282	2439.2307	1000.0	1000.0	903999	298.48254	72.78371	464.2916	-80.817825	-299.3233	14.712928	9854.615391254425
227	2988.1318	59.05071	3080.4062	2922.5947	3012.9727	86.2954	3174.9912	2878.0754	1000.0	1000.0	907999	299.23727	72.45946	467.5997	-76.78113	-300.012	14.727595	9898.275623321533
228	2827.812	143.56956	3035.8008	2631.093	2713.0269	195.54678	3154.774	2426.0176	1000.0	1000.0	911999	298.60263	72.90393	466.3059	-39.344307	-299.33533	14.460446	9941.65099978447
229	2961.2358	201.69539	3182.5889	2696.5952	3048.3096	164.90646	3362.1875	2713.4292	1000.0	1000.0	915999	297.99753	73.84526	464.3932	-99.90212	-298.75037	14.726652	9984.956730127335
230	3052.957	156.45044	3172.6423	2785.8835	3205.3384	233.06583	3560.3484	2915.1821	1000.0	1000.0	919999	297.79565	74.066315	465.43994	-140.71957	-298.54282	14.702936	10028.42844581604
231	2843.8237	164.67915	3064.596	2679.9634	3321.4285	188.62827	3599.0256	3074.9636	1000.0	1000.0	923999	298.29282	73.44643	465.35327	-152.61511	-299.08594	15.076393	10072.280715942383
232	2998.147	288.4289	3452.2424	2666.8557	3136.7844	139.94121	3337.1086	2944.8523	1000.0	1000.0	927999	298.55264	73.31489	473.0882	-103.85332	-299.30984	14.499829	10116.071927309036
233	2796.1106	115.01362	2932.2703	2633.173	3107.819	144.49258	3339.6843	2871.8066	1000.0	1000.0	931999	298.45	74.251236	475.07422	-128.0324	-299.2243	15.11235	10159.855830430984
234	3080.224	202.42143	3328.8635	2815.3132	3116.2197	201.67308	3438.9172	2811.5808	1000.0	1000.0	935999	299.23135	74.75269	479.03992	-112.815575	-300.05392	15.508046	10203.56068444252
235	2879.8413	52.232624	2952.7615	2806.2979	3099.8506	160.24228	3348.8064	2754.2207	1000.0	1000.0	939999	300.72815	74.478775	471.13757	-115.75835	-301.53976	15.851015	10247.176207065582
236	2962.997	124.430565	3152.7212	2813.106	3049.048	269.16638	3353.297	2517.2432	1000.0	1000.0	943999	300.81665	74.65634	470.52298	-127.23859	-301.57376	16.138556	10290.588463306427
237	2984.0122	249.42982	3320.385	2616.2896	3379.8433	185.9021	3608.8525	3045.649	1000.0	1000.0	947999	300.39722	74.89428	478.26337	-135.28667	-301.17862	15.8180275	10334.207788467407
238	3028.0708	115.92517	3209.5005	2915.5745	3146.3958	111.74856	3302.166	2994.9685	1000.0	1000.0	951999	301.01477	74.583885	479.51712	-107.61474	-301.84766	15.675144	10377.866121053696
239	3061.261	296.93936	3457.0186	2619.6636	3032.4268	223.0658	3374.8496	2613.638	1000.0	1000.0	955999	302.2816	73.90038	473.46884	-89.17607	-303.10388	15.776735	10421.285622358322
240	3094.3354	310.51126	3508.7253	2633.2002	3074.0142	140.15541	3287.5906	2861.2124	1000.0	1000.0	959999	303.58337	73.11687	470.55334	-105.76108	-304.44037	15.750071	10464.992371559143
241	2946.394	358.80115	3541.7917	2632.267	3074.9126	185.55281	3358.0095	2815.3635	1000.0	1000.0	963999	304.9807	72.317696	465.5837	-85.35524	-305.82574	16.097506	10508.336198091507
242	2946.9849	104.90678	3074.364	2786.5466	3101.6187	158.83049	3365.6538	2809.0376	1000.0	1000.0	967999	306.1233	70.00634	464.3387	-57.483616	-306.98126	16.20019	10551.856352806091
243	3054.8247	87.68178	3152.9263	2956.4575	3061.917	160.02406	3325.1	2644.0083	1000.0	1000.0	971999	306.81323	68.35229	464.68747	-38.96656	-307.6312	15.536613	10595.53592824936
244	3092.0127	173.69551	3345.5935	2871.5361	3228.5378	104.28384	3429.0083	3038.7107	1000.0	1000.0	975999	306.87103	67.6742	466.45648	-39.77603	-307.6776	14.921364	10639.244022846222
245	2988.7317	101.53635	3139.3428	2889.7834	3301.582	155.07562	3467.149	3040.693	1000.0	1000.0	979999	307.18134	68.04912	468.25266	-16.495344	-307.97906	14.566966	10682.92297244072
246	2959.2913	217.62181	3225.839	2640.0605	2905.1406	218.76422	3142.82	2520.5405	1000.0	1000.0	983999	307.12433	69.0229	477.18716	-11.184958	-307.92694	14.705742	10726.480705022812
247	2994.6462	178.58626	3258.1982	2762.131	3061.6765	179.68877	3320.0784	2814.4055	1000.0	1000.0	987999	307.39215	69.4465	473.97864	-38.298103	-308.20654	15.100104	10770.373189210892
248	3085.1921	108.010956	3256.8076	2958.1182	3105.0854	134.10677	3302.534	2902.4592	1000.0	1000.0	991999	307.96024	69.46711	471.09344	-23.507427	-308.80225	15.362148	10814.033313035965
249	3067.7349	123.14213	3234.7349	2942.8838	3060.0103	239.12506	3607.8735	2848.4631	1000.0	1000.0	995999	308.6818	68.88909	470.52518	-17.448526	-309.48978	15.580995	10857.56046128273
250	3088.5344	188.7967	3278.589	2799.7148	3301.6304	177.14243	3561.0269	2893.8655	1000.0	1000.0	999999	308.58768	69.29856	474.7038	-36.493885	-309.3606	15.210502	10901.491500377655
251	3046.2776	310.8151	3462.5342	2597.6875	2940.694	169.9962	3155.2673	2664.8154	1000.0	1000.0	1003999	308.66885	70.65548	473.87265	-73.528984	-309.4412	15.652936	10945.473934650421
252	2987.3745	177.59981	3190.6704	2701.9736	3131.6172	166.25006	3323.4924	2886.896	1000.0	1000.0	1007999	308.80804	70.92525	471.25082	-96.288376	-309.59732	15.835332	10988.7953312397
253	3087.942	284.24417	3480.4788	2792.4841	3368.886	154.79942	3640.335	3095.1028	1000.0	1000.0	1011999	310.04358	70.209274	466.33063	-102.61577	-310.85687	15.701725	11032.439212322235
254	3118.036	143.187	3329.7256	2927.5896	3249.9995	137.05157	3570.7896	3079.074	1000.0	1000.0	1015999	311.16965	70.633675	468.7046	-111.70531	-311.93942	16.029541	11076.266542434692
255	3101.915	85.59264	3240.9116	3027.4463	2785.596	187.22607	3127.0479	2452.2612	1000.0	1000.0	1019999	311.387	71.241486	463.8815	-113.754814	-312.11472	15.68532	11119.842091560364
256	2880.9033	101.14683	3053.1848	2794.5908	3242.271	157.27725	3473.0393	2960.9888	1000.0	1000.0	1023999	311.5214	71.42296	468.1231	-146.33061	-312.27676	15.747408	11163.315171718597
257	2970.0198	184.81096	3249.8726	2778.014	3177.6218	118.47109	3322.8704	2972.9075	1000.0	1000.0	1027999	311.7313	71.5604	463.0373	-144.19057	-312.4982	15.507923	11206.802779436111
258	2752.4727	232.1852	3122.6309	2499.7588	3299.5632	322.5803	3743.7961	2593.819	1000.0	1000.0	1031999	312.49042	71.23814	468.04257	-112.14722	-313.22717	14.707313	11250.570382118225
259	3013.7737	198.8593	3321.867	2773.391	3152.6724	189.75801	3391.0144	2792.17	1000.0	1000.0	1035999	312.96463	71.16929	471.63705	-94.46916	-313.70038	15.231405	11293.882544994354
260	3074.492	130.27246	3213.3235	2865.6584	3479.2441	97.68619	3655.8557	3363.6704	1000.0	1000.0	1039999	312.8491	70.98212	470.43933	-157.96477	-313.5524	15.054093	11337.635880470276
261	3086.5312	77.22331	3189.649	2980.643	3358.2566	152.69565	3552.9783	2995.3923	1000.0	1000.0	1043999	313.32153	70.28239	473.8401	-146.18161	-314.05338	15.02461	11381.223824501038
262	3212.1187	140.40192	3404.5889	3030.6533	3271.3306	211.66345	3627.274	2944.0554	1000.0	1000.0	1047999	314.16415	70.18383	467.9014	-96.47611	-314.89368	14.901036	11424.885417461395
263	2958.5056	163.63374	3231.4717	2798.895	3154.1528	175.22087	3632.454	2999.2683	1000.0	1000.0	1051999	315.54233	69.56383	471.06747	-96.73411	-316.30115	14.486993	11468.876641511917
264	3262.5532	160.35277	3473.795	3034.3965	3429.961	188.41116	3733.9705	3193.5447	1000.0	1000.0	1055999	316.24127	68.13335	470.76093	-122.2803	-316.94476	14.088811	11512.46953368187
265	2918.894	151.94397	3064.6064	2675.3857	3343.927	153.85677	3587.2224	3164.769	1000.0	1000.0	1059999	316.57895	67.4313	467.40765	-137.82707	-317.25125	13.832291	11556.362475395203
266	2882.8933	174.51593	3104.6172	2615.4285	3027.8296	173.36266	3277.6848	2651.7334	1000.0	1000.0	1063999	316.6443	67.32002	461.7737	-141.31831	-317.31387	13.812295	11599.972157716751
267	3062.265	99.90588	3203.7454	2925.958	3033.5083	141.35622	3291.075	2807.7505	1000.0	1000.0	1067999	316.30563	67.20599	465.4727	-150.28268	-316.96432	13.816242	11643.559049606323
268	3107.3083	256.60938	3325.9272	2671.229	3247.1755	134.27953	3493.6475	3029.0173	1000.0	1000.0	1071999	316.63962	66.829895	459.27673	-107.360466	-317.31226	13.702424	11687.297315597534
269	2943.398	190.73979	3177.9888	2651.583	3154.5576	227.26797	3434.1487	2675.2175	1000.0	1000.0	1075999	317.33987	65.85138	461.6451	-106.08344	-317.99667	13.558392	11731.028594017029
270	2967.8303	195.40697	3129.5903	2635.0405	3046.313	158.53102	3265.7598	2833.185	1000.0	1000.0	1079999	317.32883	66.330376	460.74158	-82.15492	-317.9536	12.969048	11774.652054309845
271	3133.642	153.27354	3309.424	2889.4456	3246.0962	211.40337	3585.0164	2861.6636	1000.0	1000.0	1083999	316.90512	66.54325	461.49713	-74.0066	-317.50238	12.814369	11818.530499696732
272	2962.6106	142.71152	3188.0583	2806.1848	3462.1965	220.62389	3779.902	3093.992	1000.0	1000.0	1087999	317.3068	66.29322	465.78772	-58.14649	-317.94855	12.821965	11862.270367383957
