Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	Q1Vals	Q2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
34	1303.1804	692.17914	1977.4198	359.5146	1312.9913	293.3277	1793.4572	817.11084	1000.0	1000.0	135999	98.64239	98.64327	-97.55321	25.58009	1.781011	0.07001849	2.0442564	1.5684503	0.95714957	0.041758228	1.0238912	0.8452573	3162.8645923137665
35	1308.3966	554.0558	1831.9344	394.7219	1592.0979	471.2623	2203.7278	295.338	1000.0	1000.0	139999	98.79623	98.79676	-97.638176	26.3177	1.7789334	0.07506526	2.118729	1.4773742	0.99983937	0.044133715	1.1080726	0.87477636	3256.7840163707733
36	1266.4113	268.43777	1709.0781	985.2367	1679.9127	208.87236	1872.1499	1180.4541	1000.0	1000.0	143999	99.37235	99.3728	-98.25003	24.683817	1.7811594	0.07493602	2.0067453	1.4995253	0.95062834	0.038486805	1.0521966	0.8551123	3350.4934573173523
37	1180.3375	712.41754	2087.737	89.50188	1428.7297	251.96364	1803.2496	937.741	1000.0	1000.0	147999	99.42601	99.42673	-98.26991	24.643473	1.777562	0.074319765	2.0368514	1.5360752	0.95094675	0.049703434	1.0856384	0.8658647	3444.0495772361755
38	1366.0225	508.8072	1815.5024	502.13696	1429.2693	412.27966	1821.0702	636.8612	1000.0	1000.0	151999	100.5787	100.57898	-99.42497	25.366879	1.7814718	0.069064565	1.9931432	1.5460334	0.9637507	0.043449163	1.0873331	0.86740583	3537.786431789398
39	1454.4487	252.08977	1755.0765	1145.8477	1836.5605	254.31264	2355.7231	1429.9137	1000.0	1000.0	155999	102.37169	102.37154	-101.1911	26.120771	1.7800186	0.06789346	2.044731	1.5078392	0.98833555	0.040907033	1.0914565	0.89279306	3630.4961166381836
40	1697.7141	299.29785	1997.4421	1214.5355	1552.5161	334.5188	2113.3508	1051.5709	1000.0	1000.0	159999	103.52207	103.52293	-102.34309	26.706902	1.7795534	0.07204635	2.1194794	1.5496452	0.9647868	0.041528564	1.0530609	0.85302174	3724.0285651683807
41	1220.5613	161.6851	1495.6552	1079.5723	1287.1143	320.45596	1808.9786	802.5763	1000.0	1000.0	163999	104.31295	104.31293	-103.14178	26.940067	1.7800684	0.066186875	2.1134822	1.5402453	0.9489677	0.03132742	1.0349231	0.8880136	3817.863016605377
42	1368.7883	250.68013	1798.0035	1164.5454	1570.0359	301.97757	1953.1671	1093.5968	1000.0	1000.0	167999	105.28474	105.28488	-104.096436	27.39266	1.7803255	0.07010153	2.0185843	1.5113497	0.95142376	0.03717719	1.0338981	0.8693463	3911.514621257782
43	1783.0469	255.19939	2114.039	1413.5234	2047.6725	81.8538	2168.8767	1911.0549	1000.0	1000.0	171999	106.47916	106.47897	-105.24307	27.771868	1.7803614	0.06738091	2.0139108	1.5288361	0.97437084	0.042369395	1.0897079	0.8533287	4005.458650112152
44	1519.387	591.78375	2030.9307	556.726	1740.0413	652.3312	2183.8418	-182.58755	1000.0	1000.0	175999	107.26304	107.26328	-106.03319	28.048082	1.7790128	0.06691796	2.0122383	1.526033	0.97148806	0.040287476	1.0981115	0.8685355	4098.938074588776
45	1364.9368	577.83417	1922.9236	458.19003	731.9659	453.63144	1436.8291	-1.5808636	1000.0	1000.0	179999	109.54756	109.54832	-108.27639	28.432383	1.7805654	0.06577691	2.01147	1.5507058	0.99680895	0.040096883	1.0705177	0.8776146	4191.833096027374
46	1809.3425	233.2103	2063.4065	1502.6505	1673.4666	328.68127	2252.231	1105.0052	1000.0	1000.0	183999	111.29362	111.29321	-110.034966	29.073399	1.7815961	0.06833186	2.0305734	1.5458807	0.99377733	0.033176426	1.1089655	0.9126491	4284.542097330093
47	1020.1355	495.04895	1875.8765	702.09033	1636.9119	520.28156	2474.7065	490.92743	1000.0	1000.0	187999	112.85598	112.85646	-111.56284	29.557066	1.7789614	0.06662886	2.060934	1.5552855	1.0017756	0.03873936	1.0949833	0.90499437	4377.588064908981
48	1789.0835	206.3082	2006.1725	1509.9479	1632.2235	361.09015	2054.4326	1046.4839	1000.0	1000.0	191999	112.90944	112.90896	-111.62506	29.04366	1.7795371	0.06664985	1.9965553	1.5004817	0.979655	0.044040114	1.0750873	0.8623009	4470.96432185173
49	1868.8851	306.92435	2124.4734	1347.8063	1516.6368	500.45367	2180.6267	535.6589	1000.0	1000.0	195999	113.65406	113.65478	-112.40038	29.18971	1.7795166	0.07073669	2.1006327	1.5354401	0.97905284	0.038645703	1.0686756	0.8884487	4564.896628379822
50	1882.1167	166.69023	2095.0603	1669.4265	1924.7445	146.84897	2106.2754	1651.3212	1000.0	1000.0	199999	114.93781	114.93792	-113.700935	29.011425	1.780458	0.070962675	2.0327196	1.5322876	0.96700513	0.047577765	1.1174879	0.86914694	4658.584886074066
51	1659.1484	654.1503	2116.846	530.10614	2262.0352	63.909584	2351.498	2121.8367	1000.0	1000.0	203999	115.71798	115.71886	-114.43103	28.943636	1.7797173	0.06673264	2.0058813	1.5695796	0.9963516	0.04781411	1.1236653	0.914352	4751.858705043793
52	1811.4283	307.9078	2304.3616	1496.2208	1615.1631	378.43567	2026.1838	1148.698	1000.0	1000.0	207999	116.95659	116.9566	-115.65339	28.581524	1.7795573	0.06616873	2.0340817	1.5708039	0.99075836	0.038241934	1.0863554	0.8968899	4845.219628810883
53	2119.7388	194.8069	2279.66	1788.8959	1607.6082	233.00125	1936.151	1235.3357	1000.0	1000.0	211999	118.56503	118.5653	-117.2195	29.846848	1.7803533	0.0705453	2.0398717	1.536118	1.0177555	0.039843373	1.1270646	0.92919743	4938.567484140396
54	2022.7388	245.12389	2297.0308	1625.8057	2021.4539	279.7074	2308.5286	1469.796	1000.0	1000.0	215999	120.24768	120.24822	-118.820175	30.71321	1.7813683	0.06785363	2.0148823	1.5675155	1.0928525	0.051277667	1.2604585	0.9958611	5032.13821387291
55	1904.1492	170.07852	2130.913	1684.3019	1692.8512	453.21237	2425.0244	814.63416	1000.0	1000.0	219999	123.21888	123.21964	-121.77773	31.269712	1.7804929	0.06814843	2.024414	1.5324974	1.1226743	0.051672146	1.2444983	0.9456262	5125.124857187271
56	1896.552	283.91565	2159.678	1432.756	1868.6355	371.03772	2294.5435	1070.1908	1000.0	1000.0	223999	126.33419	126.33414	-124.88111	31.066517	1.7786806	0.066660985	2.007979	1.5426072	1.1278198	0.043745115	1.272309	1.0508692	5218.435537576675
57	1599.8981	264.14227	2010.3278	1336.552	1824.593	392.0678	2367.9314	1062.4526	1000.0	1000.0	227999	128.94315	128.94417	-127.55134	31.114977	1.7805284	0.07029333	2.036067	1.5804026	1.0794811	0.047312465	1.1970432	0.9830794	5312.4327936172485
58	1392.9333	627.50946	2444.248	877.8118	1898.417	115.01603	2072.7708	1734.4397	1000.0	1000.0	231999	131.36732	131.36835	-129.94844	30.632547	1.7785466	0.066364616	2.0514498	1.5158246	1.0837549	0.049434952	1.2333324	0.97085184	5405.727361917496
59	1656.4565	505.07483	2173.2578	968.0734	1271.7782	488.9035	2184.0984	629.1145	1000.0	1000.0	235999	133.60075	133.60107	-132.14992	31.540953	1.7821571	0.065177955	2.00502	1.55286	1.0994159	0.04103433	1.2192391	0.99451613	5499.1066427230835
60	1490.559	438.98547	2060.1975	956.90265	2141.6753	172.98459	2309.4456	1707.6278	1000.0	1000.0	239999	134.55025	134.55112	-133.08421	31.256527	1.7787439	0.06526636	1.9981629	1.5336958	1.0987278	0.04669166	1.2089595	0.99675274	5592.443758249283
61	1753.6412	637.1006	2544.8657	976.22064	1754.6785	398.97897	2382.4392	1036.7499	1000.0	1000.0	243999	135.58675	135.58727	-134.14963	30.578558	1.7790395	0.06299978	2.0238974	1.5306978	1.0711843	0.040086947	1.1787553	0.97200704	5685.912629365921
62	1887.9854	729.91077	2331.8337	624.448	1850.5492	127.070984	1995.1849	1607.6252	1000.0	1000.0	247999	136.14082	136.14153	-134.68024	30.868645	1.7810103	0.0661883	2.0234244	1.5344986	1.0754222	0.04416765	1.1996078	0.97436404	5779.638191461563
63	1739.9532	565.51184	2267.42	894.4341	1362.3326	584.2937	2137.3533	506.99228	1000.0	1000.0	251999	136.17273	136.17397	-134.6539	31.177887	1.780396	0.06832277	2.0241344	1.5418104	1.1089112	0.054828875	1.2146329	0.9926915	5873.620827913284
64	2005.2844	143.10126	2162.2637	1808.5474	1900.8209	239.62767	2235.1504	1402.4133	1000.0	1000.0	255999	136.40071	136.4009	-134.9296	31.233768	1.7794907	0.06475381	2.0073168	1.4980798	1.0812925	0.048106655	1.2000937	0.96445715	5967.324234485626
65	1678.867	375.99872	2043.3848	1112.1866	1323.2762	361.14008	1660.9872	311.50665	1000.0	1000.0	259999	137.39151	137.39256	-135.90184	31.827047	1.7798365	0.06920533	2.1180289	1.5450121	1.087365	0.04316819	1.1823809	1.0084758	6060.699551105499
66	2129.9302	243.70186	2422.6494	1756.2705	2239.6626	161.47807	2404.9048	1888.4615	1000.0	1000.0	263999	138.1607	138.1618	-136.66116	31.669628	1.7808751	0.07079506	2.1172485	1.5550473	1.0993395	0.051419284	1.207663	0.9952638	6154.9614470005035
67	2296.5662	206.1351	2519.1982	2055.4197	1879.3235	172.67552	2214.4834	1566.7113	1000.0	1000.0	267999	139.25638	139.25668	-137.7568	31.814373	1.7792673	0.06896559	2.0458977	1.5431066	1.1092887	0.04520899	1.2349635	1.0008796	6247.879214048386
68	1743.1523	359.57623	2135.164	1157.2625	1771.9329	301.03857	2267.452	1300.3555	1000.0	1000.0	271999	140.3324	140.33318	-138.88052	31.543066	1.7793015	0.064816594	2.0252354	1.5398856	1.0775752	0.054838173	1.183598	0.9813949	6341.313485383987
69	1820.4873	269.55414	2112.7358	1467.4283	2416.5312	132.51404	2502.8782	2037.0474	1000.0	1000.0	275999	141.6646	141.66516	-140.1832	31.421452	1.7802593	0.068517454	2.011776	1.5563692	1.0914488	0.04325764	1.2354003	0.9975096	6435.080726146698
70	1697.0577	110.325516	1847.2277	1576.9968	1891.9625	265.14526	2271.6401	1497.0681	1000.0	1000.0	279999	142.34224	142.34282	-140.8464	31.874847	1.7803507	0.06793928	2.0612493	1.5610132	1.0922934	0.050317355	1.2505687	0.95636755	6528.454600811005
71	1915.2119	395.4633	2379.8115	1376.9546	2182.6265	167.61104	2416.7197	1841.3337	1000.0	1000.0	283999	143.00644	143.00713	-141.44257	32.53615	1.7799165	0.064478755	2.0221827	1.5697615	1.1405194	0.043108545	1.2624546	1.0681161	6621.700849056244
72	2053.3696	177.93654	2195.0786	1748.8086	1951.904	384.96222	2298.0037	1107.5802	1000.0	1000.0	287999	144.29422	144.29465	-142.7969	32.48749	1.7781758	0.06539284	2.0241666	1.5258428	1.0942148	0.04239681	1.2276202	0.9818429	6714.638264656067
73	2037.9158	108.74131	2213.6643	1941.6263	1847.0426	320.9824	2344.7954	1269.997	1000.0	1000.0	291999	144.98196	144.9832	-143.4864	31.50214	1.7815053	0.06682022	2.0489838	1.5650723	1.0906583	0.042856064	1.1906077	0.9871642	6808.156329393387
74	1915.7115	455.6637	2373.9048	1163.5596	2252.7058	119.830696	2410.5244	2057.8635	1000.0	1000.0	295999	146.1163	146.11719	-144.61188	32.361145	1.779675	0.06599913	1.9989463	1.5427161	1.091509	0.039391562	1.1789191	0.9794377	6901.831556081772
75	1784.6327	381.04257	2376.8042	1390.9812	1804.0037	323.7823	2490.174	1451.4365	1000.0	1000.0	299999	147.41933	147.41954	-145.8962	32.298428	1.7796923	0.06614422	2.0124238	1.5628369	1.1040832	0.053154316	1.2253287	0.98713	6995.270478248596
76	2259.4438	216.24803	2561.3188	1988.8539	1760.492	172.52327	2010.8215	1458.4677	1000.0	1000.0	303999	148.44846	148.44928	-146.9375	32.559826	1.7796569	0.06550308	2.039023	1.5556852	1.0917971	0.04028515	1.2104708	0.97821546	7089.052652597427
77	2009.3391	250.83466	2267.3313	1597.0183	1953.5635	283.75	2302.4272	1297.271	1000.0	1000.0	307999	149.53386	149.5346	-148.02638	31.828825	1.7816607	0.06745881	2.035351	1.5522351	1.0854609	0.038682852	1.1684483	0.9916745	7182.746081829071
78	1975.405	503.00705	2362.4033	1120.5968	2178.4524	190.73865	2413.8257	1874.9725	1000.0	1000.0	311999	150.33588	150.33633	-148.83891	31.307043	1.778051	0.06463558	2.0161974	1.5070637	1.0756211	0.038874466	1.196297	0.97965944	7275.871711730957
79	2103.2512	348.33563	2444.8713	1605.8705	2258.921	147.91888	2478.3635	1973.1172	1000.0	1000.0	315999	151.2468	151.24754	-149.72029	30.83414	1.7818592	0.06488742	2.0148845	1.5422329	1.0912069	0.033397064	1.1839054	1.0072308	7369.676969766617
80	1934.4402	357.89246	2371.8267	1426.805	2301.0627	360.62378	2814.5054	1590.2671	1000.0	1000.0	319999	152.46983	152.4698	-150.92326	31.68653	1.7795266	0.06731705	2.0333831	1.54054	1.1043237	0.04374984	1.233592	1.021643	7463.325932264328
81	1822.6024	269.46225	2285.4521	1629.9816	1971.3486	166.8358	2331.7102	1738.5914	1000.0	1000.0	323999	152.57568	152.57677	-151.03828	31.952692	1.7806005	0.07026665	2.0258248	1.5307482	1.0947254	0.04594668	1.2176294	0.9898989	7556.331861257553
82	2031.0511	105.362785	2200.921	1912.2474	2140.307	222.39738	2487.6033	1687.6716	1000.0	1000.0	327999	153.13332	153.13412	-151.62038	31.474329	1.7793496	0.06336983	2.0323746	1.5628141	1.0954136	0.03969783	1.1871034	1.0097673	7649.301585674286
83	2135.3293	124.76872	2269.8472	1979.1993	1546.3467	591.6047	2415.5415	817.5866	1000.0	1000.0	331999	154.09003	154.09093	-152.57547	31.631767	1.780812	0.064747095	2.008776	1.5560377	1.0766371	0.04647482	1.1778754	0.96773255	7742.775949239731
84	1602.0413	410.71402	2220.1992	1215.1351	2222.8176	392.0718	2719.224	1189.6644	1000.0	1000.0	335999	154.58067	154.58089	-152.95485	32.456566	1.7791808	0.065121554	1.999764	1.576411	1.1306965	0.045104068	1.2444091	1.040454	7836.3113005161285
85	1905.7305	531.8906	2248.4482	985.33295	2164.7427	308.04034	2547.0818	1543.9176	1000.0	1000.0	339999	155.66736	155.66753	-154.01178	33.080555	1.7805675	0.06437633	2.0114634	1.5493784	1.1645542	0.059461057	1.3220131	1.0507225	7931.026429414749
86	1877.5452	531.57196	2365.6924	1000.81006	2013.5051	226.43567	2321.0984	1641.9237	1000.0	1000.0	343999	156.94894	156.95065	-155.3096	33.952236	1.7806094	0.06571432	2.0331554	1.5731323	1.1626629	0.041830674	1.2708744	1.056591	8024.850693225861
87	1878.1113	291.45377	2197.7444	1529.9667	1985.816	356.50076	2564.5234	1337.8483	1000.0	1000.0	347999	157.5937	157.59348	-155.95233	33.042316	1.7799788	0.06311294	2.00651	1.5389887	1.1430819	0.04426559	1.2489377	1.0624233	8118.070883274078
88	2057.8213	230.96422	2289.4138	1683.2198	1691.7395	413.03186	2090.511	641.2036	1000.0	1000.0	351999	157.69273	157.69302	-156.0664	33.170715	1.7784489	0.06787067	2.024966	1.4481463	1.1259032	0.05438251	1.3301367	1.0026386	8211.878183364868
89	2026.5139	303.97122	2355.9426	1589.8849	2382.8623	148.56767	2687.8696	2137.1729	1000.0	1000.0	355999	157.65414	157.65416	-155.99303	32.782017	1.780455	0.06463214	2.0064204	1.5793469	1.154704	0.041546118	1.2461678	1.0694555	8305.857321739197
90	1994.1025	441.29675	2429.5361	1347.7136	1538.0459	546.74005	2188.6013	718.2549	1000.0	1000.0	359999	158.27988	158.28014	-156.65518	32.43021	1.7803426	0.06746027	2.000862	1.5597051	1.1254022	0.041501366	1.2244959	1.0179862	8398.838490009308
91	1716.8176	452.59192	2346.8308	1181.1604	1439.2827	546.1706	1955.0848	260.49402	1000.0	1000.0	363999	158.64618	158.64618	-156.96753	32.77842	1.7789246	0.06800123	2.0644033	1.5167298	1.1534276	0.053991098	1.3087417	1.0226527	8492.848626375198
92	2033.1683	450.86166	2351.4778	1255.4492	1577.9774	619.3701	2751.7937	683.12225	1000.0	1000.0	367999	159.41763	159.41824	-157.70697	32.65408	1.7818701	0.063089855	2.0282745	1.5632495	1.1841668	0.05916851	1.3506395	1.0796994	8586.372125148773
93	2247.565	230.99142	2491.8525	1890.8378	1819.6158	109.11226	1983.4814	1640.5605	1000.0	1000.0	371999	160.59949	160.59929	-158.9273	34.15095	1.7813804	0.06883861	2.0890145	1.5684905	1.181615	0.047516495	1.3279395	1.0631634	8680.10581111908
94	2241.0742	278.1444	2610.5266	1827.891	2406.7483	159.94795	2756.0322	2110.8074	1000.0	1000.0	375999	161.4466	161.44682	-159.76593	33.418385	1.7766747	0.066230826	2.0590303	1.5250891	1.1707747	0.05327414	1.3839821	1.0849235	8773.799867153168
95	1987.071	365.00998	2327.1924	1371.3861	2258.7505	165.5366	2446.6714	1960.9075	1000.0	1000.0	379999	161.62122	161.62183	-159.93765	33.49327	1.7809108	0.06326212	2.0008132	1.5509541	1.1681819	0.040147923	1.2555792	1.0795984	8867.252160072327
96	1980.2365	554.73444	2380.033	1034.6328	2296.5896	287.75705	2791.53	1704.4602	1000.0	1000.0	383999	162.10873	162.10918	-160.42822	33.03563	1.7790017	0.06276322	2.0028179	1.5368435	1.1335407	0.040143624	1.221802	1.0354152	8960.191123485565
97	2143.138	85.64407	2200.954	1995.6254	2003.5813	357.40454	2431.2412	1349.5334	1000.0	1000.0	387999	161.85196	161.85167	-160.10551	34.358845	1.782031	0.06883806	2.0073261	1.5357305	1.1864251	0.064621806	1.3546637	1.0457361	9052.945842504501
98	1817.0366	576.187	2372.7744	866.12317	2427.1262	197.7254	2758.6086	2061.8035	1000.0	1000.0	391999	162.91187	162.91235	-161.19138	34.493114	1.7786005	0.06674865	2.0529158	1.5586625	1.2090456	0.04397472	1.3549526	1.1025224	9146.51023387909
99	1685.4136	463.573	2261.0654	966.50745	1764.5847	564.40405	2495.8176	736.82605	1000.0	1000.0	395999	164.23802	164.23883	-162.48053	34.615093	1.780195	0.059315026	2.0008101	1.5620148	1.2263335	0.038478468	1.3020389	1.1383511	9239.082791090012
100	2035.845	557.1715	2581.7695	1150.3091	2183.1501	118.4354	2418.69	2006.0175	1000.0	1000.0	399999	165.56825	165.5683	-163.87675	34.399883	1.7809644	0.06840319	2.0281768	1.5730824	1.1927754	0.035895556	1.2738067	1.1031057	9331.686295747757
