Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagepi_penalty	Stdpi_penalty	Maxpi_penalty	Minpi_penalty	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time
1	-81.273796	49.4384	-10.599393	-146.43343	58.49668	5.083955	65.764565	46.22252	1000.0	1000.0	3999	10.484628	15.960651	115.115944	-20.149096	10.485488	15.961768	116.84071	-19.903408	-11.6377945	3.5819535	1.5508771	0.8602093	2.618313	0.18436417	4.699989	2.5699453	9.253593	1.690633e-07	82.06220126152039
2	-160.38884	79.76352	-30.36559	-247.28156	211.7033	155.24666	459.25488	17.043718	1000.0	1000.0	7999	76.95	50.006054	403.15854	-11.438171	76.9516	50.0034	403.25168	-11.019941	-80.10481	15.161834	2.4108968	0.16439399	2.7862935	1.8949308	8.693449	1.4702897	13.598619	6.0970807	182.46541047096252
3	230.38828	193.45128	549.35297	44.90761	-151.4088	260.1332	232.11797	-703.951	1000.0	1000.0	11999	208.97008	90.32536	687.5753	52.426346	208.96867	90.32415	676.79144	52.699062	-215.3518	43.88308	2.9699652	0.11618113	3.2009013	2.5499637	14.200274	1.2782485	18.364643	9.46674	284.5463078022003
4	-14.696888	172.8984	175.62076	-284.57474	-69.22637	247.1066	571.4579	-314.58453	1000.0	1000.0	15999	306.93225	67.63604	682.5803	149.40842	306.93152	67.64206	672.81805	152.6292	-309.7905	54.317284	2.8962681	0.050605047	3.0602493	2.7023292	12.469041	0.78944683	15.917616	9.853997	387.57881808280945
5	176.19902	173.45056	443.01624	19.080942	-420.96002	149.61264	-193.97032	-755.7151	1000.0	1000.0	19999	353.36377	59.592323	581.2983	219.76617	353.36255	59.599773	580.5821	217.62929	-354.6988	38.676178	2.7002268	0.087480925	2.9313574	2.4064813	9.844605	0.7701026	12.828237	8.030482	490.58313632011414
6	-71.01674	487.58707	612.16266	-664.07745	18.893312	515.3288	802.12244	-1055.6045	1000.0	1000.0	23999	382.4113	69.23407	692.6986	225.84625	382.412	69.23177	699.71606	227.60295	-384.44864	34.455936	2.750764	0.06858703	2.9727695	2.5553203	9.555916	1.1567768	14.01886	7.1198764	593.2937364578247
7	229.17926	377.66037	716.08246	-271.20535	6.6443787	187.69806	400.48666	-155.81389	1000.0	1000.0	27999	413.93405	51.93165	670.268	248.72615	413.935	51.93506	662.60254	248.65767	-415.01062	41.815327	2.6537626	0.14289707	2.976991	2.149581	8.954321	1.277686	13.70154	6.5945415	696.5391111373901
8	198.87929	117.11111	334.91403	34.87427	145.65875	137.27295	354.37442	1.985808	1000.0	1000.0	31999	388.43192	38.474617	585.8803	274.28046	388.43124	38.478146	584.60065	271.34933	-387.6745	28.028257	2.0859048	0.10248084	2.3835678	1.7817882	6.6710887	0.46806464	8.570488	5.3753233	800.2988631725311
9	-59.170803	170.51237	89.446434	-347.3822	-20.604136	350.58334	508.37094	-885.8959	1000.0	1000.0	35999	353.78955	32.653095	540.48956	250.44118	353.78973	32.65482	538.2931	249.82637	-353.07443	24.782644	1.8528613	0.19185998	2.2893963	1.4164836	6.098739	0.41482827	7.79817	4.83289	903.8578388690948
10	238.53369	156.46886	409.91663	26.082874	192.5497	223.59444	482.95267	-259.39536	1000.0	1000.0	39999	310.1829	31.999638	535.0275	218.53314	310.18246	32.003086	530.1372	216.20247	-309.08798	22.096563	1.4805855	0.09251753	1.7924535	1.2063757	5.3692803	0.30393404	6.5759287	4.442141	1007.0880250930786
