Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	Averagealpha	Stdalpha	Maxalpha	Minalpha	Time
24	4485.94	55.295746	4577.7505	4430.924	5021.849	72.76563	5163.8066	4924.264	1000.0	1000.0	95999	339.8691	49.15358	407.63507	54.053696	339.8693	49.153576	408.36615	53.79422	-339.56854	11.029807	1.3033799	0.057413347	1.5310225	1.1037813	1.22272e-40	0.0	4.95013e-40	9.277e-42	1891.4840807914734
25	4673.533	57.863144	4732.505	4577.4854	5211.843	73.23731	5391.0166	5128.6274	1000.0	1000.0	99999	350.6823	49.80938	422.38718	60.75159	350.68225	49.809875	421.3438	60.172157	-350.37405	11.247249	1.3618747	0.061530806	1.5802842	1.1304636	2.295e-42	0.0	9.268e-42	1.77e-43	1967.1239712238312
26	4738.178	45.03207	4790.3276	4667.6035	5133.8013	63.229393	5236.415	4998.25	1000.0	1000.0	103999	362.59857	50.166103	433.28265	64.20081	362.59848	50.16598	433.5029	64.11576	-362.32074	11.59917	1.4393356	0.06519419	1.6724511	1.22178	4.3e-44	0.0	1.77e-43	3e-45	2042.5634529590607
27	4991.299	42.124638	5033.5024	4923.927	5151.6074	119.81685	5397.0107	4997.5015	1000.0	1000.0	107999	374.7585	50.699074	446.33273	73.74821	374.75848	50.699577	446.1878	72.79125	-374.46353	11.848583	1.4811344	0.063695304	1.7259676	1.2579468	1e-45	0.0	3e-45	0.0	2120.376620531082
28	5092.0977	111.67651	5206.2095	4943.3267	5065.7437	64.55948	5194.2734	4966.7217	1000.0	1000.0	111999	386.47256	51.698483	460.77127	78.449005	386.47253	51.69824	461.7354	78.757034	-386.15338	11.876164	1.5279322	0.064920634	1.7426914	1.2872399	0.0	0.0	0.0	0.0	2197.987699985504
29	5043.494	77.24954	5155.7397	4947.8403	5367.223	55.01013	5478.3916	5264.563	1000.0	1000.0	115999	398.63525	52.461792	474.41675	80.88234	398.63525	52.4625	473.51883	80.31995	-398.33923	12.330729	1.6100563	0.0658023	1.8410143	1.3872252	0.0	0.0	0.0	0.0	2276.283617734909
30	5226.4023	111.998055	5361.43	5052.1104	5870.5337	62.403744	5980.5283	5793.515	1000.0	1000.0	119999	411.06616	52.74674	490.46063	86.454865	411.06628	52.746704	488.9465	85.69266	-410.76337	12.5076685	1.6505672	0.06320095	1.8843799	1.434422	0.0	0.0	0.0	0.0	2360.3958415985107
31	5350.3203	71.25867	5422.662	5232.2705	5760.782	43.945404	5857.3394	5703.9355	1000.0	1000.0	123999	422.28363	52.5209	497.9067	101.35355	422.28333	52.5217	498.3212	99.778244	-421.95218	12.755483	1.6545606	0.06628126	1.8824224	1.4218774	0.0	0.0	0.0	0.0	2435.3635461330414
32	5462.964	44.974068	5506.087	5390.4634	5724.91	81.17063	5860.7773	5610.161	1000.0	1000.0	127999	432.86768	52.465366	510.02502	108.101654	432.8677	52.465702	510.05225	107.39161	-432.5282	12.789963	1.6992825	0.06977532	1.9518663	1.4690022	0.0	0.0	0.0	0.0	2516.750886440277
33	5547.71	58.181934	5636.327	5477.5645	5985.7354	90.39982	6119.267	5867.7944	1000.0	1000.0	131999	443.9928	52.256767	518.42554	116.50834	443.99295	52.256706	519.6799	118.46679	-443.64993	12.73993	1.745981	0.06872798	1.9860672	1.5008246	0.0	0.0	0.0	0.0	2591.46657705307
34	5644.587	87.08002	5710.692	5495.3833	5963.21	53.978363	6042.817	5895.583	1000.0	1000.0	135999	453.96075	53.250355	530.4749	123.29572	453.9608	53.250286	530.28094	127.3157	-453.61203	13.124041	1.7713947	0.06733751	1.987638	1.492351	0.0	0.0	0.0	0.0	2665.9748277664185
35	5682.3887	98.76466	5829.6914	5563.9	6164.357	46.811718	6248.2544	6067.7563	1000.0	1000.0	139999	464.05148	53.263573	537.99066	126.81994	464.05157	53.263725	538.3878	128.03049	-463.68243	12.660914	1.7940254	0.06750446	2.0214715	1.575862	0.0	0.0	0.0	0.0	2748.851532936096
36	5850.3975	57.09358	5942.8394	5787.9355	6319.688	98.59025	6505.683	6140.4077	1000.0	1000.0	143999	473.86795	53.091465	552.1741	136.42532	473.868	53.092346	553.7248	137.37468	-473.4704	12.778154	1.8282983	0.066295184	2.0727153	1.5587848	0.0	0.0	0.0	0.0	2820.4783403873444
37	5879.362	49.8694	5936.833	5802.9917	6480.0103	52.437504	6576.2666	6390.9033	1000.0	1000.0	147999	482.67047	52.235043	563.27075	151.34592	482.67056	52.234993	563.5941	153.40288	-482.25104	12.669297	1.8539296	0.069901064	2.1095948	1.5934647	0.0	0.0	0.0	0.0	2887.681666612625
38	6055.0156	66.07234	6130.3643	5962.4517	5788.464	1262.6388	6551.0947	2321.3496	1000.0	1000.0	151999	492.17487	52.066505	572.7532	170.338	492.17477	52.06684	572.144	169.98872	-491.7667	12.822084	1.8979019	0.067344904	2.158924	1.6810181	0.0	0.0	0.0	0.0	2954.961394071579
39	6169.716	45.79538	6231.9463	6108.6665	6387.835	48.438923	6478.2476	6326.792	1000.0	1000.0	155999	501.10944	52.57702	582.9142	169.49808	501.10977	52.57744	583.0498	172.0775	-500.68112	12.983711	1.9184197	0.06872239	2.1713076	1.675474	0.0	0.0	0.0	0.0	3028.9364025592804
40	6231.324	89.21231	6304.3555	6079.765	6159.172	545.8012	6483.465	4535.003	1000.0	1000.0	159999	509.83008	53.077717	593.18024	183.6036	509.8299	53.078064	593.19586	182.44695	-509.41013	13.142286	1.9434612	0.07046871	2.1807103	1.711295	0.0	0.0	0.0	0.0	3111.9427995681763
41	6394.6895	58.60777	6482.734	6321.1577	6388.839	57.03221	6474.004	6302.278	1000.0	1000.0	163999	519.0484	53.684994	607.89825	196.68805	519.04865	53.685547	608.4331	195.9462	-518.6323	13.356752	1.9885745	0.0665218	2.2178867	1.7561913	0.0	0.0	0.0	0.0	3197.061299085617
42	6405.6143	78.806595	6510.182	6300.032	6658.3936	62.63873	6764.9004	6551.8774	1000.0	1000.0	167999	528.4052	53.22401	613.1162	208.15858	528.405	53.22374	614.40063	208.35242	-527.9623	13.377457	2.0078201	0.06965593	2.2582254	1.7155848	0.0	0.0	0.0	0.0	3284.468214035034
43	5821.215	1259.6487	6648.779	3642.7456	6623.1626	90.551285	6751.8145	6481.6753	1000.0	1000.0	171999	536.9816	53.483856	623.8939	218.82678	536.9818	53.48403	623.09326	221.62964	-536.545	13.64214	2.0199592	0.06751069	2.2807903	1.7893864	0.0	0.0	0.0	0.0	3369.6110846996307
44	6428.354	96.396385	6556.4404	6302.426	6823.6846	84.41362	6948.903	6668.8696	1000.0	1000.0	175999	543.9585	56.87217	631.55725	201.87267	543.9584	56.873394	630.5686	204.02405	-543.47314	14.813357	2.0344672	0.06919339	2.2720158	1.8001914	0.0	0.0	0.0	0.0	3445.3577692508698
45	6688.6533	99.849174	6819.2725	6541.9946	7037.3584	77.56529	7182.0146	6876.3354	1000.0	1000.0	179999	550.9145	60.472378	637.09033	170.87413	550.91455	60.472225	636.54987	161.92433	-550.4227	14.852349	2.0527558	0.06844306	2.3109152	1.7847252	0.0	0.0	0.0	0.0	3528.7133033275604
46	6659.103	33.8294	6691.025	6608.84	7006.6416	82.80994	7127.683	6815.6855	1000.0	1000.0	183999	557.6212	63.402603	643.51215	142.15097	557.62115	63.40297	643.7141	142.79895	-557.1089	15.078467	2.060479	0.07096522	2.3187542	1.7340885	0.0	0.0	0.0	0.0	3610.8459599018097
47	6786.4487	55.242294	6867.822	6724.018	6893.034	79.88783	6966.566	6669.6406	1000.0	1000.0	187999	563.9094	66.252014	651.2224	125.61175	563.90967	66.25187	651.0484	120.470535	-563.3908	15.106719	2.077722	0.07084451	2.325337	1.828398	0.0	0.0	0.0	0.0	3687.1126370429993
48	6857.5835	131.23027	7015.301	6662.15	7144.915	88.33844	7270.8447	6979.0156	1000.0	1000.0	191999	570.6199	67.46981	657.0312	113.02893	570.6198	67.470085	658.2804	114.13988	-570.0966	15.330145	2.1079755	0.07043032	2.3370953	1.8813748	0.0	0.0	0.0	0.0	3767.503731250763
49	6872.168	40.321323	6916.3086	6813.3545	7166.124	49.885475	7226.002	7063.1177	1000.0	1000.0	195999	577.7611	67.6513	665.2906	121.480965	577.7611	67.651306	666.3052	123.260155	-577.25226	15.36734	2.1388733	0.06708985	2.3633955	1.8995128	0.0	0.0	0.0	0.0	3854.1710896492004
50	6969.9424	25.357246	6995.857	6930.5327	6994.9775	63.733223	7115.445	6911.6104	1000.0	1000.0	199999	585.4194	67.4188	672.57715	136.69023	585.4194	67.4196	672.79553	133.48468	-584.916	15.158117	2.144769	0.06700417	2.3614798	1.9041634	0.0	0.0	0.0	0.0	3930.2837409973145
51	6935.8574	96.904724	7073.755	6799.709	6550.1533	1855.5729	7263.195	991.0293	1000.0	1000.0	203999	592.35565	68.003845	684.0613	124.58758	592.3556	68.00435	684.1323	132.07207	-591.84924	15.192579	2.1623042	0.0664059	2.4456935	1.9169568	0.0	0.0	0.0	0.0	4015.8795597553253
52	7109.1665	35.349083	7155.0596	7056.5757	7310.7295	60.182465	7395.1426	7215.853	1000.0	1000.0	207999	599.54364	66.02511	690.8417	157.34377	599.54376	66.02545	690.9815	159.74861	-599.0416	14.862494	2.1669672	0.06714309	2.4521506	1.9210021	0.0	0.0	0.0	0.0	4101.433904886246
53	7073.9014	79.60753	7143.92	6940.753	7071.517	60.565655	7158.98	6973.9243	1000.0	1000.0	211999	605.9794	65.78966	696.69556	172.51772	605.97925	65.79098	696.48035	174.75394	-605.4396	14.908475	2.1806583	0.068206295	2.4079146	1.9342289	0.0	0.0	0.0	0.0	4178.8953721523285
54	7163.3223	85.52386	7277.1333	7063.73	7334.255	64.47285	7442.6675	7191.93	1000.0	1000.0	215999	612.1233	65.40739	705.29626	190.99457	612.12305	65.40877	704.8059	194.12311	-611.568	15.016416	2.195526	0.068323866	2.452872	1.9409336	0.0	0.0	0.0	0.0	4259.685944318771
55	7190.646	102.62789	7320.0977	7053.5312	7139.9717	115.06486	7320.428	6991.6274	1000.0	1000.0	219999	618.48975	65.62364	714.9523	210.32219	618.48987	65.624214	714.5385	210.2495	-617.96423	15.174416	2.2150567	0.06844608	2.460965	1.960499	0.0	0.0	0.0	0.0	4334.445317268372
56	7154.508	83.68598	7294.3516	7089.5747	7451.7554	79.43833	7570.2993	7259.3813	1000.0	1000.0	223999	625.2483	63.833347	721.76306	230.82619	625.2482	63.834587	719.6727	235.00761	-624.6995	14.877746	2.2308602	0.066202335	2.4508262	1.9835054	0.0	0.0	0.0	0.0	4415.869369506836
57	7200.1934	109.68747	7312.0166	7021.233	7370.4053	52.932144	7471.566	7299.002	1000.0	1000.0	227999	631.2626	62.85577	727.92114	268.11176	631.2626	62.855957	727.83075	259.3681	-630.685	14.865118	2.237813	0.06728561	2.5037572	1.994245	0.0	0.0	0.0	0.0	4491.3940489292145
58	7292.711	92.65312	7428.341	7175.4736	7382.0024	79.715256	7485.4375	7204.458	1000.0	1000.0	231999	636.6716	62.89776	728.5035	275.22803	636.6717	62.898537	729.42505	277.64478	-636.07733	14.522932	2.2368894	0.06736054	2.523048	1.9787441	0.0	0.0	0.0	0.0	4566.895382642746
59	7306.8296	64.07011	7387.246	7207.9844	7421.332	74.52732	7524.1646	7303.2617	1000.0	1000.0	235999	641.77954	62.63864	733.2041	280.31256	641.77954	62.639416	734.55493	279.18512	-641.1659	14.514015	2.2374969	0.0665264	2.4719157	2.0143511	0.0	0.0	0.0	0.0	4663.4089460372925
60	7343.666	60.592537	7432.313	7272.81	7552.075	116.31069	7743.5796	7277.9395	1000.0	1000.0	239999	646.22815	62.998463	735.4866	294.2093	646.2277	62.999165	736.04456	294.87485	-645.59174	14.469858	2.2497103	0.066356726	2.4839327	1.9387151	0.0	0.0	0.0	0.0	4752.674693107605
61	7406.194	72.5703	7503.8364	7330.3774	7642.841	72.65383	7755.0293	7527.3574	1000.0	1000.0	243999	650.6732	63.096962	741.9166	293.33768	650.6733	63.0979	742.9036	282.61746	-650.0505	14.514516	2.248981	0.06614132	2.4792507	1.9796475	0.0	0.0	0.0	0.0	4839.074090719223
62	7421.569	126.946175	7583.795	7251.8296	7440.0312	110.32184	7658.8003	7219.7246	1000.0	1000.0	247999	654.9683	63.54303	748.22943	297.52325	654.96826	63.543026	748.55835	296.75833	-654.3141	14.241415	2.254378	0.0661031	2.486483	2.011324	0.0	0.0	0.0	0.0	4919.667543411255
63	7493.9404	105.49485	7653.8984	7381.4316	7262.4194	92.33335	7465.542	7101.2783	1000.0	1000.0	251999	659.13293	63.273075	751.9573	304.34903	659.13306	63.274124	751.8455	302.65015	-658.4788	14.315662	2.2563825	0.06610101	2.4825606	2.012014	0.0	0.0	0.0	0.0	4995.111257791519
64	7448.457	39.533394	7499.406	7409.157	7628.892	67.004326	7744.509	7532.3677	1000.0	1000.0	255999	662.58203	63.08523	756.1204	320.316	662.58215	63.085773	755.49994	320.34348	-661.8898	14.469733	2.251945	0.066341095	2.4572484	2.0298038	0.0	0.0	0.0	0.0	5073.062952756882
65	7486.453	21.42965	7510.742	7454.423	7587.4517	42.67603	7684.4365	7541.3325	1000.0	1000.0	259999	666.64465	63.465332	759.6694	318.53635	666.64465	63.46571	758.8151	319.60916	-665.98914	14.177706	2.274666	0.06610831	2.4886456	2.0441303	0.0	0.0	0.0	0.0	5150.428048610687
66	7482.9263	176.93791	7681.228	7252.2954	7574.2393	59.209072	7679.193	7498.411	1000.0	1000.0	263999	670.6087	63.318462	762.6409	325.23087	670.60846	63.318897	764.76465	325.52478	-669.913	14.077734	2.2682457	0.06569235	2.4939198	2.0427885	0.0	0.0	0.0	0.0	5225.820974588394
67	7551.65	117.33812	7714.641	7406.0986	7746.409	55.761597	7818.126	7613.6416	1000.0	1000.0	267999	674.2648	63.1285	765.9474	336.58508	674.2648	63.129677	764.98645	336.76035	-673.59467	14.46375	2.2793238	0.06432103	2.4868631	2.0329123	0.0	0.0	0.0	0.0	5300.6753470897675
68	7607.2305	64.139145	7693.961	7521.1416	7639.4844	37.6774	7708.0093	7601.1597	1000.0	1000.0	271999	678.365	63.665337	768.8272	336.7668	678.3652	63.66566	770.04333	338.8821	-677.65533	14.575817	2.2949688	0.06571034	2.4885046	2.0388281	0.0	0.0	0.0	0.0	5375.780569076538
69	7632.5596	141.63322	7800.905	7449.815	7670.6343	92.91078	7797.7056	7528.839	1000.0	1000.0	275999	681.8921	63.676292	776.20233	337.10245	681.892	63.676903	777.21545	336.42865	-681.1815	14.740036	2.2963583	0.065313384	2.5306604	2.055622	0.0	0.0	0.0	0.0	5460.069037914276
70	7564.084	45.338047	7607.7246	7488.863	7706.6523	55.24995	7793.5728	7603.1484	1000.0	1000.0	279999	685.946	63.138866	778.3784	347.9097	685.9459	63.13908	779.53406	351.6195	-685.2247	14.645262	2.3018715	0.06446478	2.495874	2.0688634	0.0	0.0	0.0	0.0	5536.260087490082
71	7693.0146	71.74802	7749.189	7572.826	7719.845	37.168003	7788.0923	7645.087	1000.0	1000.0	283999	689.15314	63.12979	782.59314	349.98938	689.1532	63.130516	783.4142	358.05658	-688.4021	14.782843	2.3112245	0.064655855	2.501599	2.0653293	0.0	0.0	0.0	0.0	5611.76313328743
72	7622.5605	129.29706	7774.433	7430.8833	7804.5703	59.20903	7890.6235	7693.5864	1000.0	1000.0	287999	692.4217	62.36096	783.05853	369.9599	692.4214	62.36136	782.1432	369.44565	-691.65765	14.326301	2.3198805	0.06444578	2.5407915	2.0815003	0.0	0.0	0.0	0.0	5687.901530742645
73	7630.9663	84.74857	7756.215	7551.3813	7711.1787	84.81929	7830.4546	7571.176	1000.0	1000.0	291999	695.27155	62.26237	786.26324	382.6602	695.27167	62.2625	785.85394	383.43976	-694.48376	14.798811	2.3210888	0.064634494	2.5629604	2.0569155	0.0	0.0	0.0	0.0	5773.831793785095
74	7724.799	154.24332	7922.6426	7563.4756	7671.913	96.75284	7830.257	7483.4233	1000.0	1000.0	295999	698.2073	62.54273	787.6249	376.6321	698.20746	62.543118	788.41693	373.74832	-697.3929	14.84183	2.319862	0.064643994	2.5341384	2.0266259	0.0	0.0	0.0	0.0	5862.101194381714
75	7743.072	79.188225	7848.1313	7640.494	7847.051	47.095284	7934.952	7793.538	1000.0	1000.0	299999	700.8502	62.965664	791.7451	376.8491	700.85	62.966072	791.95386	381.90076	-700.042	14.922809	2.329193	0.06156871	2.5360193	2.081345	0.0	0.0	0.0	0.0	5950.975239753723
76	7763.7236	49.289886	7829.9126	7691.8647	7744.077	57.941254	7826.7	7646.609	1000.0	1000.0	303999	703.8448	62.717445	796.5494	374.86203	703.8448	62.71825	796.662	381.4705	-703.03937	14.5230465	2.3289342	0.06468179	2.5551176	2.060081	0.0	0.0	0.0	0.0	6037.770658254623
77	7757.6304	104.86106	7921.486	7629.8984	7933.34	59.78889	7994.269	7813.051	1000.0	1000.0	307999	706.57385	62.33279	796.7579	393.01102	706.5737	62.332737	796.9929	392.1083	-705.72253	14.84594	2.336329	0.06331862	2.5781624	2.1170228	0.0	0.0	0.0	0.0	6113.68177318573
78	7684.6494	143.91534	7842.491	7504.4175	7983.479	83.80314	8126.7993	7809.029	1000.0	1000.0	311999	708.88525	62.9841	801.0649	389.68866	708.88544	62.98435	800.50476	391.12204	-708.0446	14.577441	2.3351002	0.065100454	2.556116	2.0157425	0.0	0.0	0.0	0.0	6199.507425546646
79	7773.052	72.07553	7850.105	7690.571	7882.3413	56.538307	7953.385	7787.5254	1000.0	1000.0	315999	711.0615	63.273285	800.273	383.5402	711.06134	63.27398	800.43524	384.96573	-710.1956	14.381059	2.3421524	0.063779235	2.5497367	2.1127067	0.0	0.0	0.0	0.0	6275.475407838821
80	7818.955	145.6223	8018.449	7637.528	7729.0654	84.62139	7929.5933	7632.2686	1000.0	1000.0	319999	713.9735	63.20287	803.1391	384.12915	713.9734	63.20346	804.33466	386.3152	-713.11255	15.073177	2.3455946	0.063173056	2.5904336	2.122414	0.0	0.0	0.0	0.0	6351.316418170929
81	7834.754	70.96399	7910.75	7723.6895	7406.1963	88.251045	7574.001	7310.477	1000.0	1000.0	323999	716.05566	63.460526	804.55725	387.07614	716.05554	63.46139	804.03656	387.55655	-715.15283	14.59793	2.3452768	0.06322898	2.5477264	2.101893	0.0	0.0	0.0	0.0	6427.50567483902
82	7896.176	101.57706	8062.366	7787.313	7941.099	68.88344	8040.9263	7808.353	1000.0	1000.0	327999	718.3591	63.486492	806.4877	386.7897	718.35864	63.487827	806.1479	386.18106	-717.45624	14.660222	2.3475738	0.062831074	2.5664773	2.0901904	0.0	0.0	0.0	0.0	6503.952106952667
83	7935.4517	39.021366	7997.1196	7890.167	7927.1377	114.07342	8114.6685	7760.5093	1000.0	1000.0	331999	720.1297	63.856052	811.0175	388.11685	720.12976	63.85547	811.70483	386.5937	-719.2196	14.515445	2.3590448	0.062066186	2.5665138	2.13364	0.0	0.0	0.0	0.0	6581.76301574707
