Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
27	6664.513	82.84478	6741.7026	6538.9956	7462.7705	101.239815	7646.6973	7333.5225	1000.0	1000.0	107999	367.2338	125.813644	527.5849	7.42332	367.23352	125.81358	530.2904	11.169536	3.4463146	4.7143273	40.009926	-11.855874	-367.35202	34.48951	1918.806993484497
28	6904.382	253.1802	7241.6826	6594.899	7574.7734	206.28885	7936.006	7263.1787	1000.0	1000.0	111999	377.80188	127.43875	541.74725	12.943718	377.80157	127.43866	538.60535	15.486451	3.614121	4.7630205	36.343487	-12.811797	-377.89444	35.44075	1990.8991601467133
29	7118.6357	149.17769	7339.6616	6944.6465	7474.5806	1121.9773	8024.027	4136.5312	1000.0	1000.0	115999	389.07272	128.41254	550.64557	-20.568163	389.0726	128.41226	548.4489	1.2628617	3.7614415	4.728851	32.638657	-11.8195505	-389.1274	37.587444	2063.3346729278564
30	6249.636	1501.7941	7540.7046	3704.5994	7923.117	169.25249	8256.445	7651.543	1000.0	1000.0	119999	397.89185	131.02159	560.38245	-2.0003624	397.89136	131.02167	558.29254	-1.6729338	3.8951323	4.7902102	41.590908	-11.607952	-397.90488	39.372498	2134.170781850815
31	7191.478	256.13474	7507.9844	6795.95	7904.2188	212.91884	8118.036	7486.3203	1000.0	1000.0	123999	406.5255	133.1146	571.13605	-44.21656	406.525	133.11394	574.2737	-28.549805	3.9653368	4.809098	34.61033	-14.878153	-406.49182	42.198734	2206.452206850052
32	7220.774	122.48876	7351.8936	7019.997	8076.37	133.48372	8284.956	7870.708	1000.0	1000.0	127999	415.86145	133.97281	577.034	-44.163887	415.8608	133.97336	578.3651	-31.053326	4.0693645	4.8007326	38.53191	-11.664528	-415.8078	43.527416	2278.764112472534
33	7469.375	110.18056	7636.723	7328.7026	8082.4766	81.1228	8218.522	7944.24	1000.0	1000.0	131999	424.01343	135.64783	590.4909	-23.175404	424.01315	135.64735	596.5491	-19.263853	4.2083454	4.821659	38.34287	-13.065582	-423.95456	43.430805	2350.24995303154
34	7465.29	54.519928	7534.773	7401.574	8210.981	116.7151	8366.827	8054.3496	1000.0	1000.0	135999	433.1411	136.36076	604.17426	-22.58947	433.14096	136.3605	604.3048	-12.506161	4.335722	4.827071	33.84363	-16.680626	-433.03043	43.546936	2422.6368932724
35	7611.778	283.47845	7853.669	7129.8022	8143.7744	111.50418	8319.167	7999.463	1000.0	1000.0	139999	440.81232	137.37097	608.8063	-6.755664	440.81177	137.36974	612.94464	-10.597296	4.436531	4.8700175	47.833336	-12.681498	-440.66888	45.271595	2495.662876367569
36	7575.915	253.30241	7849.1963	7163.595	8177.6587	240.9177	8624.742	7809.8555	1000.0	1000.0	143999	448.3856	138.80003	615.52466	-433.4522	448.3848	138.80098	616.4881	-408.55237	4.5034966	4.8351293	79.60205	-13.846559	-448.1972	49.791965	2567.1228947639465
37	7493.9805	239.10574	7838.971	7180.842	8091.5063	993.7129	8633.223	5143.2954	1000.0	1000.0	147999	455.9112	139.54932	621.38025	-363.53833	455.91068	139.54883	620.9861	-356.62988	4.659102	4.8467093	77.32306	-12.791788	-455.7379	49.77226	2638.0929703712463
38	7976.882	102.503975	8085.1323	7828.5645	8403.216	176.22368	8687.612	8038.9727	1000.0	1000.0	151999	463.29163	140.2582	628.4049	-409.7331	463.29135	140.25783	630.3113	-415.52972	4.743268	4.8527565	74.83208	-13.774195	-463.0628	52.01075	2709.431468486786
39	8017.955	140.59534	8206.045	7869.0957	8518.36	115.5747	8675.911	8308.908	1000.0	1000.0	155999	470.3677	141.41463	634.4441	-312.79245	470.36816	141.4141	638.3939	-330.31076	4.858273	4.905196	82.93017	-14.087547	-470.12616	51.866814	2780.8927857875824
40	7988.8203	126.607	8131.9136	7807.5576	8573.148	106.585915	8712.976	8392.458	1000.0	1000.0	159999	477.7104	141.36732	644.3391	-255.82365	477.70984	141.36748	645.7417	-239.64397	4.912107	4.8617487	77.42074	-11.49468	-477.46918	47.78859	2853.102595806122
41	8228.829	145.65529	8440.99	8085.28	8794.228	215.48947	9166.191	8514.022	1000.0	1000.0	163999	485.14575	142.18547	650.6356	-281.69537	485.14523	142.1861	650.10297	-270.6834	4.976971	4.8767853	84.47205	-11.633754	-484.88263	48.57331	2924.907126903534
42	8186.3047	101.76973	8309.567	8061.9644	8456.042	511.00507	9005.962	6984.622	1000.0	1000.0	167999	492.29648	143.14146	658.20575	-217.20389	492.29608	143.14015	659.70105	-228.37122	5.067002	4.887691	73.99739	-11.019103	-492.0157	48.128845	2996.035378932953
43	8096.778	225.12305	8433.303	7833.7915	8661.864	147.86617	8914.757	8468.868	1000.0	1000.0	171999	499.18555	143.54718	664.4401	-260.1819	499.18497	143.5485	664.75806	-246.2569	5.152649	4.8447666	64.39176	-13.841347	-498.92075	49.392117	3067.6729452610016
44	8277.979	60.23351	8374.839	8209.527	9049.042	86.67839	9170.904	8893.825	1000.0	1000.0	175999	506.14087	144.01196	670.05273	-249.33156	506.1404	144.01375	670.7906	-250.69398	5.2206364	4.825218	61.605648	-13.048225	-505.82407	49.76682	3139.3657927513123
45	8432.721	262.3333	8697.397	7996.844	9040.811	147.75262	9260.909	8759.936	1000.0	1000.0	179999	512.37946	144.7706	678.2386	-232.32953	512.37885	144.77136	677.64795	-245.19179	5.302783	4.8504825	55.80011	-17.018948	-512.05066	50.16504	3211.4561610221863
46	8564.322	99.48472	8704.047	8427.102	8985.064	132.69086	9169.94	8748.465	1000.0	1000.0	183999	519.37915	145.71927	686.69385	-196.39873	519.3787	145.72035	685.40356	-187.61821	5.397777	4.8508825	59.901367	-15.107588	-519.0396	49.15985	3283.5049130916595
47	8473.857	76.87146	8556.469	8350.999	8924.99	129.513	9201.755	8719.084	1000.0	1000.0	187999	525.5691	146.9892	691.78033	-197.13564	525.5691	146.99057	693.7298	-191.04068	5.4127493	4.813212	70.90706	-14.922674	-525.2389	49.02177	3355.268414735794
48	8503.777	117.01766	8693.584	8376.292	9234.223	119.52668	9421.837	8982.63	1000.0	1000.0	191999	532.3155	146.93098	697.6765	-208.74097	532.3152	146.93153	700.6492	-228.3038	5.483532	4.818586	61.6866	-12.610526	-531.96063	50.14425	3426.5266098976135
49	8618.361	67.424255	8698.01	8513.179	9275.307	196.04727	9570.241	9007.853	1000.0	1000.0	195999	538.41284	148.75005	704.58344	-201.32991	538.4123	148.75165	708.27484	-224.58713	5.539675	4.8531437	58.45616	-13.863543	-538.05884	51.298527	3498.2138180732727
50	8749.098	87.347046	8892.001	8664.809	9147.955	64.5065	9288.316	9035.808	1000.0	1000.0	199999	545.2669	148.41682	709.91724	-203.02702	545.2662	148.41756	711.74164	-195.06433	5.654892	4.8474865	48.4553	-12.795494	-544.88635	50.07547	3570.088214159012
51	8661.637	139.91524	8837.849	8448.381	9338.75	159.28871	9598.469	9124.558	1000.0	1000.0	203999	551.0072	149.2564	722.7788	-188.4897	551.0067	149.25705	725.14417	-197.4467	5.7099657	4.861837	50.784103	-16.05953	-550.6083	49.925335	3642.201261997223
52	8787.211	137.37541	8987.8955	8601.391	9289.893	95.64811	9492.369	9127.902	1000.0	1000.0	207999	556.72876	149.30756	724.3802	-227.88553	556.7288	149.30916	724.6901	-242.6815	5.738683	4.8419895	58.54439	-11.805886	-556.296	51.388397	3714.117283344269
53	8800.052	215.66277	9123.411	8522.933	9213.711	136.66605	9425.627	9031.79	1000.0	1000.0	211999	561.7442	150.10066	734.35144	-229.53546	561.74426	150.10092	735.18335	-217.19827	5.8262463	4.851938	50.080643	-11.482891	-561.31824	50.622078	3786.164744615555
54	8860.373	91.6077	8980.659	8727.285	9455.382	167.65547	9750.704	9088.601	1000.0	1000.0	215999	567.558	150.45547	736.7421	-151.34758	567.557	150.45547	739.79956	-149.92345	5.876115	4.8454456	57.017685	-11.831613	-567.1227	49.95461	3857.867527484894
55	8925.205	115.762634	9110.914	8804.604	9423.436	133.84973	9607.285	9120.144	1000.0	1000.0	219999	572.88477	150.84755	741.9666	-227.14731	572.88446	150.84805	743.51886	-223.67914	5.918319	4.845304	59.36792	-12.252445	-572.4289	51.432014	3930.1251401901245
56	8800.057	69.755455	8878.492	8688.296	9257.822	105.58932	9447.6045	9044.285	1000.0	1000.0	223999	578.5337	151.21245	749.6219	-209.28253	578.5329	151.21277	749.64465	-215.54143	5.958333	4.8430967	53.05582	-13.062354	-578.0829	50.352283	4001.9137003421783
57	8888.02	215.95035	9152.054	8556.801	9506.732	150.69844	9702.825	9275.8125	1000.0	1000.0	227999	583.45337	151.34686	756.6304	-158.78137	583.4536	151.34694	754.9165	-166.22818	6.001479	4.819841	53.086994	-14.441101	-582.96405	51.41249	4074.2458736896515
58	8935.523	90.59952	9039.902	8790.293	9649.271	106.90094	9833.388	9510.059	1000.0	1000.0	231999	588.5568	151.86334	757.3176	-159.345	588.5565	151.86462	757.60126	-165.00098	6.03369	4.800354	48.85504	-11.850894	-588.0978	49.9855	4145.248653888702
59	9112.439	124.84649	9287.166	8964.766	9660.866	120.84275	9873.5625	9516.483	1000.0	1000.0	235999	593.04803	152.27501	767.4065	-165.29648	593.04706	152.27597	767.39417	-166.8115	6.0505424	4.7917447	54.768196	-15.85231	-592.53564	52.3437	4215.960486412048
60	9056.297	149.5209	9241.976	8902.392	9313.026	738.7712	9766.42	7140.903	1000.0	1000.0	239999	598.4267	152.09131	770.17413	-166.3331	598.4261	152.09225	772.6403	-159.81573	6.1028695	4.768192	58.1753	-11.87667	-597.9402	50.734657	4287.413194656372
61	8938.93	243.54735	9162.231	8533.821	9638.886	98.48552	9871.55	9515.294	1000.0	1000.0	243999	602.8666	152.9847	773.13837	-200.25691	602.8663	152.9858	775.4257	-181.31873	6.1389837	4.7481155	43.901726	-11.48381	-602.33875	53.831608	4359.953374862671
62	9113.959	176.3351	9379.072	8887.73	9746.728	89.757515	9894.664	9580.331	1000.0	1000.0	247999	607.1311	153.74385	777.82935	-199.35515	607.13074	153.74461	778.1773	-192.68483	6.216378	4.797355	47.684727	-12.488254	-606.5884	56.124447	4431.690087795258
63	9199.992	154.1132	9420.842	9037.022	9856.417	185.69289	10066.878	9453.95	1000.0	1000.0	251999	611.39014	153.24704	795.51764	-201.25218	611.3897	153.24756	800.45514	-225.7074	6.2776737	4.825604	55.24306	-11.120305	-610.86255	57.06713	4503.424469947815
64	7353.729	3342.7256	9455.659	1567.8751	9758.271	122.4729	9997.831	9542.923	1000.0	1000.0	255999	613.8924	156.35551	799.79736	-209.20882	613.8909	156.36041	798.8064	-218.92426	6.241291	4.7850966	43.964462	-14.657514	-613.3193	56.1594	4575.108467578888
65	9382.876	134.59758	9566.121	9186.382	9751.777	152.46277	10023.209	9564.065	1000.0	1000.0	259999	616.5921	158.62201	803.7588	-218.2581	616.59076	158.62527	802.09534	-232.6654	6.271283	4.788871	54.227417	-11.870216	-616.0138	57.936485	4646.008408308029
66	9444.071	77.18049	9549.344	9331.798	9962.424	87.016045	10117.09	9854.096	1000.0	1000.0	263999	620.981	158.76419	811.75366	-181.17094	620.98047	158.76566	807.8118	-221.64261	6.34379	4.7914944	47.414867	-15.998213	-620.3807	59.64758	4717.811685800552
67	9243.616	24.80578	9277.236	9219.375	9820.514	166.62415	10027.596	9485.452	1000.0	1000.0	267999	625.1366	158.60863	814.86096	-175.21826	625.13574	158.6087	810.5853	-169.56493	6.4405236	4.803034	45.62273	-15.658213	-624.5552	59.128197	4789.647825241089
68	9353.934	98.97857	9462.503	9244.092	9941.097	118.72919	10168.439	9760.217	1000.0	1000.0	271999	629.4014	157.53459	814.47815	-165.49782	629.40094	157.53674	813.54974	-183.94005	6.4915423	4.787934	53.35437	-11.679614	-628.7915	59.262177	4861.559555053711
69	9358.287	74.8175	9449.803	9264.927	9824.437	138.25476	9987.996	9587.345	1000.0	1000.0	275999	632.8703	158.811	818.75085	-168.00362	632.86957	158.81232	819.49316	-184.54794	6.4710727	4.7741528	56.138817	-11.912311	-632.2565	58.03494	4933.121366024017
70	9502.842	186.12175	9808.646	9306.681	9899.45	165.00124	10163.498	9622.9375	1000.0	1000.0	279999	636.3761	158.93611	820.932	-60.894478	636.37555	158.9373	822.58136	-71.70684	6.519173	4.7581725	46.56384	-14.375856	-635.7403	57.64925	5004.495775222778
71	9359.408	107.749565	9520.043	9227.815	9935.058	120.98508	10119.258	9786.594	1000.0	1000.0	283999	640.47626	158.35802	826.1402	-49.44967	640.4758	158.35953	825.23553	-45.10256	6.5099645	4.7567577	58.91602	-13.073205	-639.81525	58.378	5076.931203126907
72	9323.424	183.08565	9581.268	9083.389	10064.857	118.4997	10244.241	9854.72	1000.0	1000.0	287999	643.045	159.44788	830.4936	-137.43628	643.04517	159.44743	828.2264	-126.748474	6.4906044	4.7689023	86.33547	-12.136297	-642.3868	58.053055	5149.396131515503
73	9488.236	28.682098	9537.209	9465.957	10052.401	133.54398	10283.234	9873.145	1000.0	1000.0	291999	646.6805	158.812	835.3615	-75.004974	646.6795	158.81186	838.42017	-65.32597	6.56281	4.757829	60.2757	-17.508099	-646.02783	57.993797	5222.166138648987
74	9712.849	123.61416	9867.589	9521.768	10057.489	80.809265	10185.133	9927.852	1000.0	1000.0	295999	650.51013	158.75473	835.0796	-103.409225	650.5097	158.75406	836.6285	-83.8546	6.579962	4.773911	54.213455	-11.491716	-649.84204	58.251095	5294.379516124725
75	9617.182	63.944954	9677.714	9513.454	9939.557	152.22038	10262.447	9694.611	1000.0	1000.0	299999	652.9122	159.76106	834.02576	-131.96393	652.91187	159.76053	837.0209	-164.65245	6.616003	4.7654524	63.357197	-12.266119	-652.2364	58.775196	5366.919939994812
76	9560.291	83.572556	9639.537	9426.29	10036.162	165.96983	10311.238	9798.215	1000.0	1000.0	303999	656.8876	159.68584	845.57477	-103.11883	656.8885	159.68399	840.3518	-101.6699	6.731748	4.768256	70.28712	-14.7026205	-656.20355	58.392216	5438.394227743149
77	9536.109	117.40296	9735.836	9433.96	9323.607	2374.4248	10405.339	2217.2192	1000.0	1000.0	307999	660.178	159.09258	846.64453	-85.73279	660.1777	159.09317	849.22833	-97.29695	6.6505995	4.7575483	59.140324	-12.952466	-659.4656	62.44196	5510.248912811279
78	9611.781	235.10535	9782.091	9206.419	10091.419	108.62481	10237.143	9934.53	1000.0	1000.0	311999	663.25	159.574	850.9312	-66.36783	663.25006	159.57225	847.8614	-81.189735	6.725873	4.768756	68.09058	-14.569389	-662.54974	60.892567	5582.807836771011
79	9510.129	117.29424	9690.904	9362.531	10241.508	104.13117	10445.401	10116.225	1000.0	1000.0	315999	666.6051	159.43367	853.34125	-51.826153	666.60443	159.43298	851.62256	-51.208317	6.705499	4.76553	58.102325	-14.437483	-665.8852	60.547123	5655.092495679855
80	9962.955	70.13532	10066.018	9872.711	10233.104	106.78928	10387.243	10018.882	1000.0	1000.0	319999	669.0414	159.51756	855.6262	-44.027397	669.04126	159.51782	854.28436	-74.25638	6.735357	4.7352567	57.78225	-11.876743	-668.3255	59.691	5726.185075044632
81	9836.862	149.91072	10055.362	9637.375	10148.534	111.50388	10378.199	10002.454	1000.0	1000.0	323999	672.4385	159.16646	853.6747	-61.065376	672.43823	159.166	854.78076	-118.95082	6.7274995	4.745366	66.7418	-11.332341	-671.7009	58.656452	5798.396697044373
82	9850.979	186.36472	10140.92	9620.567	10233.083	102.94741	10413.509	10080.785	1000.0	1000.0	327999	674.8343	160.09497	857.2771	-88.787025	674.83453	160.09357	857.567	-87.98592	6.729801	4.745743	61.55274	-11.067026	-674.0684	58.7623	5870.765073299408
83	9893.682	199.24243	10147.938	9589.232	10210.949	164.58138	10440.244	9871.433	1000.0	1000.0	331999	677.8319	159.4508	862.78	-56.69377	677.83136	159.45132	859.6683	-56.288353	6.7989774	4.70616	48.24519	-11.743741	-677.07526	56.812374	5942.981756448746
84	9993.873	91.79161	10090.31	9855.187	10238.991	129.84401	10417.546	9976.971	1000.0	1000.0	335999	680.3681	160.55466	863.72614	-77.861046	680.3679	160.55482	863.96954	-77.538185	6.806236	4.73067	68.03769	-11.6716175	-679.6161	57.691658	6015.049606800079
85	9698.669	139.15358	9813.785	9460.987	9400.64	2319.9502	10461.047	2456.1711	1000.0	1000.0	339999	683.9128	159.91054	868.8651	-83.372086	683.9129	159.91055	867.8584	-69.967094	6.814008	4.727418	50.512253	-11.149221	-683.1599	56.744186	6086.748806476593
86	9811.332	190.3003	10068.982	9531.748	10317.255	205.10582	10613.139	10001.679	1000.0	1000.0	343999	687.30817	159.08647	871.2523	-57.3233	687.3079	159.08618	867.9041	-68.435745	6.785384	4.708216	107.81592	-14.519959	-686.5443	56.515297	6158.317836046219
87	9852.626	91.50809	9969.275	9745.455	10299.1	183.64288	10653.875	10006.323	1000.0	1000.0	347999	689.3677	159.56662	873.7584	-66.086136	689.3682	159.56624	872.5303	-71.50524	6.852335	4.7071505	77.55994	-11.404076	-688.5889	56.80083	6230.714705944061
88	9855.512	125.97164	10043.703	9730.441	10518.335	151.90996	10745.068	10234.872	1000.0	1000.0	351999	691.9132	159.9275	876.35693	-83.776955	691.9129	159.92555	873.9706	-99.90636	6.829935	4.712217	65.13229	-11.262154	-691.1186	56.830162	6302.744616270065
89	9890.814	25.047798	9933.65	9870.883	10407.276	168.96259	10639.6455	10095.994	1000.0	1000.0	355999	694.53485	159.7854	877.3092	-109.542206	694.53424	159.78519	877.6534	-118.69799	6.852791	4.7356415	65.82626	-11.382842	-693.75256	58.02722	6375.264879703522
90	9774.793	171.28386	9892.927	9479.19	9589.119	2074.6204	10457.109	3373.6858	1000.0	1000.0	359999	696.36816	159.91156	889.7911	-124.233826	696.3681	159.91211	883.3242	-132.73657	6.8855906	4.710244	62.755665	-11.725636	-695.55664	61.74346	6447.3346157073975
91	9983.4	145.55309	10106.587	9748.245	10501.102	136.61665	10702.686	10271.5625	1000.0	1000.0	363999	699.09406	160.00928	882.2358	-61.19119	699.094	160.00839	883.9536	-90.32624	6.882329	4.6999426	70.95501	-12.658333	-698.2921	58.39431	6518.075083017349
92	9991.926	155.2784	10236.119	9811.822	9545.994	2488.386	10677.646	2096.2385	1000.0	1000.0	367999	702.1154	158.36778	885.47266	-97.77441	702.11505	158.36957	887.77936	-95.78024	6.93121	4.673748	69.30711	-14.543366	-701.28033	58.320488	6589.3792271614075
93	10067.021	52.934174	10144.154	9999.422	9804.654	2200.897	10764.248	3220.8584	1000.0	1000.0	371999	704.15	158.81985	886.9694	-82.955	704.1499	158.81879	887.1625	-84.15327	6.8760877	4.70093	57.442726	-11.404314	-703.3336	57.018734	6661.414723396301
94	8148.394	3308.2896	10361.852	2436.2986	10552.99	112.51422	10692.893	10370.634	1000.0	1000.0	375999	706.134	159.37192	888.4326	-89.17648	706.1342	159.37111	887.8743	-92.49971	6.9149	4.67006	62.046288	-12.340666	-705.3106	58.026043	6733.382575035095
95	10099.669	155.80136	10317.282	9927.39	10405.42	137.70909	10616.585	10208.123	1000.0	1000.0	379999	707.26013	161.74928	893.97656	-136.40628	707.259	161.74763	889.4221	-112.967896	6.940005	4.687779	78.15101	-10.726672	-706.3669	63.004517	6805.381217002869
96	9558.677	916.7573	10157.501	7973.7827	10427.647	103.55547	10587.865	10241.998	1000.0	1000.0	383999	708.64185	162.8995	894.675	-188.84846	708.64246	162.89479	895.06445	-214.49158	7.0283775	4.7148395	59.030857	-11.395325	-707.762	66.721375	6877.244666337967
97	10209.91	62.669987	10295.372	10119.665	10065.217	1117.1447	10750.073	6739.4526	1000.0	1000.0	387999	710.3527	162.50444	895.7646	-206.07564	710.35254	162.50616	898.3328	-202.38469	6.970341	4.6833344	88.79009	-11.290543	-709.4821	63.88858	6949.63766336441
