Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Averagemmd_entropy	Stdmmd_entropy	Maxmmd_entropy	Minmmd_entropy	AverageQ_penalty	StdQ_penalty	MaxQ_penalty	MinQ_penalty	Time	$\alpha$
1	-263.00104	69.60912	-196.06006	-377.0269	59.326332	23.82317	119.479164	36.816006	1000.0	1000.0	3999	0.2030237	2.9018471	15.796521	-13.885865	0.20277545	2.9022748	15.95647	-13.817762	-0.31638828	0.74261385	0.2628918	0.06669251	0.47203743	0.19183986	1.9929441	0.7170827	3.5256631	1.3078014e-07	74.71365189552307	1.2
2	-340.12555	104.97707	-220.40416	-508.48862	444.90176	143.51578	650.1109	264.37503	1000.0	1000.0	7999	9.677448	8.386224	43.858578	-12.98096	9.677885	8.384929	43.395733	-12.863339	-10.410889	4.115544	0.47147438	0.07445652	0.7193833	0.32342726	3.8274434	0.33938172	4.9206285	2.883582	171.7399504184723	1.2
3	578.87067	875.8205	1487.1444	-347.69763	1090.3691	655.31067	1676.7684	-28.60721	1000.0	1000.0	11999	29.877735	14.710432	78.81448	-10.989353	29.877928	14.709994	78.04634	-11.067482	-30.699703	5.769262	0.50646216	0.05295571	0.70835525	0.36986718	4.1485043	0.3041241	5.2582	3.219059	273.8195571899414	1.2
4	1756.6112	112.139946	1859.4879	1582.3301	2175.0056	72.865036	2279.2266	2053.385	1000.0	1000.0	15999	43.43195	19.599035	87.38723	-16.416157	43.431694	19.598772	86.93678	-16.71909	-43.687378	3.8701155	0.4508073	0.02905373	0.5816223	0.37051764	4.0958743	0.29882535	5.135353	3.1306634	377.0501084327698	1.2
5	2167.2227	91.45691	2308.9722	2053.6462	2485.6863	47.18806	2584.9282	2412.9224	1000.0	1000.0	19999	59.91756	25.374487	114.93787	-21.020914	59.917416	25.375265	114.51698	-21.773272	-60.154858	5.519522	0.55180126	0.045889836	0.7054142	0.42137852	4.9208674	0.33232847	6.074568	3.8680139	479.9606206417084	1.2
6	2412.4238	75.35205	2511.1123	2300.3164	2645.9502	50.123837	2735.3318	2553.9233	1000.0	1000.0	23999	80.68439	29.97014	134.19177	-27.59446	80.683975	29.97096	133.52602	-28.045776	-80.850296	6.945719	0.6206488	0.04119388	0.8276959	0.511109	5.480044	0.30617502	6.5805445	4.456472	584.2495973110199	1.2
7	2683.7227	12.730929	2702.6182	2667.6543	2956.6265	81.37777	3092.6624	2850.637	1000.0	1000.0	27999	101.86722	33.29406	155.57518	-32.80136	101.8671	33.29462	155.19676	-33.166924	-101.910255	7.73665	0.65839255	0.044403207	0.85591733	0.5290031	5.6979356	0.30205095	6.743911	4.6791263	686.9273607730865	1.2
8	2757.641	100.26339	2861.7104	2655.214	3014.8794	86.41696	3151.7998	2837.2756	1000.0	1000.0	31999	122.59473	35.84209	180.96255	-36.546665	122.59477	35.842186	180.73543	-37.02338	-122.58058	8.672004	0.696506	0.04155729	0.8389792	0.57079387	5.999219	0.31435403	7.262042	4.9459367	790.25568318367	1.2
9	3005.0566	61.332336	3081.698	2914.2563	3289.0364	54.95217	3348.5935	3186.7307	1000.0	1000.0	35999	142.86693	37.94258	200.27463	-40.27876	142.86697	37.942745	200.90855	-34.582985	-142.81271	9.682643	0.7235507	0.043031584	0.8891182	0.581446	6.280495	0.3112169	7.421906	5.2806225	893.5303645133972	1.2
10	3150.9436	42.286003	3207.4539	3088.3135	3514.5461	78.24516	3673.0554	3374.8481	1000.0	1000.0	39999	162.20103	39.452995	222.56076	-32.873466	162.20094	39.453117	221.33656	-32.789146	-162.0942	10.448918	0.7412347	0.043370776	0.94254166	0.61867833	6.463122	0.31683642	7.751093	5.0330067	996.9467666149139	1.2
11	3242.551	159.95256	3493.1667	3070.441	3592.7417	64.0016	3721.6616	3475.9885	1000.0	1000.0	43999	180.20526	40.179447	237.86798	-29.840643	180.20535	40.17911	237.36935	-29.9884	-180.05183	10.958764	0.7570965	0.042045947	0.9506358	0.6077876	6.60094	0.32569954	8.08306	5.4896793	1101.0530586242676	1.2
12	3457.5405	82.018456	3552.2925	3346.7378	3769.8843	89.15959	3931.4712	3657.695	1000.0	1000.0	47999	197.27588	40.980927	257.6972	-24.75848	197.27615	40.98097	255.87828	-25.6478	-197.08875	11.771147	0.7914055	0.046545036	0.9862319	0.64613616	6.8237762	0.3392	8.245532	5.711405	1203.893711090088	1.2
13	3602.9634	32.20078	3647.0176	3569.3235	3837.4038	85.62627	3994.2466	3745.638	1000.0	1000.0	51999	213.71059	41.65141	276.57544	-19.341753	213.71054	41.651768	277.18628	-20.446215	-213.4832	12.185858	0.8199787	0.045125756	1.0036715	0.6752264	6.9571457	0.33586738	8.176696	5.7086167	1306.436712026596	1.2
14	3515.819	172.1135	3728.0293	3248.1533	3961.2656	71.36234	4113.5923	3863.6743	1000.0	1000.0	55999	229.53972	41.75647	291.40125	-13.707562	229.53973	41.756516	289.36407	-14.536603	-229.28505	13.009924	0.8545433	0.047360905	1.0409749	0.67456937	7.1989746	0.34702545	8.528183	5.9947114	1410.517879486084	1.2
15	3905.824	38.46824	3940.2107	3841.219	4187.8315	73.28127	4354.209	4088.091	1000.0	1000.0	59999	244.2627	42.207546	307.29376	-5.9130917	244.26268	42.207832	307.05783	-5.8051324	-243.9726	13.727284	0.8971321	0.051389135	1.0869123	0.72595716	7.3695207	0.35935003	9.0711355	6.0332313	1514.5321848392487	1.2
16	3955.7322	72.58931	4064.0334	3873.6143	4285.0767	46.270573	4354.353	4222.391	1000.0	1000.0	63999	258.76068	42.12489	321.85236	0.07647598	258.7605	42.12527	321.19577	-0.5103922	-258.45584	14.272484	0.91774184	0.047729135	1.1281698	0.77348065	7.5155344	0.36860815	9.080805	6.2750535	1618.3768105506897	1.2
17	4030.8237	151.24052	4190.107	3789.3853	4442.761	86.28532	4655.4297	4329.1636	1000.0	1000.0	67999	272.4708	42.09073	339.3385	12.589476	272.471	42.09072	338.84995	11.918284	-272.1095	14.946811	0.95229995	0.05011569	1.1823938	0.78863394	7.663917	0.3676283	9.440016	6.3820972	1721.5079956054688	1.2
18	4148.3813	101.64427	4264.601	3987.117	4405.038	128.72269	4634.651	4152.5234	1000.0	1000.0	71999	285.4539	42.47685	349.3651	16.988068	285.45404	42.476643	349.89993	16.811642	-285.0838	15.491631	0.9874085	0.051667955	1.1850464	0.82001543	7.797636	0.37163755	9.348903	6.5825143	1825.0969297885895	1.2
19	4155.1436	95.56251	4255.0527	4004.0547	4739.6465	90.852806	4866.706	4533.176	1000.0	1000.0	75999	297.93573	42.23239	362.5935	25.886463	297.93588	42.232853	363.17606	24.220224	-297.54007	16.157501	1.0231749	0.054953173	1.2613578	0.84725	7.909047	0.38418818	9.35053	6.551943	1927.8142154216766	1.2
20	4342.499	42.159008	4398.2056	4300.753	4839.8203	101.13984	5011.42	4674.991	1000.0	1000.0	79999	309.93637	40.949047	379.71075	43.42752	309.93637	40.949566	377.8401	43.99485	-309.49542	16.297071	1.054197	0.05607943	1.2623959	0.8852753	7.9488673	0.37835035	9.322446	6.6440964	2030.8034613132477	1.2
21	4353.3184	131.78969	4504.183	4147.199	4910.13	84.95636	5043.155	4805.2734	1000.0	1000.0	83999	321.2131	40.414593	388.85852	61.650906	321.2132	40.41441	388.49118	60.795982	-320.75153	16.91334	1.0766108	0.05582028	1.3188859	0.8793087	8.0810585	0.39343384	9.437307	6.506749	2134.498903989792	1.2
22	4534.4277	92.42445	4673.771	4437.858	5091.5864	90.01073	5261.7314	4931.713	1000.0	1000.0	87999	331.72223	40.250065	403.7616	77.96421	331.72223	40.250023	404.45886	77.22169	-331.22815	17.796827	1.0980651	0.05570814	1.322319	0.9122641	8.207816	0.41688532	9.762244	6.6427393	2237.1474108695984	1.2
23	4696.196	123.11095	4834.535	4534.1304	5247.703	141.80049	5454.831	4982.233	1000.0	1000.0	91999	342.61456	41.355354	416.02106	83.88676	342.61456	41.356087	415.76462	84.94859	-342.11847	18.241283	1.1487851	0.05810844	1.4212024	0.9550052	8.409271	0.41729677	10.04808	6.8702393	2340.8780341148376	1.2
24	4916.6846	209.06963	5218.363	4629.457	5675.216	226.28606	6057.9478	5277.894	1000.0	1000.0	95999	353.94012	41.614853	429.8267	91.12832	353.94016	41.61578	427.82153	91.893684	-353.4543	19.05584	1.1996624	0.06184847	1.4152995	1.0025569	8.598199	0.42625827	10.836149	7.158795	2444.8342378139496	1.2
25	5101.332	61.189827	5187.635	5017.214	5882.213	147.16328	6142.344	5683.952	1000.0	1000.0	99999	366.13968	42.44464	450.70557	102.03084	366.13983	42.444954	451.34335	99.01776	-365.65344	20.029202	1.271728	0.06336613	1.5429335	1.0895164	8.88123	0.43202388	11.000878	7.541227	2547.4529802799225	1.2
26	4543.1406	1072.8337	5171.29	2684.9622	6018.809	160.54024	6248.5317	5721.5547	1000.0	1000.0	103999	379.32648	43.043175	464.16455	109.639854	379.32657	43.044373	464.96442	110.62587	-378.85086	21.233055	1.3418213	0.064841345	1.5713996	1.1290368	9.159407	0.44112557	10.633436	7.557628	2651.5957086086273	1.2
27	5236.5273	209.67702	5456.808	4891.2827	6154.885	80.22482	6297.2305	6047.6914	1000.0	1000.0	107999	391.34344	47.527416	479.68756	105.74535	391.3436	47.52729	481.2054	104.0254	-390.81238	22.525312	1.3700429	0.063521564	1.6094248	1.1305465	9.298606	0.4450312	11.01321	7.8444858	2754.3297877311707	1.2
28	4532.1436	1775.7449	5759.464	1466.0514	5914.321	69.56603	5999.5205	5817.2266	1000.0	1000.0	111999	402.04227	54.72266	496.19308	26.72759	402.04257	54.72412	497.03253	19.996902	-401.47955	23.794464	1.4161328	0.06911386	1.6533394	1.1874378	9.413761	0.46964246	11.277012	7.74531	2856.985574245453	1.2
29	4394.201	2317.775	5906.5464	385.5013	6226.718	1103.1917	6768.962	2945.5732	1000.0	1000.0	115999	413.06625	60.55765	513.88446	13.24308	413.066	60.5591	514.74896	8.443908	-412.503	24.683712	1.5077659	0.07090584	1.7670971	1.2705274	9.665126	0.47844544	11.931812	8.182907	2959.91672039032	1.2
30	3677.0315	2181.2593	6050.7847	1035.6091	4905.051	2198.4124	6725.417	584.3157	1000.0	1000.0	119999	422.5986	74.94779	544.45667	-23.626965	422.59863	74.94934	543.83484	-42.012867	-422.03104	24.841364	1.5087137	0.06920206	1.7792516	1.2421821	9.815141	0.48216724	11.738052	8.176494	3062.825842142105	1.2
31	6164.957	155.81151	6410.648	6029.5854	5997.252	890.4488	6530.7197	3352.2583	1000.0	1000.0	123999	432.15643	85.28134	564.88086	-58.844616	432.1567	85.28166	561.42334	-61.22203	-431.5941	28.191519	1.5968823	0.08026407	1.8676413	1.308758	10.061548	0.51629525	12.016841	8.254849	3164.79522562027	1.2
32	6393.969	103.416466	6547.349	6289.7017	7117.913	84.102394	7287.702	6992.1997	1000.0	1000.0	127999	445.11063	89.71897	576.2442	-93.712265	445.1103	89.72073	576.39343	-93.275764	-444.5876	30.859945	1.7086465	0.07330225	2.0052295	1.4183837	10.624587	0.5473692	13.005219	8.78605	3268.237043619156	1.2
33	6560.181	258.84055	6954.8423	6239.07	6622.5127	1522.3433	7361.6895	2065.4275	1000.0	1000.0	131999	459.82535	92.53399	593.1254	-85.36402	459.82532	92.5358	591.17737	-102.45069	-459.2729	30.948685	1.7612308	0.069687374	2.010226	1.5129572	10.95456	0.5214998	12.937298	9.25958	3371.614657640457	1.2
34	6715.485	171.7889	6879.393	6447.85	6976.9116	105.9393	7105.8965	6705.3975	1000.0	1000.0	135999	473.8224	95.52267	615.37036	-81.98882	473.82224	95.52447	614.9815	-89.62969	-473.25287	30.875175	1.7892172	0.072632946	2.045195	1.5281178	11.152924	0.53679526	13.457021	9.18513	3474.982181072235	1.2
35	6817.196	119.38441	7008.063	6680.919	7490.005	158.70047	7703.3765	7185.5757	1000.0	1000.0	139999	486.87137	99.376015	629.0923	-101.80206	486.8718	99.37702	628.7008	-114.75811	-486.2823	31.764536	1.8379855	0.07140329	2.0966194	1.5584557	11.448693	0.5541008	13.785414	9.532254	3578.3021063804626	1.2
36	7119.9873	74.939926	7210.494	7004.568	6551.8105	1935.8029	7705.0205	1772.7471	1000.0	1000.0	143999	500.97107	101.51278	655.4106	-89.40264	500.971	101.51495	651.3382	-99.39948	-500.35638	33.147472	1.8908218	0.06959541	2.1414113	1.6535696	11.698028	0.56448615	14.102426	9.706004	3680.7525107860565	1.2
37	7345.757	123.363	7479.313	7144.1064	7936.4673	183.36485	8266.19	7619.247	1000.0	1000.0	147999	514.6283	103.59151	670.2587	-112.98751	514.62823	103.5941	671.46136	-116.847755	-514.008	33.712723	1.9541621	0.07134239	2.198276	1.6909221	11.982416	0.5857107	14.250467	10.219153	3783.8549616336823	1.2
38	7642.38	79.74975	7715.071	7514.753	8247.507	146.67442	8438.687	7904.9653	1000.0	1000.0	151999	528.9033	106.59342	687.9877	-80.929955	528.90344	106.5951	687.3533	-97.220505	-528.26227	35.048325	2.0090125	0.0691089	2.288349	1.7126776	12.338664	0.60003126	14.687092	10.335697	3886.1405045986176	1.2
39	7237.1426	1191.2633	7990.4043	5175.0005	7146.7373	2026.2583	8001.8896	1077.5122	1000.0	1000.0	155999	543.5149	108.456055	707.9686	-87.62514	543.51483	108.45794	706.2595	-85.0397	-542.8807	35.00044	2.067147	0.070939004	2.2997298	1.8234181	12.601648	0.61553884	15.027242	10.564453	3989.980728626251	1.2
40	7579.695	252.63515	7834.5747	7159.4316	7650.5376	157.10258	7807.3877	7379.293	1000.0	1000.0	159999	557.33527	112.44871	723.5859	-53.732174	557.3359	112.450066	726.7691	-59.32669	-556.6736	39.01122	2.12902	0.07206701	2.385841	1.82071	12.959945	0.65865934	15.402932	10.407309	4092.709901571274	1.2
41	7900.3315	139.02364	8071.3306	7690.0713	7850.096	72.29899	7976.725	7697.9507	1000.0	1000.0	163999	572.2569	114.49779	743.5449	-62.431587	572.257	114.49949	744.29913	-65.44356	-571.61554	40.838936	2.1716425	0.07009687	2.432549	1.9418935	13.369737	0.6447404	16.904642	11.404834	4195.540211439133	1.2
42	6800.2324	2086.262	8339.484	3207.2783	8577.28	114.40727	8792.217	8361.065	1000.0	1000.0	167999	586.0246	117.79369	761.45703	-61.837536	586.02466	117.795845	759.99164	-78.84833	-585.36505	40.51468	2.1912174	0.06915359	2.4666572	1.952083	13.583918	0.680555	16.041273	11.217782	4298.434560537338	1.2
43	8168.3984	135.95943	8320.344	7961.7646	8353.389	101.04771	8547.804	8211.027	1000.0	1000.0	171999	597.7547	122.79094	779.60596	-81.45606	597.7546	122.79438	777.6492	-87.06758	-597.062	43.176533	2.2107415	0.067433074	2.513137	1.9786322	13.775414	0.67387855	16.19447	11.540441	4401.980499505997	1.2
44	8331.503	128.90538	8515.227	8194.142	8515.739	104.811485	8651.069	8318.701	1000.0	1000.0	175999	610.648	125.15834	792.9806	-84.29168	610.64795	125.16013	790.8671	-109.94933	-609.9366	43.330345	2.246773	0.06796268	2.4705937	1.982034	14.0851755	0.71380115	16.98788	11.663779	4504.8807673454285	1.2
